"est.beta","se","G","R"
1.78516076551931,0.639784843373184,4,124
6.38419599475555,1.39584872126909,5,99
1.49512333146083,0.888946438809147,6,82
3.09824452987197,1.61166488924559,7,70
3.63514614654348,1.18417486958115,8,61
5.83389080116442,1.32893921463908,9,54
3.04087267850798,1.2292359383062,10,49
2.52516626285019,1.10902121543548,11,44
1.49717396108771,0.730033767900438,12,40
3.68910696651348,1.08966209990142,13,37
5.14388520192788,1.17812336800123,14,34
3.80623350246223,0.889960305515386,15,32
2.70515859686088,0.83221751895876,16,30
3.40792645712665,0.935278555999988,17,28
1.58539153038437,0.742449097372653,18,26
2.66364832137707,0.901936436458328,19,25
3.96349680459542,0.772205300349266,20,24
2.73679114753865,0.658368109336744,21,22
4.00574457243902,0.819228946875254,22,21
4.42705817437586,0.720038363165161,23,20
1.85335317282016,0.828018093947804,24,19
2.6253212580634,0.724636243515917,25,19
3.45915392973855,0.728880402836291,26,18
3.02394605251777,0.90132154466938,27,17
4.41915899738123,0.816911790064608,28,16
2.45783011436329,0.806216928113938,29,16
3.0767049724222,0.724841619830085,30,15
3.28536132723684,0.660133723796541,31,15
3.1458386845686,0.669069789078188,32,14
3.48696501823128,0.644905624436542,33,14
2.62985789402262,0.659493988003152,34,13
3.1691531210908,0.540550008805463,35,13
3.35932277350937,0.602219569291665,36,12
2.81986277007933,0.72141081811931,37,12
3.87928471175438,0.618270699043527,38,12
2.7538505604686,0.734844849495693,39,11
3.37869362153879,0.704746164565453,40,11
3.6549977710215,0.453082210585329,41,11
3.18774970112211,0.545024482425846,42,10
3.0792832094732,0.448012802249046,43,10
3.43667400276493,0.710888937287518,44,10
2.48249042968658,0.663251769698895,45,10
2.62329654573492,0.659773891864434,46,9
3.67134658066448,0.582466837355536,47,9
2.41360959518638,0.494351767054068,48,9
3.57224274494021,0.576793200825544,49,9
2.76645065508973,0.610727477797026,50,9
2.87018511469011,0.634110355942828,51,8
1.94327882331345,0.573764126360338,52,8
2.53259888172393,0.582959495566706,53,8
2.94947343587601,0.612561203921859,54,8
2.9919982566874,0.456489414109938,55,8
2.31762436983141,0.472980192908084,56,7
2.69008927608282,0.685062489289024,57,7
2.91651178675158,0.483426906755423,58,7
3.39511662901072,0.536695014132862,59,7
3.21618831902714,0.601206934959697,60,7
2.41110345752369,0.569892433440938,61,7
3.08744832686862,0.555136467780613,62,7
3.40340873462652,0.482340746075389,63,6
3.03538620198837,0.521493788358704,64,6
2.85554307500438,0.568900242081225,65,6
3.53223135275318,0.461752733336248,66,6
3.02131959660028,0.482358518868032,67,6
3.12462409860541,0.492312076109295,68,6
2.73180096159443,0.509315312528795,69,6
3.02207831999118,0.452826931751436,70,6
3.16717237899068,0.507494545152614,71,6
3.3172066610185,0.475871821179507,72,5
3.49715552508848,0.480920589560967,73,5
3.48645221487694,0.47917604266878,74,5
