"est.beta","se","G","R"
4.5019653169044,0.745331687870948,4,124
2.51338529700072,1.72277830678759,5,99
3.31551446994371,1.77849375466556,6,82
2.70443757469875,1.32414112716075,7,70
2.90472625027457,1.3369270552407,8,61
2.94798029418484,0.949516935389746,9,54
1.6789484542771,0.995390278176112,10,49
2.56861628906409,1.49850552421722,11,44
5.07285157222164,0.475535800296927,12,40
0.903451617306317,1.33597352362703,13,37
2.65613848317801,1.02449678896408,14,34
3.08914222728219,0.827418541645083,15,32
2.64629046640332,1.04307066308501,16,30
3.24108172174616,0.934500673376752,17,28
3.78199869228092,0.668077464905212,18,26
4.28076661741064,0.63950208343907,19,25
2.67882204171712,0.7654130288753,20,24
4.37384710107302,1.05085247469962,21,22
3.84155273040228,0.712813286835275,22,21
3.20609291694292,0.759278161107418,23,20
3.05214130130696,0.752551711066567,24,19
3.19800346344163,0.787778007494956,25,19
3.18567287134714,0.805627489451904,26,18
3.89511960529527,0.868168167762633,27,17
2.63758357279285,0.666841988670256,28,16
3.24292339975583,0.935543121638369,29,16
2.63609127957961,0.667238340030825,30,15
3.2563573334971,0.585745193906556,31,15
3.01018030523861,0.570789836161742,32,14
3.27675166349645,0.691014549569052,33,14
3.10556625744577,0.70920523532719,34,13
2.88308164185469,0.716569571674835,35,13
3.4087668460543,0.695512074024465,36,12
2.97026734628559,0.589806971349727,37,12
3.2455502633493,0.605861681499523,38,12
2.41283466608559,0.605335556959437,39,11
3.6511497389616,0.624362700873094,40,11
3.33213087779639,0.617627117899993,41,11
2.0601801340728,0.526966189177738,42,10
4.09018239954726,0.514330137047214,43,10
3.39244131313146,0.504736651417207,44,10
3.67968077898862,0.545976423034913,45,10
3.47694408849481,0.510421863326057,46,9
3.1777483416365,0.56053915301672,47,9
2.92008415731822,0.558062652638647,48,9
3.85758955939693,0.584230634424399,49,9
1.69383179033032,0.468304835531378,50,9
2.41872251920327,0.542077039280908,51,8
2.66787417091025,0.498842930805851,52,8
3.1811079760011,0.522661988366294,53,8
3.40752087473791,0.609549392219301,54,8
4.2671498220076,0.434978776442325,55,8
2.68420972694906,0.484014261340119,56,7
3.13230264327468,0.52212358541764,57,7
3.01403406317542,0.490828444515345,58,7
3.0287838994627,0.515012328555376,59,7
3.9559051980149,0.49971075545145,60,7
2.90951319808598,0.578775344739282,61,7
2.12869586581652,0.457810884164602,62,7
2.76976971386727,0.497335954953881,63,6
2.36269433162816,0.536991712185882,64,6
4.31437637459744,0.50180413157511,65,6
3.44820697766038,0.524845321691884,66,6
2.85781304880178,0.442367561921401,67,6
2.72794535031382,0.475729444135937,68,6
2.86095167519604,0.496017004049011,69,6
3.24650029803212,0.463832471739284,70,6
4.12627226310335,0.433556674109509,71,6
2.00268877249528,0.442465776608989,72,5
2.83048157755201,0.450073439256786,73,5
2.58993238189023,0.422655940113633,74,5
2.45911272584597,0.461319772799396,75,5
3.38711722562679,0.440623031693013,76,5
2.6743572968195,0.432774981253444,77,5
2.69439961154303,0.461325504068357,78,5
3.09793920539672,0.421067658204923,79,5
3.81883904185331,0.391653759574484,80,5
2.77169163792532,0.435405552280337,81,5
3.00444724964145,0.476509638223646,82,5
3.98142678090169,0.389527329620049,83,5
2.62560733022283,0.43657906157778,84,4
2.3130326478614,0.35179008754756,85,4
2.99824862327902,0.422638069178082,86,4
2.47127996694699,0.479407947163586,87,4
2.5425374539497,0.421456605381246,88,4
2.87179457175574,0.34788742290062,89,4
2.50469984942808,0.422070741398097,90,4
2.14123275971288,0.426243597447982,91,4
2.92382455073497,0.395455971449984,92,4
2.13867654529783,0.435176543324932,93,4
2.55032501410999,0.376285178825982,94,4
3.00671316071913,0.445480791218993,95,4
3.09133325897876,0.417766659891357,96,4
2.64392026185852,0.432085270559406,97,4
2.55206455146569,0.353558670138761,98,4
3.51978307182606,0.392291614916393,99,4
2.65676369157085,0.388442725524923,100,4
