"est.beta","se","G","R"
1.18210321853086,2.45455729093562,4,124
2.64672856727884,0.766909702943385,5,99
3.25450157570413,0.685374527745211,6,82
4.5024320223078,2.20650154012146,7,70
4.85556798490647,1.59034335423625,8,61
2.17818126454624,0.944973735426823,9,54
0.879832893782379,1.47677472691752,10,49
1.155131448415,1.336225493498,11,44
2.59496834645438,0.64789678694603,12,40
3.2808909861943,0.925139740964374,13,37
2.72104849964234,0.902081952679236,14,34
3.95390800551951,0.871466838784185,15,32
4.11420658785654,0.720281088813715,16,30
2.14250775516961,1.32773453792302,17,28
3.73428954257617,1.06438700534354,18,26
2.07504184882605,1.01192266431735,19,25
3.1129439111367,1.17212789992541,20,24
3.42784509082847,0.61679364757589,21,22
3.86391452991337,0.676040888834319,22,21
2.6235214984159,0.752647407722182,23,20
4.15303769585631,0.93958102453491,24,19
1.9826559296436,0.775981999405569,25,19
3.76767866004042,0.670763211348347,26,18
3.00099178177587,0.62764246808369,27,17
3.27907677350973,0.761807660978512,28,16
3.18906917493993,0.89586595198578,29,16
3.76958179298451,0.668397309513474,30,15
2.72825732905005,0.897186562245117,31,15
2.68582034995921,0.678918922491298,32,14
2.39121729659882,0.617980951965611,33,14
2.9678750053722,0.656868318753228,34,13
3.02973402102157,0.771129046190515,35,13
2.3167722443012,0.515847124252214,36,12
2.66733501598771,0.653424045455557,37,12
3.44005614452092,0.49162692791413,38,12
3.30478222762609,0.558502226754671,39,11
2.94676285858914,0.685894917414184,40,11
2.78020461826777,0.537817012330837,41,11
2.55665529318903,0.64438391755366,42,10
4.10577089510457,0.49910632560982,43,10
3.05595927072111,0.606670596771989,44,10
3.98414343431192,0.673338352555601,45,10
2.87402812040955,0.591884037461091,46,9
2.02328464990765,0.517754788497597,47,9
2.91210921531904,0.595181486011424,48,9
3.31616248250099,0.539270210954409,49,9
2.91366411913376,0.526858667171932,50,9
3.82143940276926,0.580151459877814,51,8
3.49464919555861,0.510719354339109,52,8
3.2016965800268,0.56243120615863,53,8
3.28639693858638,0.504295377919597,54,8
2.78800745657022,0.5175737675751,55,8
2.36576504813197,0.478437977794111,56,7
2.94494457314236,0.556982959197132,57,7
3.21649277873136,0.621672063551332,58,7
2.77992490108918,0.553353243382293,59,7
3.11593625037539,0.513374581955574,60,7
2.78067570738358,0.520153692286184,61,7
2.79448389338591,0.46975179224372,62,7
2.00183016753872,0.539703186568865,63,6
3.04790242182623,0.459724432424796,64,6
3.14086699687135,0.439979015711316,65,6
2.24468248805646,0.474168268635071,66,6
3.17271179821507,0.497121659199043,67,6
2.35305463754117,0.50860521429177,68,6
3.17765043874648,0.446038217837942,69,6
2.7450650378154,0.461123482801236,70,6
2.66123894357386,0.417308716422277,71,6
2.82665947914904,0.482224924160489,72,5
2.45716014375446,0.481488197597548,73,5
2.65081005523047,0.51421629014608,74,5
3.24754034068368,0.416300559083393,75,5
2.30195243034881,0.497467569532578,76,5
2.31529656692391,0.39423815735561,77,5
3.07938306813316,0.498960299149057,78,5
2.5555384996865,0.394610120172778,79,5
2.74375342617357,0.446692491125091,80,5
3.16437158014164,0.489923004176224,81,5
2.46976421264291,0.432389896042331,82,5
3.09556151363993,0.427827436887572,83,5
3.32542071673805,0.450752002454048,84,4
3.13714536450618,0.448028358626143,85,4
3.24265645619856,0.483753061149079,86,4
2.34630500253314,0.453871276049081,87,4
2.20023386507298,0.403728657267535,88,4
2.92762431043566,0.403641124812549,89,4
2.80422514113219,0.433420418592936,90,4
2.91040000239359,0.354896511497702,91,4
2.75075889262919,0.437223239688563,92,4
2.1570509740919,0.461823202504048,93,4
3.39273733099619,0.381207227846336,94,4
3.77519442825912,0.345136014735009,95,4
3.39001372375299,0.461019071476652,96,4
2.74741189844358,0.39275357031009,97,4
3.68598096587047,0.37042760726507,98,4
2.94429240889854,0.463427130474114,99,4
2.71338796161681,0.422405002050881,100,4
2.6536834869756,0.38462836462805,101,3
2.73899840578035,0.408833179974207,102,3
3.09256214259987,0.402204558407957,103,3
2.94364904954948,0.382341730311872,104,3
2.7913795004431,0.412349707574843,105,3
2.53808740691677,0.386387551743844,106,3
2.96861294540587,0.349590935518403,107,3
2.67553270000341,0.361402574168176,108,3
2.70154997136459,0.416076710762279,109,3
2.86112741920072,0.369395646626231,110,3
2.82481042387499,0.365913772056705,111,3
3.10529707356945,0.341462192270152,112,3
3.11270300124364,0.372910588027518,113,3
3.23309537555824,0.32242791395893,114,3
3.30275742901501,0.369828035106733,115,3
3.14771252216359,0.402242029765828,116,3
2.7374850500701,0.352179813693208,117,3
2.47956817791465,0.33457141138232,118,3
2.64274631525768,0.333607506205875,119,3
2.53719902367259,0.306535933764263,120,3
2.89914735457919,0.368749151935004,121,3
3.55036452106899,0.346649834869292,122,3
2.52589317646186,0.338189510908879,123,3
3.00625679552033,0.402807112873073,124,3
3.1639988791448,0.372121398859568,125,3
3.20692471357779,0.354441093895606,126,2
3.19200710426624,0.337847025099925,127,2
3.03621841405771,0.342671958551575,128,2
3.30245670903445,0.328660887948059,129,2
3.30379928094278,0.3384115186161,130,2
2.62342364003386,0.354645044910791,131,2
3.05197002099734,0.359696352314983,132,2
2.5900964737473,0.351675382780656,133,2
3.10704037892444,0.357522936011753,134,2
2.69420097927939,0.347408547890901,135,2
3.45018851648583,0.380063382885603,136,2
2.93940505855004,0.329448589835692,137,2
2.73052634674792,0.363837154289864,138,2
2.91997164362007,0.337727146353121,139,2
3.12778077478206,0.316942800602876,140,2
3.18200550634976,0.34010091553024,141,2
2.6659377576781,0.334022301167104,142,2
3.36842478041891,0.335800085039395,143,2
3.16239380504605,0.309228044047658,144,2
3.04348608481104,0.289893762848297,145,2
2.85545906158665,0.334079403247065,146,2
3.41856848932028,0.316617734106955,147,2
2.71009868362151,0.35633000919683,148,2
2.79171496077798,0.308559693166914,149,2
3.16762512630183,0.32935145220808,150,2
2.48548782004701,0.335463450239377,151,2
3.08854752009517,0.296133221896545,152,2
3.26433027125496,0.310295266228899,153,2
2.17150182072333,0.323954440114499,154,2
2.91131240347868,0.337520566609451,155,2
3.10754938215691,0.326900801260376,156,2
3.1119670214679,0.299881969366868,157,2
3.59854377846627,0.296602188494383,158,2
2.59751426938637,0.311930166910336,159,2
2.66829488553257,0.310065574370701,160,2
2.96203933159038,0.296077275915228,161,2
3.2448865708348,0.331463086957546,162,2
2.85847659543272,0.317888494327826,163,2
3.59061575718981,0.296795514892207,164,2
3.08331708816935,0.339284820516287,165,2
2.3229108177362,0.305736718613265,166,2
1.06159481841498,1.65371418921037,4,124
1.27014517238426,0.97296775242275,5,99
1.59184449213861,1.69668849435142,6,82
6.08806265051506,1.38450834993595,7,70
2.18276479865125,2.03207501956856,8,61
4.72767916146902,0.965277278063118,9,54
1.15086197544621,0.515375426309733,10,49
2.02957928528248,1.08363917813832,11,44
2.95718102478073,1.12600738375902,12,40
4.59949227216259,1.2324390354509,13,37
6.32015880742035,1.14292586604904,14,34
2.65492843800383,0.89913496120754,15,32
2.64753093931373,1.21214652164563,16,30
3.25873017857327,0.923665194666637,17,28
2.15611320017533,0.836822784829301,18,26
3.47601586670967,0.834180408113161,19,25
2.74352510061235,0.938110392720697,20,24
3.98519800776029,0.916205900542903,21,22
2.15542167147972,0.771212076407571,22,21
2.21009441300203,0.820095069207459,23,20
3.02375901345126,0.590750802207274,24,19
2.4937458796243,1.00269404636225,25,19
3.40561453979137,0.970445753736306,26,18
4.26148922773417,0.671444945302944,27,17
2.74536835612161,0.731445983216131,28,16
2.4022031679309,0.756850729281206,29,16
2.17741055569067,0.706780699094231,30,15
2.47908582031988,0.822980330048191,31,15
3.4278684538652,0.802982256130037,32,14
4.01847022130198,0.687397349094914,33,14
2.52217943888361,0.660218281869345,34,13
2.18539026381323,0.641776683467935,35,13
3.35954614762185,0.705125983858479,36,12
3.27730033224004,0.609102519321845,37,12
1.30584485043595,0.519761884061955,38,12
2.1473678205929,0.691605662833045,39,11
3.19783278865744,0.570489374495178,40,11
3.24037342959816,0.609123013890668,41,11
2.96164465163641,0.587865360345282,42,10
3.00196250666471,0.505984670946255,43,10
3.71743635973652,0.631068353150881,44,10
3.19406986088927,0.565331188555197,45,10
2.01420062432437,0.620327716875257,46,9
2.57816474115484,0.529636162330155,47,9
3.18298315979591,0.627823745035998,48,9
1.95377503799821,0.535151032211335,49,9
3.30244760320997,0.576685588490584,50,9
2.51862689908854,0.460915716632188,51,8
2.88156943005483,0.508078603907953,52,8
3.01838909358909,0.465351919442099,53,8
3.36620422868779,0.56600499020736,54,8
3.21811931987243,0.509478514745776,55,8
3.08475069952336,0.553533196169666,56,7
3.08027216580505,0.498913073085496,57,7
3.10242561296023,0.459185787440456,58,7
3.20270896377582,0.546801357584394,59,7
2.85843762096988,0.485292677928603,60,7
2.27457467208801,0.451540518739748,61,7
2.98817261403825,0.514339694398323,62,7
3.10710588770927,0.468583382427872,63,6
3.12813145124031,0.443436016379883,64,6
4.20863659022661,0.505743156520068,65,6
2.81051582988932,0.56640543749768,66,6
2.90498957303522,0.441234023600625,67,6
2.86351260913183,0.481383604089522,68,6
4.17172842891224,0.523563543217923,69,6
3.23389931105475,0.463981666234075,70,6
2.55056382858003,0.563812811712262,71,6
2.77591083701422,0.491970238518612,72,5
2.97870101419042,0.444302716725315,73,5
3.55554715230708,0.433776236315735,74,5
3.65781654080952,0.485286616383528,75,5
3.23542732680095,0.469359959461956,76,5
3.56234544884822,0.383777420248478,77,5
2.77862429049211,0.457365750559857,78,5
2.05524644423313,0.409946927872445,79,5
3.60317636838696,0.469144798810099,80,5
2.88176384993461,0.465850083928242,81,5
2.59563818110714,0.433808136897175,82,5
3.31998636148067,0.385777868875885,83,5
3.28034349113909,0.494517520396508,84,4
3.56842978620012,0.446312191663791,85,4
3.15966472369764,0.395584164540432,86,4
2.15110443720614,0.369947997010038,87,4
2.60323302230856,0.457133252040423,88,4
2.91882727013769,0.418322319298836,89,4
3.15346697501961,0.434074319838853,90,4
2.6179879163384,0.432155013280465,91,4
2.93713794334048,0.456609441256214,92,4
3.54933135422386,0.407974577806745,93,4
2.61692349492597,0.401217813350451,94,4
2.49544324240126,0.440831728119226,95,4
2.53825639471545,0.421410970832088,96,4
3.19805862060273,0.426879570921225,97,4
2.88816388902281,0.416126110420076,98,4
2.71499755947793,0.409008687949263,99,4
3.22874239742557,0.429657463176753,100,4
2.25433077107706,0.385006701993934,101,3
2.86577455008422,0.351890580707565,102,3
3.09973817920603,0.340909858949188,103,3
3.15815324356114,0.417652649499178,104,3
3.10118851215885,0.400518995693132,105,3
2.57236796826136,0.410692314636691,106,3
2.4888516585534,0.382149093173542,107,3
3.12291038530674,0.374040076201075,108,3
3.16621936850308,0.362933928686902,109,3
3.01619116629671,0.36566451685269,110,3
2.69329372557551,0.389048122488635,111,3
3.55316528773798,0.341882887248944,112,3
3.0555681551208,0.36814652057406,113,3
3.14055364295991,0.367434392406963,114,3
2.57445824213562,0.385029514969069,115,3
3.0097104478671,0.358675117775675,116,3
2.90773676574194,0.409586649554603,117,3
2.65283785299706,0.35967776545713,118,3
2.70135006327647,0.338325581208631,119,3
3.49719510711225,0.392487261316739,120,3
2.95560091757568,0.346592341593302,121,3
3.16404143534479,0.349633469557491,122,3
3.07105752029996,0.381624140574568,123,3
2.9840429481308,0.350814293896875,124,3
3.16239524632986,0.315589037277088,125,3
3.23051431109698,0.373106899679937,126,2
1.87095934005673,0.378753624140088,127,2
2.75053525348124,0.361149883816552,128,2
2.90389860920488,0.381334514854351,129,2
3.54069670816046,0.326541974018611,130,2
3.53449119518845,0.329434170838221,131,2
3.13379725403187,0.320860386382773,132,2
3.3838473885105,0.346610967642547,133,2
3.51353877587954,0.325564216873297,134,2
3.12213958158665,0.340479730218562,135,2
2.93227718553527,0.372763453428223,136,2
2.71592052674061,0.355599827075043,137,2
3.33220401816363,0.347828821385728,138,2
3.01228072020014,0.331817369834628,139,2
2.92998609199234,0.32965731443974,140,2
2.88406310141472,0.307043928288048,141,2
3.24936310557236,0.347443069763636,142,2
2.95988306152274,0.317831881522567,143,2
3.47717294761416,0.332723855880789,144,2
3.03431998938855,0.362682540031217,145,2
3.29376518566936,0.307265484454754,146,2
3.30155298364473,0.315752919123672,147,2
2.75312328424171,0.321272024490982,148,2
2.76435729560539,0.312567334740776,149,2
2.94957061632343,0.303588215458169,150,2
3.35876047014659,0.30811655095608,151,2
3.05379666887838,0.330070184077523,152,2
3.65816485128758,0.296273430464667,153,2
2.78910277232432,0.319961280981786,154,2
2.91915919580807,0.331002734138554,155,2
3.00024565020347,0.319788568691828,156,2
3.08225301049035,0.328901515629132,157,2
2.82107837909427,0.334260289293133,158,2
3.10356600862095,0.278701997064588,159,2
2.9107613674611,0.347303826503552,160,2
3.09391137225749,0.33139625664504,161,2
2.91167214679331,0.280237511594871,162,2
3.00151214420834,0.312548040333358,163,2
3.32808010146613,0.33343861654449,164,2
