"est.beta","se","G","R"
5.68709529227686,1.74938214703624,4,124
-1.63805685000681,1.64881548842644,5,99
0.257191937245225,1.68915929867405,6,82
0.736539661534622,2.45554071321391,7,70
2.66130443704781,1.92279897975234,8,61
5.07620494057583,1.56461112151958,9,54
1.04664043920017,1.52162029581672,10,49
1.32760120829486,1.86572334501183,11,44
1.63221756006651,0.868419240354751,12,40
4.31181858170072,0.8693238205273,13,37
3.72873297512752,1.22691483632816,14,34
4.69106947261557,1.27862082327807,15,32
2.72569232840918,1.61361605983124,16,30
2.80548483447513,2.08458763557034,17,28
1.81422847839764,1.55868637906982,18,26
2.50779576635209,1.22970062720468,19,25
5.48706450485728,1.67926603591769,20,24
2.25227593856767,1.2910810306734,21,22
4.01299638314756,1.11596123286293,22,21
2.26854984357187,1.08256944300967,23,20
1.53174924845787,1.05747099498785,24,19
5.94802428209458,1.10985251297196,25,19
-0.114068918603063,1.15081762450627,26,18
2.44375625527836,1.12541750000283,27,17
2.23416487130486,0.881196595649151,28,16
4.50887871422657,1.18278310730704,29,16
3.10943765372358,1.15988702048655,30,15
1.32735403741282,1.27617872951404,31,15
4.16171016592155,1.20307430886571,32,14
3.09650991755043,1.08033478622328,33,14
1.54260964232115,1.15305569598258,34,13
2.01714142903249,1.18078479381438,35,13
2.10138412196212,0.802155697187642,36,12
3.95752508026956,0.90326632345729,37,12
1.54776936351507,0.872159588624356,38,12
2.712640471349,1.012701908419,39,11
0.3948932646307,1.05933226223649,40,11
1.99983237928596,0.936276766678192,41,11
4.02456762706157,0.806645671964638,42,10
3.53928847845113,0.85378033614237,43,10
2.5771708245155,0.924097717909336,44,10
3.78783871300999,0.931628557040553,45,10
4.66254575649812,0.796100597182525,46,9
4.08710446804874,0.735672343046457,47,9
3.92940191183794,0.802534378899215,48,9
2.51793838313328,0.939020454142772,49,9
2.924446347731,0.82605055880057,50,9
1.5535658002666,0.925822157028243,51,8
2.07466170125661,0.832595920620284,52,8
2.52001536332579,0.797500577561699,53,8
3.82759431126212,0.864805788571519,54,8
2.69871551429128,0.776779358944507,55,8
3.91144994285272,0.745846296298496,56,7
2.68305263076592,0.670283903452918,57,7
2.2795848190995,0.749500233963411,58,7
2.98589808106009,0.794671816973585,59,7
3.19132249530315,0.89776139164176,60,7
3.3195715438943,0.706333819392666,61,7
2.97973619472627,0.707513702030946,62,7
3.79005024194777,0.719842793287353,63,6
4.62014257238687,0.647852605272648,64,6
5.03764323613382,0.787168636472332,65,6
2.58763180261619,0.785204236675672,66,6
0.971132633717425,0.741418950383649,67,6
2.57676847065137,0.666047373321936,68,6
2.41265905805001,0.706228488495609,69,6
2.46604983654886,0.729492456562573,70,6
2.80196964230243,0.703168762643199,71,6
4.23775022112029,0.649408905896401,72,5
2.96489092004281,0.724664131937693,73,5
2.07046057114997,0.722484433175857,74,5
2.5880187252662,0.689936245895157,75,5
2.70072639950265,0.712259931208712,76,5
2.66219837107472,0.671033724594393,77,5
2.58010348386174,0.669504250181428,78,5
2.10046272541819,0.611069845968108,79,5
3.58667854586803,0.702903696159689,80,5
3.14645945063352,0.647149906989929,81,5
3.32511273391618,0.711452651511205,82,5
1.59554426118927,0.663399471560429,83,5
2.90243906982111,0.621339378830317,84,4
1.51168248978888,0.695737986771182,85,4
2.46566243145529,0.677749904779961,86,4
3.15973238271556,0.605803267947733,87,4
3.0896828420427,0.626097774837976,88,4
2.53467143716437,0.638582988375041,89,4
3.15460608212308,0.522643925556477,90,4
3.50380084166751,0.602412699223943,91,4
3.27443632122552,0.542092503363077,92,4
3.25807990603562,0.630794050090831,93,4
2.17999485978814,0.565637928279056,94,4
3.15245062157683,0.687135484027703,95,4
3.32649118887654,0.648782710429058,96,4
2.17237794463973,0.606443874695625,97,4
3.93468817868164,0.575631216876414,98,4
2.34628458208676,0.607889383885418,99,4
2.88147102437195,0.557147209726128,100,4
3.04114717128254,0.657307597222591,101,3
3.26573209031446,0.59911444672845,102,3
4.35609245117985,0.579933351647025,103,3
2.86305263352399,0.61078690335185,104,3
3.30396164459893,0.551911071598144,105,3
3.38049477988885,0.600979870623935,106,3
3.12106677752662,0.538213488678896,107,3
4.35913480858183,0.604729534072477,108,3
3.63369747255514,0.549025286491781,109,3
2.78285534801813,0.457107434787904,110,3
3.98008459301961,0.597823395717522,111,3
2.85160774134316,0.559306390535098,112,3
2.0228302299182,0.48841249088083,113,3
2.28254346694419,0.587290412570688,114,3
2.26790932550966,0.518902485031595,115,3
2.23892052623451,0.473132759080433,116,3
