"est.beta","se","G","R"
4.05917204926119,1.69295369784088,4,124
3.12282098340323,1.59760713146268,5,99
3.23635824181158,1.11730302116185,6,82
0.212008229618622,1.60524884715501,7,70
2.64755256574326,0.889706733388576,8,61
0.705526074946505,1.22464427325993,9,54
4.58175787181517,1.12969426873821,10,49
4.76489246910138,0.88488477321537,11,44
1.61239315867128,1.27950178281378,12,40
4.01905102674965,0.93046552850838,13,37
2.58363702749911,0.911469206199499,14,34
3.44026958877873,0.782926459594435,15,32
3.58537637301147,1.08088384738519,16,30
3.63993908547494,0.702164681841742,17,28
2.89904396154098,0.889205374070028,18,26
3.53587761251067,0.797330712955797,19,25
3.38764722883356,0.820886419920297,20,24
3.58728452691386,1.14099894903331,21,22
2.9034815351807,0.619324900287114,22,21
3.04090691921921,0.802217325929524,23,20
2.56200974076992,0.797349640917448,24,19
2.91772482648879,0.739481975085345,25,19
2.79089237937061,0.693583634150906,26,18
2.35088281681426,0.790434218598492,27,17
2.49647946719537,0.841779808191245,28,16
2.49869521550912,0.851398674943084,29,16
3.84298962758902,0.719219145361109,30,15
1.95772546768555,0.921468761102472,31,15
2.48776966303417,0.598211807093482,32,14
3.64812037438534,0.613331857261653,33,14
2.9092517669317,0.645818829078655,34,13
2.80875347261568,0.81735022676068,35,13
3.67653506172338,0.663751757526232,36,12
2.85828609436381,0.576960132640756,37,12
3.69191642436725,0.576147138048405,38,12
2.93105822442762,0.631785466139926,39,11
2.92973901561996,0.805308275118714,40,11
3.78302475500868,0.572223613395488,41,11
1.75892825768951,0.587437276818666,42,10
3.12125633290515,0.601878938736407,43,10
3.85422352336309,0.553807847727887,44,10
2.12430952834981,0.546957235847196,45,10
3.78478971078489,0.617970819894946,46,9
2.2647629607332,0.50137546153782,47,9
2.64473320657187,0.603316514102007,48,9
2.41932715186838,0.491493361643104,49,9
4.38553924944677,0.487396333007839,50,9
4.33791984617369,0.610842068444232,51,8
2.66167035829803,0.500689501778867,52,8
2.58252333744334,0.488739728624276,53,8
3.33796858441999,0.540112083787103,54,8
3.15085751371796,0.417793471423121,55,8
3.13162712733289,0.587284489972779,56,7
2.47942698965344,0.514128344252306,57,7
2.44220553142933,0.574514076564679,58,7
3.58603219986949,0.535863224931301,59,7
3.69661248635272,0.496132166553402,60,7
4.07120338080793,0.547574441708445,61,7
2.80636997383473,0.47443463002039,62,7
2.49313965498754,0.53094913393772,63,6
2.54539068317504,0.445029578695617,64,6
3.53667590545296,0.53142736056984,65,6
3.48967545103406,0.497786123851161,66,6
3.06783209377492,0.434045424860827,67,6
3.55646364077581,0.437675277005671,68,6
2.94155285730445,0.489950212543248,69,6
3.2101763345645,0.408676203468226,70,6
2.93652938779258,0.525600370282932,71,6
3.39266209410715,0.434199998302937,72,5
2.59972562122917,0.457465236382499,73,5
2.9877946921226,0.492057092862723,74,5
3.42201219316879,0.457962238931029,75,5
3.12593230556667,0.391873301907808,76,5
2.91259035898379,0.433836921496585,77,5
2.11283351668761,0.496046849861275,78,5
2.54888312342775,0.37842882702218,79,5
3.43100421542772,0.464057756498312,80,5
3.34914756716418,0.423892774168716,81,5
2.42513310797835,0.424163839788435,82,5
3.18046808778014,0.475365097488773,83,5
2.49556705745646,0.502350769365139,84,4
2.40311072863863,0.409011482848076,85,4
3.15738116107027,0.390578851536377,86,4
3.01712678896056,0.399331125099772,87,4
3.55699772266834,0.45723474115727,88,4
3.40055206747769,0.436718544622751,89,4
2.61179901320519,0.42009857994836,90,4
2.70794082394836,0.389299855819222,91,4
3.2131105364082,0.480773925819136,92,4
3.30054150194293,0.359603502160095,93,4
3.18084424070827,0.451155625801009,94,4
2.9975572404745,0.390496088914722,95,4
3.3195346814932,0.425877469499482,96,4
3.60878845885353,0.364278524779152,97,4
2.91084807114575,0.402074724389679,98,4
3.09774261559009,0.390386600683118,99,4
3.66361335185643,0.398160496020455,100,4
3.02991501933016,0.361165370667378,101,3
2.58047891927284,0.33923405884225,102,3
3.96765932929846,0.385971295153111,103,3
2.99902871481743,0.383627574302606,104,3
3.55927360773419,0.398048520848137,105,3
2.87188121578482,0.403307211578836,106,3
3.5856744060569,0.426722300601974,107,3
2.50007877922012,0.338793177359252,108,3
3.33129055068662,0.370290747020215,109,3
3.16649363983781,0.40316012698557,110,3
2.80607314000004,0.357887572363194,111,3
2.67711475846998,0.363713978108977,112,3
2.67363010909765,0.367793770930221,113,3
3.41971851904501,0.353314284706548,114,3
2.76589331007466,0.360573154830045,115,3
2.78751005035865,0.347186293518691,116,3
3.02445714920777,0.381131642731785,117,3
2.61241445132404,0.359781670918416,118,3
2.65873769360921,0.381315814649348,119,3
3.48740393483998,0.335483030087059,120,3
3.34587449660094,0.312268430438339,121,3
2.92217136104389,0.321564105028032,122,3
4.07861324179439,0.352388235233046,123,3
3.08272035476125,0.374397502167153,124,3
2.75574721356245,0.397140534606268,125,3
2.80301864943734,0.35898822360731,126,2
2.45247042984456,0.326660977022403,127,2
2.91820290052698,0.339075535268695,128,2
2.35994959381603,0.352819457178685,129,2
2.93853231651953,0.330582376129091,130,2
3.29994537746426,0.359867994850819,131,2
3.59471410987158,0.348346610412167,132,2
3.45728947327211,0.310685521599262,133,2
2.71184266676982,0.338027091173524,134,2
2.60362133855642,0.329815873289107,135,2
2.62703471818547,0.381691018581032,136,2
2.72436441594998,0.353940929440495,137,2
3.10815523991033,0.361950398464651,138,2
2.95171774907506,0.308795274701576,139,2
2.79011320097264,0.337766261398334,140,2
2.7349753469466,0.335165982450714,141,2
3.18247842415933,0.312211229396638,142,2
2.29033123838185,0.322441052029687,143,2
3.4123420260689,0.366647161733892,144,2
3.21681833115973,0.353401469536666,145,2
3.00059250994584,0.32886759536098,146,2
2.3973920296631,0.339225380001743,147,2
3.17478463071979,0.337929879864759,148,2
2.86305208498361,0.319653429107329,149,2
