"G","R","X","Y","alpha","beta","gamma"
1,1,1,881,5,3,2
1,2,1,872,5,3,2
1,3,1,920,5,3,2
1,4,1,867,5,3,2
2,1,1,326,5,3,2
2,2,1,313,5,3,2
2,3,1,341,5,3,2
2,4,1,298,5,3,2
3,1,0,2169,5,3,2
3,2,0,2239,5,3,2
3,3,0,2184,5,3,2
3,4,0,2201,5,3,2
4,1,0,684,5,3,2
4,2,0,658,5,3,2
4,3,0,646,5,3,2
4,4,0,694,5,3,2
5,1,1,1661,5,3,2
5,2,1,1669,5,3,2
5,3,1,1707,5,3,2
5,4,1,1694,5,3,2
6,1,0,156,5,3,2
6,2,0,149,5,3,2
6,3,0,174,5,3,2
6,4,0,174,5,3,2
7,1,0,39,5,3,2
7,2,0,29,5,3,2
7,3,0,24,5,3,2
7,4,0,26,5,3,2
8,1,1,67,5,3,2
8,2,1,85,5,3,2
8,3,1,74,5,3,2
8,4,1,61,5,3,2
9,1,1,1613,5,3,2
9,2,1,1529,5,3,2
9,3,1,1606,5,3,2
9,4,1,1625,5,3,2
10,1,1,19736,5,3,2
10,2,1,20152,5,3,2
10,3,1,20026,5,3,2
10,4,1,20095,5,3,2
11,1,1,570,5,3,2
11,2,1,549,5,3,2
11,3,1,553,5,3,2
11,4,1,544,5,3,2
12,1,0,6577,5,3,2
12,2,0,6533,5,3,2
12,3,0,6641,5,3,2
12,4,0,6608,5,3,2
13,1,0,268,5,3,2
13,2,0,264,5,3,2
13,3,0,247,5,3,2
13,4,0,288,5,3,2
14,1,1,649,5,3,2
14,2,1,635,5,3,2
14,3,1,656,5,3,2
14,4,1,615,5,3,2
15,1,0,1658,5,3,2
15,2,0,1573,5,3,2
15,3,0,1637,5,3,2
15,4,0,1584,5,3,2
16,1,1,105,5,3,2
16,2,1,106,5,3,2
16,3,1,100,5,3,2
16,4,1,99,5,3,2
17,1,0,5,5,3,2
17,2,0,4,5,3,2
17,3,0,12,5,3,2
17,4,0,7,5,3,2
18,1,1,411,5,3,2
18,2,1,450,5,3,2
18,3,1,495,5,3,2
18,4,1,446,5,3,2
19,1,1,2396,5,3,2
19,2,1,2325,5,3,2
19,3,1,2280,5,3,2
19,4,1,2276,5,3,2
20,1,0,72,5,3,2
20,2,0,82,5,3,2
20,3,0,92,5,3,2
20,4,0,90,5,3,2
21,1,1,7606,5,3,2
21,2,1,7630,5,3,2
21,3,1,7668,5,3,2
21,4,1,7783,5,3,2
22,1,1,62,5,3,2
22,2,1,49,5,3,2
22,3,1,56,5,3,2
22,4,1,47,5,3,2
23,1,1,12421,5,3,2
23,2,1,12302,5,3,2
23,3,1,12235,5,3,2
23,4,1,12347,5,3,2
24,1,0,260,5,3,2
24,2,0,242,5,3,2
24,3,0,265,5,3,2
24,4,0,320,5,3,2
25,1,1,117419,5,3,2
25,2,1,117205,5,3,2
25,3,1,116968,5,3,2
25,4,1,117372,5,3,2
26,1,1,11501,5,3,2
26,2,1,11639,5,3,2
26,3,1,11601,5,3,2
26,4,1,11764,5,3,2
27,1,0,50,5,3,2
27,2,0,46,5,3,2
27,3,0,46,5,3,2
27,4,0,51,5,3,2
28,1,1,21105,5,3,2
28,2,1,21029,5,3,2
28,3,1,20742,5,3,2
28,4,1,21035,5,3,2
29,1,0,93,5,3,2
29,2,0,139,5,3,2
29,3,0,116,5,3,2
29,4,0,112,5,3,2
30,1,0,334,5,3,2
30,2,0,357,5,3,2
30,3,0,372,5,3,2
30,4,0,403,5,3,2
31,1,0,172,5,3,2
31,2,0,167,5,3,2
31,3,0,186,5,3,2
31,4,0,160,5,3,2
32,1,1,977,5,3,2
32,2,1,1050,5,3,2
32,3,1,944,5,3,2
32,4,1,933,5,3,2
33,1,1,805,5,3,2
33,2,1,747,5,3,2
33,3,1,792,5,3,2
33,4,1,753,5,3,2
34,1,0,5,5,3,2
34,2,0,0,5,3,2
34,3,0,3,5,3,2
34,4,0,11,5,3,2
35,1,0,410,5,3,2
35,2,0,382,5,3,2
35,3,0,406,5,3,2
35,4,0,383,5,3,2
36,1,1,1498,5,3,2
36,2,1,1457,5,3,2
36,3,1,1475,5,3,2
36,4,1,1489,5,3,2
37,1,0,281,5,3,2
37,2,0,259,5,3,2
37,3,0,275,5,3,2
37,4,0,250,5,3,2
38,1,1,8194,5,3,2
38,2,1,8016,5,3,2
38,3,1,8086,5,3,2
38,4,1,8075,5,3,2
39,1,1,175,5,3,2
39,2,1,159,5,3,2
39,3,1,174,5,3,2
39,4,1,168,5,3,2
40,1,1,1581,5,3,2
40,2,1,1518,5,3,2
40,3,1,1519,5,3,2
40,4,1,1542,5,3,2
41,1,0,380,5,3,2
41,2,0,402,5,3,2
41,3,0,446,5,3,2
41,4,0,380,5,3,2
42,1,0,1098,5,3,2
42,2,0,1094,5,3,2
42,3,0,1100,5,3,2
42,4,0,1083,5,3,2
43,1,0,113,5,3,2
43,2,0,127,5,3,2
43,3,0,130,5,3,2
43,4,0,129,5,3,2
44,1,0,20,5,3,2
44,2,0,19,5,3,2
44,3,0,16,5,3,2
44,4,0,14,5,3,2
45,1,1,860,5,3,2
45,2,1,856,5,3,2
45,3,1,871,5,3,2
45,4,1,846,5,3,2
46,1,1,18685,5,3,2
46,2,1,18729,5,3,2
46,3,1,18371,5,3,2
46,4,1,18561,5,3,2
47,1,1,40,5,3,2
47,2,1,43,5,3,2
47,3,1,35,5,3,2
47,4,1,37,5,3,2
48,1,1,4283,5,3,2
48,2,1,4308,5,3,2
48,3,1,4485,5,3,2
48,4,1,4314,5,3,2
49,1,0,329,5,3,2
49,2,0,299,5,3,2
49,3,0,317,5,3,2
