"G","R","X","Y","alpha","beta","gamma"
1,1,0,80,5,3,2
1,2,0,102,5,3,2
1,3,0,94,5,3,2
1,4,0,99,5,3,2
2,1,0,35,5,3,2
2,2,0,30,5,3,2
2,3,0,34,5,3,2
2,4,0,30,5,3,2
3,1,0,1630,5,3,2
3,2,0,1623,5,3,2
3,3,0,1554,5,3,2
3,4,0,1636,5,3,2
4,1,1,19980,5,3,2
4,2,1,20285,5,3,2
4,3,1,19944,5,3,2
4,4,1,20207,5,3,2
5,1,0,2215,5,3,2
5,2,0,2209,5,3,2
5,3,0,2233,5,3,2
5,4,0,2340,5,3,2
6,1,0,23,5,3,2
6,2,0,18,5,3,2
6,3,0,26,5,3,2
6,4,0,24,5,3,2
7,1,1,10599,5,3,2
7,2,1,10610,5,3,2
7,3,1,10609,5,3,2
7,4,1,10653,5,3,2
8,1,0,2,5,3,2
8,2,0,1,5,3,2
8,3,0,1,5,3,2
8,4,0,0,5,3,2
9,1,0,255,5,3,2
9,2,0,249,5,3,2
9,3,0,231,5,3,2
9,4,0,238,5,3,2
10,1,0,26,5,3,2
10,2,0,27,5,3,2
10,3,0,26,5,3,2
10,4,0,22,5,3,2
11,1,0,541,5,3,2
11,2,0,589,5,3,2
11,3,0,555,5,3,2
11,4,0,548,5,3,2
12,1,0,20,5,3,2
12,2,0,22,5,3,2
12,3,0,26,5,3,2
12,4,0,30,5,3,2
13,1,0,25,5,3,2
13,2,0,15,5,3,2
13,3,0,23,5,3,2
13,4,0,29,5,3,2
14,1,1,112816,5,3,2
14,2,1,112280,5,3,2
14,3,1,112465,5,3,2
14,4,1,112146,5,3,2
15,1,0,32,5,3,2
15,2,0,40,5,3,2
15,3,0,35,5,3,2
15,4,0,29,5,3,2
16,1,0,801,5,3,2
16,2,0,801,5,3,2
16,3,0,742,5,3,2
16,4,0,753,5,3,2
17,1,1,38739,5,3,2
17,2,1,39079,5,3,2
17,3,1,39057,5,3,2
17,4,1,38972,5,3,2
18,1,1,163756,5,3,2
18,2,1,163082,5,3,2
18,3,1,163474,5,3,2
18,4,1,162619,5,3,2
19,1,0,143,5,3,2
19,2,0,130,5,3,2
19,3,0,124,5,3,2
19,4,0,116,5,3,2
20,1,1,8893,5,3,2
20,2,1,8967,5,3,2
20,3,1,8851,5,3,2
20,4,1,8916,5,3,2
21,1,0,537,5,3,2
21,2,0,539,5,3,2
21,3,0,547,5,3,2
21,4,0,564,5,3,2
22,1,1,10283,5,3,2
22,2,1,10599,5,3,2
22,3,1,10187,5,3,2
22,4,1,10372,5,3,2
23,1,1,426,5,3,2
23,2,1,406,5,3,2
23,3,1,467,5,3,2
23,4,1,433,5,3,2
24,1,1,5910,5,3,2
24,2,1,5848,5,3,2
24,3,1,5816,5,3,2
24,4,1,5606,5,3,2
25,1,0,5016,5,3,2
25,2,0,5079,5,3,2
25,3,0,4896,5,3,2
25,4,0,5006,5,3,2
26,1,0,11,5,3,2
26,2,0,20,5,3,2
26,3,0,23,5,3,2
26,4,0,18,5,3,2
27,1,0,89,5,3,2
27,2,0,101,5,3,2
27,3,0,104,5,3,2
27,4,0,108,5,3,2
28,1,1,6463,5,3,2
28,2,1,6609,5,3,2
28,3,1,6379,5,3,2
28,4,1,6486,5,3,2
29,1,0,1726,5,3,2
29,2,0,1703,5,3,2
29,3,0,1726,5,3,2
29,4,0,1715,5,3,2
30,1,1,1145,5,3,2
30,2,1,1145,5,3,2
30,3,1,1113,5,3,2
30,4,1,1144,5,3,2
31,1,0,95,5,3,2
31,2,0,85,5,3,2
31,3,0,91,5,3,2
31,4,0,72,5,3,2
32,1,0,20,5,3,2
32,2,0,20,5,3,2
32,3,0,18,5,3,2
32,4,0,21,5,3,2
33,1,1,2427,5,3,2
33,2,1,2481,5,3,2
33,3,1,2408,5,3,2
33,4,1,2409,5,3,2
34,1,1,4892,5,3,2
34,2,1,5022,5,3,2
34,3,1,4904,5,3,2
34,4,1,4833,5,3,2
35,1,0,4107,5,3,2
35,2,0,4014,5,3,2
35,3,0,4139,5,3,2
35,4,0,3962,5,3,2
36,1,0,93,5,3,2
36,2,0,84,5,3,2
36,3,0,84,5,3,2
36,4,0,84,5,3,2
37,1,1,5040,5,3,2
37,2,1,5002,5,3,2
37,3,1,5005,5,3,2
37,4,1,5026,5,3,2
38,1,0,229,5,3,2
38,2,0,196,5,3,2
38,3,0,246,5,3,2
38,4,0,254,5,3,2
39,1,1,484,5,3,2
39,2,1,444,5,3,2
39,3,1,533,5,3,2
39,4,1,437,5,3,2
40,1,0,86,5,3,2
40,2,0,110,5,3,2
40,3,0,91,5,3,2
40,4,0,104,5,3,2
41,1,0,247,5,3,2
41,2,0,230,5,3,2
41,3,0,245,5,3,2
41,4,0,265,5,3,2
42,1,1,811,5,3,2
42,2,1,791,5,3,2
42,3,1,851,5,3,2
42,4,1,772,5,3,2
43,1,0,142,5,3,2
43,2,0,124,5,3,2
43,3,0,122,5,3,2
43,4,0,135,5,3,2
44,1,1,109668,5,3,2
44,2,1,109834,5,3,2
44,3,1,109267,5,3,2
44,4,1,109312,5,3,2
45,1,0,459,5,3,2
45,2,0,469,5,3,2
45,3,0,379,5,3,2
45,4,0,421,5,3,2
46,1,1,707,5,3,2
46,2,1,724,5,3,2
46,3,1,730,5,3,2
46,4,1,678,5,3,2
47,1,1,8024,5,3,2
47,2,1,8131,5,3,2
47,3,1,8042,5,3,2
47,4,1,8060,5,3,2
48,1,1,159,5,3,2
48,2,1,150,5,3,2
48,3,1,155,5,3,2
48,4,1,180,5,3,2
49,1,1,348,5,3,2
49,2,1,327,5,3,2
49,3,1,360,5,3,2
49,4,1,356,5,3,2
50,1,1,461,5,3,2
50,2,1,447,5,3,2
50,3,1,453,5,3,2
50,4,1,479,5,3,2
51,1,1,590,5,3,2
51,2,1,636,5,3,2
51,3,1,655,5,3,2
51,4,1,658,5,3,2
52,1,1,135,5,3,2
52,2,1,133,5,3,2
52,3,1,137,5,3,2
52,4,1,157,5,3,2
53,1,0,348,5,3,2
53,2,0,334,5,3,2
53,3,0,362,5,3,2
53,4,0,349,5,3,2
54,1,0,16,5,3,2
54,2,0,18,5,3,2
54,3,0,19,5,3,2
54,4,0,13,5,3,2
55,1,0,49,5,3,2
55,2,0,44,5,3,2
55,3,0,53,5,3,2
55,4,0,55,5,3,2
56,1,1,5901,5,3,2
56,2,1,6063,5,3,2
56,3,1,5931,5,3,2
56,4,1,6101,5,3,2
57,1,0,4,5,3,2
57,2,0,8,5,3,2
57,3,0,2,5,3,2
57,4,0,4,5,3,2
58,1,1,3601,5,3,2
58,2,1,3659,5,3,2
58,3,1,3690,5,3,2
58,4,1,3787,5,3,2
59,1,0,28,5,3,2
59,2,0,40,5,3,2
59,3,0,26,5,3,2
59,4,0,25,5,3,2
60,1,0,2224,5,3,2
