"G","R","X","Y","alpha","beta","gamma"
1,1,0,5.9303050448628,5,3,2
1,2,0,6.265870317756,5,3,2
1,3,0,5.7694243034123,5,3,2
1,4,0,5.53556212628017,5,3,2
1,5,0,6.01149330602896,5,3,2
1,6,0,4.89028558284065,5,3,2
1,7,0,6.2279278790621,5,3,2
1,8,0,5.73793928278795,5,3,2
1,9,0,6.28975325607198,5,3,2
1,10,0,5.97700384552236,5,3,2
1,11,0,5.91630379916047,5,3,2
1,12,0,5.02452781863188,5,3,2
1,13,0,5.38083853380857,5,3,2
1,14,0,5.93413202166783,5,3,2
1,15,0,5.0506233160648,5,3,2
1,16,0,4.1518346999542,5,3,2
1,17,0,6.52075579281401,5,3,2
1,18,0,5.95099107284269,5,3,2
1,19,0,5.69214856810189,5,3,2
1,20,0,6.20157263099613,5,3,2
1,21,0,6.11875369130108,5,3,2
1,22,0,5.45871196187303,5,3,2
1,23,0,6.05395492862601,5,3,2
1,24,0,6.15222042650339,5,3,2
1,25,0,5.83657830120228,5,3,2
1,26,0,6.05394584848532,5,3,2
1,27,0,5.40319937551496,5,3,2
1,28,0,7.04090150415292,5,3,2
2,1,1,9.87230579993214,5,3,2
2,2,1,9.63400304015375,5,3,2
2,3,1,10.2322854591334,5,3,2
2,4,1,10.3338484149232,5,3,2
2,5,1,9.7923814619835,5,3,2
2,6,1,9.76181902023169,5,3,2
2,7,1,10.6910561795498,5,3,2
2,8,1,9.51699069411372,5,3,2
2,9,1,10.0247288731175,5,3,2
2,10,1,10.1846814077107,5,3,2
2,11,1,9.51652821328955,5,3,2
2,12,1,10.2701406844337,5,3,2
2,13,1,10.454991054923,5,3,2
2,14,1,9.4752602473558,5,3,2
2,15,1,10.1672713236121,5,3,2
2,16,1,9.36412696205852,5,3,2
2,17,1,10.3833707213707,5,3,2
2,18,1,10.6245895186523,5,3,2
2,19,1,10.5388529629247,5,3,2
2,20,1,9.40975616942161,5,3,2
2,21,1,9.68628594539883,5,3,2
2,22,1,9.38936582806562,5,3,2
2,23,1,10.1674868620803,5,3,2
2,24,1,9.97615940699315,5,3,2
2,25,1,10.619412336956,5,3,2
2,26,1,10.4861244353374,5,3,2
2,27,1,10.2615012288159,5,3,2
2,28,1,10.3049632017545,5,3,2
3,1,0,4.06567000637038,5,3,2
3,2,0,4.2566488422267,5,3,2
3,3,0,2.40545737350816,5,3,2
3,4,0,4.42627466091003,5,3,2
3,5,0,4.05033517625272,5,3,2
3,6,0,4.03888395098741,5,3,2
3,7,0,3.0812788127847,5,3,2
3,8,0,3.96009783737898,5,3,2
3,9,0,4.00643607925038,5,3,2
3,10,0,3.42982092366383,5,3,2
3,11,0,4.17456941789636,5,3,2
3,12,0,3.61663771098683,5,3,2
3,13,0,3.38261063871879,5,3,2
3,14,0,4.08358438517089,5,3,2
3,15,0,3.43063006345556,5,3,2
3,16,0,4.22613793913971,5,3,2
3,17,0,4.50111834884859,5,3,2
3,18,0,3.84016109372385,5,3,2
3,19,0,3.29407724214089,5,3,2
3,20,0,3.35678302727667,5,3,2
3,21,0,3.94157963130174,5,3,2
3,22,0,3.63892122354526,5,3,2
3,23,0,3.94861015934952,5,3,2
3,24,0,4.02916518346755,5,3,2
3,25,0,4.89573902213008,5,3,2
3,26,0,3.35544217376297,5,3,2
3,27,0,3.69641745020765,5,3,2
3,28,0,3.05118557394836,5,3,2
4,1,1,12.0864112188026,5,3,2
4,2,1,11.0130682432114,5,3,2
4,3,1,11.377392573584,5,3,2
4,4,1,12.0073469194253,5,3,2
4,5,1,10.6410364786429,5,3,2
4,6,1,10.7706404629764,5,3,2
4,7,1,11.492923248009,5,3,2
4,8,1,10.3382496449679,5,3,2
4,9,1,11.075069822757,5,3,2
4,10,1,11.633395397935,5,3,2
4,11,1,11.6506538921056,5,3,2
4,12,1,10.8094196580667,5,3,2
4,13,1,11.448963660624,5,3,2
4,14,1,10.8898294735069,5,3,2
4,15,1,11.1591352089775,5,3,2
4,16,1,11.7568358053284,5,3,2
4,17,1,10.817337238443,5,3,2
4,18,1,11.6224423702092,5,3,2
4,19,1,10.4756874115448,5,3,2
4,20,1,11.4707452331674,5,3,2
4,21,1,11.8310788001037,5,3,2
4,22,1,11.5167244875438,5,3,2
4,23,1,11.3028309253518,5,3,2
4,24,1,11.2981277644416,5,3,2
4,25,1,11.9473939814794,5,3,2
4,26,1,10.5651250725365,5,3,2
4,27,1,11.0529050945031,5,3,2
4,28,1,11.2568139206167,5,3,2
5,1,1,6.43752284726042,5,3,2
5,2,1,6.92892517200484,5,3,2
5,3,1,6.88696231140029,5,3,2
5,4,1,6.60955224329318,5,3,2
5,5,1,6.74936763819882,5,3,2
5,6,1,6.32422728698772,5,3,2
5,7,1,6.52477880986207,5,3,2
5,8,1,6.2009387340428,5,3,2
5,9,1,7.02417177894136,5,3,2
5,10,1,6.41590090463475,5,3,2
5,11,1,7.53546667350315,5,3,2
5,12,1,6.40972246718509,5,3,2
5,13,1,5.74083532964727,5,3,2
5,14,1,6.66567388342659,5,3,2
5,15,1,6.15579107416137,5,3,2
5,16,1,6.67442157087955,5,3,2
5,17,1,6.31025173866235,5,3,2
5,18,1,5.07420849663629,5,3,2
5,19,1,6.49274985085358,5,3,2
5,20,1,6.55984620128641,5,3,2
5,21,1,5.29997251451063,5,3,2
5,22,1,6.75626626438342,5,3,2
5,23,1,6.36321491773938,5,3,2
5,24,1,6.67102889640729,5,3,2
5,25,1,6.56397646150414,5,3,2
5,26,1,6.16709598118638,5,3,2
5,27,1,6.24752515813385,5,3,2
5,28,1,6.24876414060556,5,3,2
6,1,0,1.84806906789025,5,3,2
6,2,0,1.72326420932951,5,3,2
6,3,0,1.32092031960035,5,3,2
6,4,0,2.00755982662886,5,3,2
6,5,0,1.87210811704245,5,3,2
6,6,0,0.774211189609025,5,3,2
6,7,0,1.32339285352176,5,3,2
6,8,0,2.14560105345014,5,3,2
6,9,0,1.4288462797542,5,3,2
6,10,0,2.12197378520615,5,3,2
6,11,0,1.25707548433989,5,3,2
6,12,0,1.31455419475698,5,3,2
6,13,0,0.922811760310174,5,3,2
6,14,0,1.20477039690567,5,3,2
6,15,0,1.42564636132473,5,3,2
6,16,0,1.23105825028128,5,3,2
6,17,0,2.40264495657447,5,3,2
6,18,0,1.39222082820543,5,3,2
6,19,0,1.90110506940738,5,3,2
6,20,0,1.53459207559819,5,3,2
6,21,0,1.81834807136469,5,3,2
6,22,0,1.74180753609757,5,3,2
6,23,0,2.61537781000153,5,3,2
6,24,0,1.33207154684336,5,3,2
6,25,0,1.74226569130157,5,3,2
6,26,0,1.49898205986996,5,3,2
6,27,0,1.27510814053459,5,3,2
6,28,0,1.55718194644526,5,3,2
7,1,0,3.46456961963707,5,3,2
7,2,0,3.12762371185165,5,3,2
7,3,0,3.85261557154871,5,3,2
7,4,0,3.57313596886527,5,3,2
7,5,0,4.07410985414831,5,3,2
7,6,0,3.57711232957317,5,3,2
7,7,0,3.55241458738136,5,3,2
7,8,0,3.430239660492,5,3,2
7,9,0,4.07660799867637,5,3,2
7,10,0,3.33895862527933,5,3,2
7,11,0,4.85806374271976,5,3,2
7,12,0,4.21467126236539,5,3,2
7,13,0,3.87358848429203,5,3,2
7,14,0,4.28338971399875,5,3,2
7,15,0,3.91801839700485,5,3,2
7,16,0,3.94487942090745,5,3,2
7,17,0,3.86010310498931,5,3,2
7,18,0,3.26227464089665,5,3,2
7,19,0,3.54871441320175,5,3,2
7,20,0,4.34459742902423,5,3,2
7,21,0,3.855703233395,5,3,2
7,22,0,3.95975066144111,5,3,2
7,23,0,4.24863592024426,5,3,2
7,24,0,3.89316310043299,5,3,2
7,25,0,3.93903313287299,5,3,2
7,26,0,4.7134180350911,5,3,2
7,27,0,4.5639014842246,5,3,2
7,28,0,4.16139747849384,5,3,2
8,1,1,12.121726960995,5,3,2
8,2,1,11.4941100284572,5,3,2
8,3,1,11.7286385497667,5,3,2
8,4,1,10.5058123425723,5,3,2
8,5,1,12.1174868979235,5,3,2
8,6,1,11.1106791529353,5,3,2
8,7,1,11.8761908160058,5,3,2
8,8,1,12.0367813826039,5,3,2
8,9,1,11.0739161494139,5,3,2
8,10,1,12.0155520726984,5,3,2
8,11,1,11.3987034861298,5,3,2
8,12,1,12.0983822276986,5,3,2
8,13,1,11.1032579322094,5,3,2
8,14,1,11.3846271806509,5,3,2
8,15,1,10.9214353399613,5,3,2
8,16,1,12.587388882238,5,3,2
8,17,1,11.7408381975695,5,3,2
8,18,1,12.4479884465434,5,3,2
8,19,1,11.1999861142344,5,3,2
8,20,1,11.190791884118,5,3,2
8,21,1,11.8567976067941,5,3,2
8,22,1,11.3126942309104,5,3,2
8,23,1,11.877066215974,5,3,2
8,24,1,12.1391108583646,5,3,2
8,25,1,11.5862196516041,5,3,2
8,26,1,12.0553478161771,5,3,2
8,27,1,11.6793399103785,5,3,2
8,28,1,11.522762988569,5,3,2
9,1,1,10.9337526924146,5,3,2
9,2,1,10.5119834596053,5,3,2
9,3,1,10.7434892267025,5,3,2
9,4,1,10.3203215189951,5,3,2
9,5,1,11.4622765534493,5,3,2
9,6,1,10.8433510126084,5,3,2
9,7,1,11.0575062909078,5,3,2
9,8,1,10.9021139210403,5,3,2
9,9,1,10.9971291354587,5,3,2
9,10,1,10.4361819181974,5,3,2
9,11,1,11.4231154993154,5,3,2
9,12,1,10.7287745923073,5,3,2
9,13,1,10.9521583405689,5,3,2
9,14,1,10.3576040546463,5,3,2
9,15,1,10.324094264127,5,3,2
9,16,1,10.751220634938,5,3,2
9,17,1,10.1415537315025,5,3,2
9,18,1,10.3930434137497,5,3,2
9,19,1,10.9523025005478,5,3,2
9,20,1,11.0551419733849,5,3,2
9,21,1,11.0471726613348,5,3,2
9,22,1,10.9186207415476,5,3,2
9,23,1,10.3296421902732,5,3,2
9,24,1,11.4773214986634,5,3,2
9,25,1,10.0476825119006,5,3,2
9,26,1,10.6542009588066,5,3,2
9,27,1,10.2307907309235,5,3,2
9,28,1,11.341612571304,5,3,2
10,1,1,7.25842976363969,5,3,2
10,2,1,7.96345607545283,5,3,2
10,3,1,5.70248062147122,5,3,2
10,4,1,7.02529507937322,5,3,2
10,5,1,6.65342674264154,5,3,2
10,6,1,6.32585889350917,5,3,2
10,7,1,7.01842003991152,5,3,2
10,8,1,6.52556389071519,5,3,2
10,9,1,7.14128497270276,5,3,2
