"G","R","X","Y","alpha","beta","gamma"
1,1,0,60,5,3,2
1,2,0,55,5,3,2
1,3,0,49,5,3,2
1,4,0,34,5,3,2
1,5,0,48,5,3,2
1,6,0,36,5,3,2
1,7,0,34,5,3,2
1,8,0,47,5,3,2
1,9,0,55,5,3,2
1,10,0,56,5,3,2
1,11,0,48,5,3,2
1,12,0,44,5,3,2
1,13,0,51,5,3,2
1,14,0,45,5,3,2
1,15,0,55,5,3,2
1,16,0,44,5,3,2
1,17,0,48,5,3,2
1,18,0,36,5,3,2
1,19,0,51,5,3,2
1,20,0,31,5,3,2
2,1,1,79925,5,3,2
2,2,1,79549,5,3,2
2,3,1,80302,5,3,2
2,4,1,80591,5,3,2
2,5,1,80072,5,3,2
2,6,1,80159,5,3,2
2,7,1,80474,5,3,2
2,8,1,79998,5,3,2
2,9,1,80492,5,3,2
2,10,1,80327,5,3,2
2,11,1,80305,5,3,2
2,12,1,80059,5,3,2
2,13,1,80246,5,3,2
2,14,1,80515,5,3,2
2,15,1,79763,5,3,2
2,16,1,80365,5,3,2
2,17,1,79508,5,3,2
2,18,1,79966,5,3,2
2,19,1,80115,5,3,2
2,20,1,80258,5,3,2
3,1,1,14139,5,3,2
3,2,1,14247,5,3,2
3,3,1,14174,5,3,2
3,4,1,14376,5,3,2
3,5,1,14239,5,3,2
3,6,1,14157,5,3,2
3,7,1,14213,5,3,2
3,8,1,14377,5,3,2
3,9,1,13979,5,3,2
3,10,1,14125,5,3,2
3,11,1,14162,5,3,2
3,12,1,14384,5,3,2
3,13,1,14160,5,3,2
3,14,1,14094,5,3,2
3,15,1,14081,5,3,2
3,16,1,14037,5,3,2
3,17,1,14385,5,3,2
3,18,1,14206,5,3,2
3,19,1,14052,5,3,2
3,20,1,14313,5,3,2
4,1,0,75,5,3,2
4,2,0,72,5,3,2
4,3,0,72,5,3,2
4,4,0,69,5,3,2
4,5,0,63,5,3,2
4,6,0,96,5,3,2
4,7,0,69,5,3,2
4,8,0,70,5,3,2
4,9,0,71,5,3,2
4,10,0,64,5,3,2
4,11,0,75,5,3,2
4,12,0,58,5,3,2
4,13,0,49,5,3,2
4,14,0,59,5,3,2
4,15,0,62,5,3,2
4,16,0,52,5,3,2
4,17,0,66,5,3,2
4,18,0,74,5,3,2
4,19,0,61,5,3,2
4,20,0,83,5,3,2
5,1,1,22753,5,3,2
5,2,1,22905,5,3,2
5,3,1,22804,5,3,2
5,4,1,23078,5,3,2
5,5,1,22951,5,3,2
5,6,1,22565,5,3,2
5,7,1,22861,5,3,2
5,8,1,22837,5,3,2
5,9,1,22604,5,3,2
5,10,1,22672,5,3,2
5,11,1,22843,5,3,2
5,12,1,22717,5,3,2
5,13,1,23053,5,3,2
