"G","R","X","Y","alpha","beta","gamma"
1,1,1,745,5,3,2
1,2,1,789,5,3,2
1,3,1,763,5,3,2
1,4,1,726,5,3,2
1,5,1,722,5,3,2
1,6,1,804,5,3,2
1,7,1,760,5,3,2
1,8,1,777,5,3,2
1,9,1,744,5,3,2
1,10,1,784,5,3,2
1,11,1,782,5,3,2
1,12,1,784,5,3,2
1,13,1,746,5,3,2
1,14,1,728,5,3,2
1,15,1,774,5,3,2
1,16,1,752,5,3,2
1,17,1,788,5,3,2
1,18,1,749,5,3,2
1,19,1,735,5,3,2
1,20,1,783,5,3,2
1,21,1,845,5,3,2
1,22,1,779,5,3,2
1,23,1,779,5,3,2
1,24,1,792,5,3,2
1,25,1,799,5,3,2
1,26,1,779,5,3,2
1,27,1,752,5,3,2
1,28,1,741,5,3,2
1,29,1,783,5,3,2
1,30,1,755,5,3,2
1,31,1,755,5,3,2
1,32,1,768,5,3,2
1,33,1,818,5,3,2
1,34,1,802,5,3,2
1,35,1,741,5,3,2
1,36,1,793,5,3,2
1,37,1,807,5,3,2
1,38,1,820,5,3,2
1,39,1,755,5,3,2
1,40,1,721,5,3,2
1,41,1,768,5,3,2
1,42,1,745,5,3,2
1,43,1,749,5,3,2
1,44,1,764,5,3,2
1,45,1,777,5,3,2
1,46,1,748,5,3,2
1,47,1,763,5,3,2
1,48,1,774,5,3,2
1,49,1,761,5,3,2
1,50,1,727,5,3,2
1,51,1,802,5,3,2
1,52,1,748,5,3,2
1,53,1,770,5,3,2
1,54,1,722,5,3,2
1,55,1,724,5,3,2
1,56,1,846,5,3,2
1,57,1,741,5,3,2
1,58,1,810,5,3,2
1,59,1,745,5,3,2
1,60,1,772,5,3,2
1,61,1,748,5,3,2
1,62,1,768,5,3,2
1,63,1,812,5,3,2
1,64,1,771,5,3,2
1,65,1,786,5,3,2
2,1,0,2294,5,3,2
2,2,0,2329,5,3,2
2,3,0,2252,5,3,2
2,4,0,2197,5,3,2
2,5,0,2281,5,3,2
2,6,0,2191,5,3,2
2,7,0,2210,5,3,2
2,8,0,2228,5,3,2
2,9,0,2170,5,3,2
2,10,0,2184,5,3,2
2,11,0,2321,5,3,2
2,12,0,2181,5,3,2
2,13,0,2245,5,3,2
2,14,0,2213,5,3,2
2,15,0,2273,5,3,2
2,16,0,2257,5,3,2
2,17,0,2319,5,3,2
2,18,0,2287,5,3,2
2,19,0,2219,5,3,2
2,20,0,2260,5,3,2
2,21,0,2229,5,3,2
2,22,0,2215,5,3,2
2,23,0,2209,5,3,2
2,24,0,2220,5,3,2
2,25,0,2232,5,3,2
2,26,0,2222,5,3,2
2,27,0,2236,5,3,2
2,28,0,2294,5,3,2
2,29,0,2244,5,3,2
2,30,0,2199,5,3,2
2,31,0,2266,5,3,2
2,32,0,2301,5,3,2
2,33,0,2285,5,3,2
2,34,0,2150,5,3,2
2,35,0,2214,5,3,2
2,36,0,2299,5,3,2
2,37,0,2209,5,3,2
2,38,0,2250,5,3,2
2,39,0,2249,5,3,2
2,40,0,2288,5,3,2
2,41,0,2256,5,3,2
2,42,0,2190,5,3,2
2,43,0,2380,5,3,2
2,44,0,2294,5,3,2
2,45,0,2285,5,3,2
2,46,0,2324,5,3,2
2,47,0,2261,5,3,2
2,48,0,2318,5,3,2
2,49,0,2243,5,3,2
2,50,0,2244,5,3,2
2,51,0,2238,5,3,2
2,52,0,2247,5,3,2
2,53,0,2257,5,3,2
2,54,0,2366,5,3,2
2,55,0,2289,5,3,2
2,56,0,2296,5,3,2
2,57,0,2329,5,3,2
2,58,0,2282,5,3,2
2,59,0,2254,5,3,2
2,60,0,2310,5,3,2
2,61,0,2207,5,3,2
2,62,0,2333,5,3,2
2,63,0,2222,5,3,2
2,64,0,2304,5,3,2
2,65,0,2336,5,3,2
3,1,1,85,5,3,2
3,2,1,105,5,3,2
3,3,1,82,5,3,2
3,4,1,100,5,3,2
3,5,1,95,5,3,2
3,6,1,101,5,3,2
3,7,1,93,5,3,2
3,8,1,95,5,3,2
3,9,1,97,5,3,2
3,10,1,104,5,3,2
3,11,1,83,5,3,2
3,12,1,102,5,3,2
3,13,1,91,5,3,2
3,14,1,94,5,3,2
3,15,1,105,5,3,2
3,16,1,108,5,3,2
3,17,1,98,5,3,2
3,18,1,79,5,3,2
3,19,1,112,5,3,2
3,20,1,98,5,3,2
3,21,1,99,5,3,2
3,22,1,91,5,3,2
3,23,1,85,5,3,2
3,24,1,95,5,3,2
3,25,1,95,5,3,2
3,26,1,114,5,3,2
3,27,1,100,5,3,2
3,28,1,87,5,3,2
3,29,1,98,5,3,2
3,30,1,109,5,3,2
3,31,1,86,5,3,2
3,32,1,98,5,3,2
3,33,1,95,5,3,2
3,34,1,81,5,3,2
3,35,1,79,5,3,2
3,36,1,91,5,3,2
3,37,1,106,5,3,2
3,38,1,85,5,3,2
3,39,1,90,5,3,2
3,40,1,109,5,3,2
3,41,1,106,5,3,2
3,42,1,115,5,3,2
3,43,1,108,5,3,2
3,44,1,101,5,3,2
3,45,1,81,5,3,2
3,46,1,88,5,3,2
3,47,1,100,5,3,2
3,48,1,96,5,3,2
3,49,1,101,5,3,2
3,50,1,92,5,3,2
3,51,1,108,5,3,2
3,52,1,98,5,3,2
3,53,1,85,5,3,2
