"G","R","X","Y","alpha","beta","gamma"
1,1,0,4.59056117748925,5,5,2
1,2,0,6.03918790548466,5,5,2
1,3,0,4.57618654812511,5,5,2
1,4,0,3.48450710624549,5,5,2
1,5,0,4.20339047262639,5,5,2
2,1,0,4.33622795445498,5,5,2
2,2,0,4.14548877682511,5,5,2
2,3,0,3.7061994966267,5,5,2
2,4,0,5.06038052863839,5,5,2
2,5,0,4.45787893333567,5,5,2
3,1,0,6.91283526882209,5,5,2
3,2,0,6.87006221430387,5,5,2
3,3,0,7.03975247061906,5,5,2
3,4,0,7.33544008518643,5,5,2
3,5,0,7.04325661783081,5,5,2
4,1,1,12.8648368997723,5,5,2
4,2,1,11.9058997557041,5,5,2
4,3,1,11.128650712552,5,5,2
4,4,1,11.0361365304281,5,5,2
4,5,1,11.0989312460134,5,5,2
5,1,0,4.70531756226576,5,5,2
5,2,0,7.27452698659033,5,5,2
5,3,0,6.43870248010651,5,5,2
5,4,0,5.88934053069782,5,5,2
5,5,0,6.20594802295418,5,5,2
6,1,1,11.9170286626118,5,5,2
6,2,1,11.5822442990419,5,5,2
6,3,1,11.893095751117,5,5,2
6,4,1,12.2161490777822,5,5,2
6,5,1,11.5454337115292,5,5,2
7,1,0,5.30948187415994,5,5,2
7,2,0,5.75408717780531,5,5,2
7,3,0,5.22040521052729,5,5,2
7,4,0,5.79707213170435,5,5,2
7,5,0,5.21076648667919,5,5,2
8,1,0,4.44787090218672,5,5,2
8,2,0,5.17915097047056,5,5,2
8,3,0,4.20679571769367,5,5,2
8,4,0,4.53590828852821,5,5,2
8,5,0,4.24188165573708,5,5,2
9,1,1,12.2787770845312,5,5,2
9,2,1,11.552305070791,5,5,2
9,3,1,11.2050989126253,5,5,2
9,4,1,11.7446729631533,5,5,2
9,5,1,12.7604056597846,5,5,2
10,1,0,7.86444989529225,5,5,2
10,2,0,6.96635776943437,5,5,2
10,3,0,7.79345632417923,5,5,2
10,4,0,7.30209132857529,5,5,2
10,5,0,7.4453176892481,5,5,2
11,1,1,6.58914273342511,5,5,2
