"G","R","X","Y","alpha","beta","gamma"
1,1,1,18175,5,3,2
1,2,1,17911,5,3,2
1,3,1,17927,5,3,2
1,4,1,17940,5,3,2
1,5,1,17651,5,3,2
1,6,1,18149,5,3,2
2,1,0,2025,5,3,2
2,2,0,1969,5,3,2
2,3,0,2012,5,3,2
2,4,0,1927,5,3,2
2,5,0,1960,5,3,2
2,6,0,1932,5,3,2
3,1,1,1518,5,3,2
3,2,1,1481,5,3,2
3,3,1,1534,5,3,2
3,4,1,1520,5,3,2
3,5,1,1553,5,3,2
3,6,1,1559,5,3,2
4,1,0,76,5,3,2
4,2,0,80,5,3,2
4,3,0,74,5,3,2
4,4,0,83,5,3,2
4,5,0,78,5,3,2
4,6,0,91,5,3,2
5,1,0,138,5,3,2
5,2,0,110,5,3,2
5,3,0,118,5,3,2
5,4,0,118,5,3,2
5,5,0,132,5,3,2
5,6,0,119,5,3,2
6,1,0,26,5,3,2
6,2,0,31,5,3,2
6,3,0,36,5,3,2
6,4,0,22,5,3,2
6,5,0,40,5,3,2
6,6,0,39,5,3,2
7,1,1,63422,5,3,2
7,2,1,63320,5,3,2
7,3,1,63529,5,3,2
7,4,1,63352,5,3,2
7,5,1,63703,5,3,2
7,6,1,63198,5,3,2
8,1,1,11514,5,3,2
8,2,1,11596,5,3,2
8,3,1,11809,5,3,2
8,4,1,11597,5,3,2
8,5,1,11502,5,3,2
8,6,1,11789,5,3,2
9,1,1,69379,5,3,2
9,2,1,70028,5,3,2
9,3,1,70047,5,3,2
9,4,1,70201,5,3,2
9,5,1,70328,5,3,2
9,6,1,70212,5,3,2
10,1,0,762,5,3,2
10,2,0,752,5,3,2
10,3,0,733,5,3,2
10,4,0,722,5,3,2
10,5,0,783,5,3,2
10,6,0,728,5,3,2
11,1,0,80,5,3,2
11,2,0,89,5,3,2
11,3,0,82,5,3,2
11,4,0,115,5,3,2
11,5,0,92,5,3,2
11,6,0,79,5,3,2
12,1,0,776,5,3,2
12,2,0,702,5,3,2
12,3,0,743,5,3,2
12,4,0,797,5,3,2
12,5,0,781,5,3,2
12,6,0,751,5,3,2
13,1,0,156,5,3,2
13,2,0,153,5,3,2
13,3,0,145,5,3,2
13,4,0,152,5,3,2
13,5,0,148,5,3,2
13,6,0,163,5,3,2
14,1,0,6,5,3,2
14,2,0,9,5,3,2
14,3,0,9,5,3,2
14,4,0,10,5,3,2
14,5,0,7,5,3,2
14,6,0,7,5,3,2
15,1,0,0,5,3,2
15,2,0,1,5,3,2
15,3,0,0,5,3,2
15,4,0,0,5,3,2
