"G","R","X","Y","alpha","beta","gamma"
1,1,0,98,5,3,2
1,2,0,105,5,3,2
2,1,0,26,5,3,2
2,2,0,20,5,3,2
3,1,1,12079,5,3,2
3,2,1,12253,5,3,2
4,1,1,5705,5,3,2
4,2,1,5593,5,3,2
5,1,1,1946,5,3,2
5,2,1,1919,5,3,2
6,1,1,587,5,3,2
6,2,1,617,5,3,2
7,1,1,438,5,3,2
7,2,1,459,5,3,2
8,1,1,1847,5,3,2
8,2,1,1883,5,3,2
9,1,1,90,5,3,2
9,2,1,96,5,3,2
10,1,1,10168,5,3,2
10,2,1,10325,5,3,2
11,1,0,157,5,3,2
11,2,0,181,5,3,2
12,1,0,31,5,3,2
12,2,0,23,5,3,2
13,1,1,322,5,3,2
13,2,1,252,5,3,2
14,1,1,276,5,3,2
14,2,1,289,5,3,2
15,1,1,1000,5,3,2
15,2,1,1018,5,3,2
16,1,0,181,5,3,2
16,2,0,179,5,3,2
17,1,1,5479,5,3,2
17,2,1,5351,5,3,2
18,1,0,1318,5,3,2
18,2,0,1373,5,3,2
19,1,1,3845,5,3,2
19,2,1,3879,5,3,2
20,1,0,42,5,3,2
20,2,0,46,5,3,2
21,1,0,2786,5,3,2
21,2,0,2913,5,3,2
22,1,1,18997,5,3,2
22,2,1,18984,5,3,2
23,1,1,9367,5,3,2
23,2,1,9395,5,3,2
24,1,0,51,5,3,2
24,2,0,38,5,3,2
25,1,1,45936,5,3,2
25,2,1,46299,5,3,2
26,1,0,61,5,3,2
26,2,0,54,5,3,2
27,1,1,6599,5,3,2
27,2,1,6650,5,3,2
28,1,0,32,5,3,2
28,2,0,30,5,3,2
29,1,1,1304,5,3,2
29,2,1,1399,5,3,2
30,1,1,3371,5,3,2
30,2,1,3417,5,3,2
31,1,1,4195,5,3,2
31,2,1,4226,5,3,2
32,1,1,126,5,3,2
32,2,1,141,5,3,2
33,1,0,11442,5,3,2
33,2,0,11628,5,3,2
34,1,1,476,5,3,2
34,2,1,404,5,3,2
35,1,0,3798,5,3,2
35,2,0,3831,5,3,2
36,1,0,6,5,3,2
36,2,0,5,5,3,2
37,1,0,17,5,3,2
37,2,0,22,5,3,2
38,1,0,910,5,3,2
38,2,0,951,5,3,2
39,1,0,534,5,3,2
39,2,0,527,5,3,2
40,1,1,1161,5,3,2
40,2,1,1167,5,3,2
41,1,1,12915,5,3,2
41,2,1,13175,5,3,2
42,1,0,1576,5,3,2
42,2,0,1622,5,3,2
43,1,1,23550,5,3,2
43,2,1,23760,5,3,2
44,1,0,177,5,3,2
44,2,0,155,5,3,2
45,1,0,15,5,3,2
45,2,0,17,5,3,2
46,1,0,10,5,3,2
46,2,0,19,5,3,2
47,1,0,5,5,3,2
47,2,0,3,5,3,2
48,1,1,1650,5,3,2
48,2,1,1635,5,3,2
49,1,0,22,5,3,2
49,2,0,10,5,3,2
50,1,0,349,5,3,2
50,2,0,348,5,3,2
51,1,0,283,5,3,2
51,2,0,284,5,3,2
52,1,1,13453,5,3,2
52,2,1,13327,5,3,2
53,1,0,77,5,3,2
53,2,0,59,5,3,2
54,1,0,150,5,3,2
54,2,0,158,5,3,2
55,1,0,60,5,3,2
55,2,0,63,5,3,2
56,1,1,6985,5,3,2
56,2,1,6658,5,3,2
57,1,0,13,5,3,2
57,2,0,11,5,3,2
58,1,1,98,5,3,2
58,2,1,84,5,3,2
59,1,1,212,5,3,2
59,2,1,249,5,3,2
60,1,0,107,5,3,2
60,2,0,133,5,3,2
61,1,1,4769,5,3,2
61,2,1,4782,5,3,2
62,1,0,11,5,3,2
62,2,0,9,5,3,2
63,1,0,241,5,3,2
63,2,0,266,5,3,2
64,1,0,436,5,3,2
64,2,0,439,5,3,2
65,1,1,2599,5,3,2
65,2,1,2751,5,3,2
66,1,0,2835,5,3,2
66,2,0,2901,5,3,2
67,1,0,27,5,3,2
67,2,0,30,5,3,2
68,1,0,68,5,3,2
68,2,0,90,5,3,2
69,1,1,27824,5,3,2
69,2,1,27703,5,3,2
70,1,0,47,5,3,2
70,2,0,53,5,3,2
71,1,1,5815,5,3,2
71,2,1,5906,5,3,2
72,1,0,512,5,3,2
72,2,0,482,5,3,2
73,1,1,621,5,3,2
73,2,1,637,5,3,2
74,1,0,943,5,3,2
74,2,0,877,5,3,2
75,1,1,2665,5,3,2
75,2,1,2759,5,3,2
76,1,1,19689,5,3,2
76,2,1,19730,5,3,2
77,1,1,2080,5,3,2
77,2,1,2175,5,3,2
78,1,0,84,5,3,2
78,2,0,55,5,3,2
79,1,0,2004,5,3,2
79,2,0,1934,5,3,2
80,1,0,63,5,3,2
80,2,0,80,5,3,2
81,1,1,9766,5,3,2
81,2,1,9797,5,3,2
82,1,0,437,5,3,2
82,2,0,463,5,3,2
83,1,0,491,5,3,2
83,2,0,533,5,3,2
84,1,1,801,5,3,2
84,2,1,783,5,3,2
85,1,0,51,5,3,2
85,2,0,44,5,3,2
86,1,1,934,5,3,2
86,2,1,915,5,3,2
87,1,0,44,5,3,2
87,2,0,31,5,3,2
88,1,1,320,5,3,2
88,2,1,344,5,3,2
89,1,1,50,5,3,2
89,2,1,62,5,3,2
90,1,0,138,5,3,2
90,2,0,140,5,3,2
91,1,1,167132,5,3,2
91,2,1,166645,5,3,2
92,1,1,2999,5,3,2
92,2,1,3074,5,3,2
93,1,1,215,5,3,2
93,2,1,229,5,3,2
94,1,1,197,5,3,2
94,2,1,196,5,3,2
