"G","R","X","Y","alpha","beta","gamma"
1,1,1,619,5,3,2
1,2,1,619,5,3,2
1,3,1,649,5,3,2
1,4,1,641,5,3,2
1,5,1,604,5,3,2
1,6,1,612,5,3,2
1,7,1,623,5,3,2
1,8,1,643,5,3,2
1,9,1,647,5,3,2
2,1,0,5,5,3,2
2,2,0,4,5,3,2
2,3,0,3,5,3,2
2,4,0,6,5,3,2
2,5,0,5,5,3,2
2,6,0,6,5,3,2
2,7,0,11,5,3,2
2,8,0,13,5,3,2
2,9,0,4,5,3,2
3,1,1,484,5,3,2
3,2,1,471,5,3,2
3,3,1,519,5,3,2
3,4,1,471,5,3,2
3,5,1,474,5,3,2
3,6,1,483,5,3,2
3,7,1,494,5,3,2
3,8,1,446,5,3,2
3,9,1,499,5,3,2
4,1,0,751,5,3,2
4,2,0,736,5,3,2
4,3,0,693,5,3,2
4,4,0,737,5,3,2
4,5,0,727,5,3,2
4,6,0,757,5,3,2
4,7,0,713,5,3,2
4,8,0,763,5,3,2
4,9,0,710,5,3,2
5,1,0,272,5,3,2
5,2,0,249,5,3,2
5,3,0,287,5,3,2
5,4,0,316,5,3,2
5,5,0,250,5,3,2
5,6,0,252,5,3,2
5,7,0,312,5,3,2
5,8,0,270,5,3,2
5,9,0,282,5,3,2
6,1,1,786036,5,3,2
6,2,1,787303,5,3,2
6,3,1,788343,5,3,2
6,4,1,786337,5,3,2
6,5,1,787284,5,3,2
6,6,1,785748,5,3,2
6,7,1,784203,5,3,2
6,8,1,786827,5,3,2
6,9,1,786590,5,3,2
7,1,1,6880,5,3,2
7,2,1,6990,5,3,2
7,3,1,7076,5,3,2
7,4,1,6950,5,3,2
7,5,1,7051,5,3,2
7,6,1,6997,5,3,2
7,7,1,6984,5,3,2
7,8,1,7096,5,3,2
7,9,1,6939,5,3,2
8,1,0,463,5,3,2
8,2,0,385,5,3,2
8,3,0,439,5,3,2
8,4,0,447,5,3,2
8,5,0,415,5,3,2
8,6,0,428,5,3,2
8,7,0,442,5,3,2
8,8,0,433,5,3,2
8,9,0,434,5,3,2
9,1,1,8557,5,3,2
9,2,1,8533,5,3,2
9,3,1,8616,5,3,2
9,4,1,8500,5,3,2
9,5,1,8528,5,3,2
9,6,1,8335,5,3,2
9,7,1,8561,5,3,2
9,8,1,8531,5,3,2
9,9,1,8517,5,3,2
10,1,0,185,5,3,2
10,2,0,149,5,3,2
10,3,0,164,5,3,2
10,4,0,176,5,3,2
10,5,0,172,5,3,2
10,6,0,189,5,3,2
10,7,0,172,5,3,2
10,8,0,180,5,3,2
10,9,0,177,5,3,2
11,1,1,1809,5,3,2
11,2,1,1908,5,3,2
11,3,1,1894,5,3,2
11,4,1,1905,5,3,2
11,5,1,1901,5,3,2
11,6,1,1815,5,3,2
11,7,1,1834,5,3,2
11,8,1,1852,5,3,2
11,9,1,1891,5,3,2
12,1,1,313,5,3,2
12,2,1,360,5,3,2
12,3,1,306,5,3,2
12,4,1,370,5,3,2
12,5,1,358,5,3,2
12,6,1,339,5,3,2
12,7,1,329,5,3,2
12,8,1,331,5,3,2
12,9,1,329,5,3,2
13,1,0,1662,5,3,2
