"G","R","X","Y","alpha","beta","gamma"
1,1,1,37591,5,3,2
1,2,1,37504,5,3,2
1,3,1,38120,5,3,2
1,4,1,37677,5,3,2
1,5,1,37565,5,3,2
2,1,0,219,5,3,2
2,2,0,174,5,3,2
2,3,0,207,5,3,2
2,4,0,184,5,3,2
2,5,0,180,5,3,2
3,1,0,114,5,3,2
3,2,0,122,5,3,2
3,3,0,110,5,3,2
3,4,0,129,5,3,2
3,5,0,109,5,3,2
4,1,1,2881,5,3,2
4,2,1,2892,5,3,2
4,3,1,3021,5,3,2
4,4,1,2987,5,3,2
4,5,1,2920,5,3,2
5,1,0,76,5,3,2
5,2,0,82,5,3,2
5,3,0,70,5,3,2
5,4,0,89,5,3,2
5,5,0,74,5,3,2
6,1,1,3781,5,3,2
6,2,1,3781,5,3,2
6,3,1,3744,5,3,2
6,4,1,3828,5,3,2
6,5,1,3762,5,3,2
7,1,1,3472,5,3,2
7,2,1,3553,5,3,2
7,3,1,3489,5,3,2
7,4,1,3562,5,3,2
7,5,1,3458,5,3,2
8,1,0,7454,5,3,2
8,2,0,7504,5,3,2
8,3,0,7583,5,3,2
8,4,0,7590,5,3,2
8,5,0,7519,5,3,2
9,1,0,49,5,3,2
9,2,0,66,5,3,2
9,3,0,66,5,3,2
9,4,0,55,5,3,2
9,5,0,63,5,3,2
10,1,0,34,5,3,2
10,2,0,37,5,3,2
10,3,0,27,5,3,2
10,4,0,35,5,3,2
10,5,0,35,5,3,2
11,1,0,641,5,3,2
11,2,0,609,5,3,2
11,3,0,642,5,3,2
11,4,0,634,5,3,2
11,5,0,628,5,3,2
12,1,0,1,5,3,2
12,2,0,0,5,3,2
12,3,0,1,5,3,2
12,4,0,1,5,3,2
12,5,0,0,5,3,2
13,1,0,549,5,3,2
13,2,0,530,5,3,2
13,3,0,560,5,3,2
13,4,0,572,5,3,2
13,5,0,551,5,3,2
14,1,1,3137,5,3,2
14,2,1,3053,5,3,2
14,3,1,3122,5,3,2
14,4,1,3013,5,3,2
14,5,1,3173,5,3,2
15,1,1,280,5,3,2
15,2,1,294,5,3,2
15,3,1,301,5,3,2
15,4,1,307,5,3,2
15,5,1,299,5,3,2
16,1,0,118,5,3,2
16,2,0,136,5,3,2
16,3,0,148,5,3,2
16,4,0,118,5,3,2
16,5,0,140,5,3,2
17,1,1,131,5,3,2
17,2,1,140,5,3,2
17,3,1,149,5,3,2
17,4,1,127,5,3,2
17,5,1,151,5,3,2
18,1,1,14418,5,3,2
18,2,1,14334,5,3,2
18,3,1,14218,5,3,2
18,4,1,14151,5,3,2
18,5,1,14125,5,3,2
19,1,0,14,5,3,2
19,2,0,4,5,3,2
19,3,0,7,5,3,2
19,4,0,19,5,3,2
