"G","R","X","Y","alpha","beta","gamma"
1,1,0,1486,5,3,2
1,2,0,1589,5,3,2
1,3,0,1571,5,3,2
1,4,0,1589,5,3,2
1,5,0,1545,5,3,2
1,6,0,1637,5,3,2
1,7,0,1653,5,3,2
1,8,0,1603,5,3,2
1,9,0,1601,5,3,2
1,10,0,1583,5,3,2
1,11,0,1562,5,3,2
1,12,0,1547,5,3,2
1,13,0,1555,5,3,2
2,1,0,16292,5,3,2
2,2,0,16370,5,3,2
2,3,0,16268,5,3,2
2,4,0,16176,5,3,2
2,5,0,16175,5,3,2
2,6,0,16337,5,3,2
2,7,0,16155,5,3,2
2,8,0,16069,5,3,2
2,9,0,16172,5,3,2
2,10,0,16243,5,3,2
2,11,0,16170,5,3,2
2,12,0,16232,5,3,2
2,13,0,16102,5,3,2
3,1,1,188,5,3,2
3,2,1,179,5,3,2
3,3,1,181,5,3,2
3,4,1,168,5,3,2
3,5,1,182,5,3,2
3,6,1,172,5,3,2
3,7,1,186,5,3,2
3,8,1,182,5,3,2
3,9,1,183,5,3,2
3,10,1,182,5,3,2
3,11,1,149,5,3,2
3,12,1,154,5,3,2
3,13,1,179,5,3,2
4,1,1,794,5,3,2
4,2,1,792,5,3,2
4,3,1,792,5,3,2
4,4,1,807,5,3,2
4,5,1,765,5,3,2
4,6,1,835,5,3,2
4,7,1,844,5,3,2
4,8,1,859,5,3,2
4,9,1,773,5,3,2
4,10,1,780,5,3,2
4,11,1,835,5,3,2
4,12,1,810,5,3,2
4,13,1,800,5,3,2
5,1,0,165,5,3,2
5,2,0,160,5,3,2
5,3,0,175,5,3,2
5,4,0,152,5,3,2
5,5,0,140,5,3,2
5,6,0,153,5,3,2
5,7,0,143,5,3,2
5,8,0,159,5,3,2
5,9,0,188,5,3,2
5,10,0,160,5,3,2
5,11,0,144,5,3,2
5,12,0,148,5,3,2
5,13,0,134,5,3,2
6,1,1,311,5,3,2
6,2,1,311,5,3,2
6,3,1,333,5,3,2
6,4,1,327,5,3,2
6,5,1,316,5,3,2
6,6,1,313,5,3,2
6,7,1,327,5,3,2
6,8,1,304,5,3,2
6,9,1,301,5,3,2
6,10,1,294,5,3,2
6,11,1,341,5,3,2
6,12,1,300,5,3,2
6,13,1,320,5,3,2
7,1,1,1236,5,3,2
7,2,1,1311,5,3,2
7,3,1,1222,5,3,2
7,4,1,1293,5,3,2
7,5,1,1276,5,3,2
7,6,1,1211,5,3,2
7,7,1,1277,5,3,2
7,8,1,1253,5,3,2
7,9,1,1218,5,3,2
7,10,1,1265,5,3,2
7,11,1,1239,5,3,2
7,12,1,1210,5,3,2
7,13,1,1242,5,3,2
8,1,0,46,5,3,2
8,2,0,29,5,3,2
8,3,0,30,5,3,2
8,4,0,38,5,3,2
8,5,0,46,5,3,2
8,6,0,33,5,3,2
8,7,0,34,5,3,2
8,8,0,42,5,3,2
8,9,0,33,5,3,2
8,10,0,44,5,3,2
8,11,0,40,5,3,2
8,12,0,28,5,3,2
8,13,0,45,5,3,2
9,1,1,2604,5,3,2
9,2,1,2582,5,3,2
9,3,1,2502,5,3,2
9,4,1,2647,5,3,2
9,5,1,2566,5,3,2
9,6,1,2615,5,3,2
9,7,1,2620,5,3,2
9,8,1,2564,5,3,2
9,9,1,2557,5,3,2
9,10,1,2652,5,3,2
9,11,1,2463,5,3,2
9,12,1,2536,5,3,2
9,13,1,2608,5,3,2
10,1,1,3107,5,3,2
10,2,1,3049,5,3,2
10,3,1,3062,5,3,2
10,4,1,3150,5,3,2
10,5,1,3133,5,3,2
10,6,1,3099,5,3,2
10,7,1,3000,5,3,2
10,8,1,3070,5,3,2
10,9,1,3106,5,3,2
10,10,1,3145,5,3,2
10,11,1,3038,5,3,2
10,12,1,3003,5,3,2
10,13,1,3018,5,3,2
11,1,0,56,5,3,2
11,2,0,43,5,3,2
11,3,0,56,5,3,2
11,4,0,67,5,3,2
11,5,0,46,5,3,2
11,6,0,42,5,3,2
11,7,0,65,5,3,2
11,8,0,53,5,3,2
11,9,0,59,5,3,2
11,10,0,59,5,3,2
11,11,0,47,5,3,2
11,12,0,55,5,3,2
11,13,0,52,5,3,2
12,1,0,180,5,3,2
12,2,0,191,5,3,2
12,3,0,185,5,3,2
12,4,0,187,5,3,2
12,5,0,187,5,3,2
12,6,0,201,5,3,2
12,7,0,172,5,3,2
12,8,0,202,5,3,2
12,9,0,174,5,3,2
12,10,0,185,5,3,2
12,11,0,173,5,3,2
12,12,0,171,5,3,2
12,13,0,180,5,3,2
13,1,0,8,5,3,2
13,2,0,10,5,3,2
13,3,0,10,5,3,2
13,4,0,12,5,3,2
13,5,0,9,5,3,2
13,6,0,3,5,3,2
13,7,0,8,5,3,2
13,8,0,9,5,3,2
13,9,0,11,5,3,2
13,10,0,12,5,3,2
13,11,0,10,5,3,2
13,12,0,11,5,3,2
13,13,0,13,5,3,2
14,1,1,1950,5,3,2
14,2,1,1942,5,3,2
14,3,1,1952,5,3,2
14,4,1,1920,5,3,2
14,5,1,1981,5,3,2
14,6,1,1909,5,3,2
