"G","R","X","Y","alpha","beta","gamma"
1,1,1,6.95580718980408,5,3,2
1,2,1,8.07895452826184,5,3,2
1,3,1,7.70854107172422,5,3,2
1,4,1,8.17919377185119,5,3,2
1,5,1,8.02278176637171,5,3,2
2,1,0,2.21061723662333,5,3,2
2,2,0,2.15125438332713,5,3,2
2,3,0,2.35512790667157,5,3,2
2,4,0,2.55371726866721,5,3,2
2,5,0,3.23712175705453,5,3,2
3,1,1,8.22639890580564,5,3,2
3,2,1,9.00216933275921,5,3,2
3,3,1,8.73938370144516,5,3,2
3,4,1,8.79207312938293,5,3,2
3,5,1,9.10691757959158,5,3,2
4,1,0,3.12388744218983,5,3,2
4,2,0,3.34270887922758,5,3,2
4,3,0,2.87599829855081,5,3,2
4,4,0,3.56124560824434,5,3,2
4,5,0,3.15140777214581,5,3,2
5,1,0,8.02430960240373,5,3,2
5,2,0,7.72606574689968,5,3,2
5,3,0,8.70110175115734,5,3,2
5,4,0,7.688677898108,5,3,2
5,5,0,8.47801079226642,5,3,2
6,1,1,10.3359133690512,5,3,2
6,2,1,9.77828605638121,5,3,2
6,3,1,9.50473366603694,5,3,2
6,4,1,10.5334016076087,5,3,2
6,5,1,9.00482894122799,5,3,2
7,1,1,7.43146002228033,5,3,2
7,2,1,7.01408171562132,5,3,2
7,3,1,7.41825347556736,5,3,2
7,4,1,6.87044800342933,5,3,2
7,5,1,7.0587173723886,5,3,2
8,1,0,5.07198890953477,5,3,2
8,2,0,5.61710654631156,5,3,2
8,3,0,4.8744140437866,5,3,2
8,4,0,5.10276033003186,5,3,2
8,5,0,5.65135577616796,5,3,2
9,1,1,8.40852627356142,5,3,2
9,2,1,8.11404649696107,5,3,2
9,3,1,8.86493164774464,5,3,2
9,4,1,8.16383148600408,5,3,2
9,5,1,9.14416688838647,5,3,2
10,1,0,7.71362929648073,5,3,2
10,2,0,6.27065540397005,5,3,2
10,3,0,5.38384142328792,5,3,2
10,4,0,5.57678433584582,5,3,2
10,5,0,5.9920516854753,5,3,2
11,1,0,5.32921248907508,5,3,2
11,2,0,6.03345823001486,5,3,2
11,3,0,5.73686630610431,5,3,2
11,4,0,5.89830440391034,5,3,2
11,5,0,6.12335506176623,5,3,2
12,1,1,2.27396872672772,5,3,2
12,2,1,2.05308779203797,5,3,2
12,3,1,2.41278264124039,5,3,2
12,4,1,0.955978486237635,5,3,2
12,5,1,2.21515134516134,5,3,2
13,1,0,2.58099269890987,5,3,2
13,2,0,2.92402717081877,5,3,2
13,3,0,3.05676527356793,5,3,2
13,4,0,2.74630941547776,5,3,2
13,5,0,2.95445271291304,5,3,2
14,1,1,9.01192058792264,5,3,2
14,2,1,9.47453512907343,5,3,2
14,3,1,9.86999653102024,5,3,2
14,4,1,8.32432997969951,5,3,2
14,5,1,8.72730201213945,5,3,2
15,1,0,5.15661993516887,5,3,2
15,2,0,5.20913909720125,5,3,2
15,3,0,5.68314657721545,5,3,2
15,4,0,6.81314208088768,5,3,2
15,5,0,6.22622123703324,5,3,2
16,1,0,6.24417304493557,5,3,2
16,2,0,6.01078709172363,5,3,2
16,3,0,5.08116539261632,5,3,2
16,4,0,4.15153658477376,5,3,2
16,5,0,5.83023162386811,5,3,2
17,1,1,11.0965898437446,5,3,2
17,2,1,11.8939032983834,5,3,2
17,3,1,11.851027553904,5,3,2
17,4,1,11.2806339856441,5,3,2
17,5,1,10.6819639104683,5,3,2
18,1,1,10.312306248788,5,3,2
18,2,1,9.14471427291848,5,3,2
18,3,1,10.5815723917163,5,3,2
18,4,1,10.3795406015065,5,3,2
18,5,1,10.5161656770364,5,3,2
19,1,1,10.5446358568898,5,3,2
19,2,1,9.86954576367387,5,3,2
19,3,1,9.59975413997657,5,3,2
19,4,1,10.3047122893521,5,3,2
19,5,1,9.45245811458855,5,3,2
20,1,1,8.2666307131368,5,3,2
20,2,1,8.45791415808851,5,3,2
20,3,1,8.07704292436792,5,3,2
20,4,1,8.11641997587022,5,3,2
20,5,1,8.80118564186409,5,3,2
21,1,0,2.27884250232155,5,3,2
21,2,0,2.1358352384872,5,3,2
21,3,0,3.38756841542788,5,3,2
21,4,0,1.83720207235835,5,3,2
21,5,0,2.48646328012159,5,3,2
22,1,1,9.61777291476206,5,3,2
22,2,1,9.14727123046582,5,3,2
22,3,1,9.10810633068167,5,3,2
22,4,1,8.997606959425,5,3,2
22,5,1,9.462388166142,5,3,2
23,1,0,5.90865091873608,5,3,2
23,2,0,6.4439212932029,5,3,2
23,3,0,5.71926438761476,5,3,2
23,4,0,6.91417917744266,5,3,2
23,5,0,6.74988092686793,5,3,2
24,1,0,6.73686625461673,5,3,2
24,2,0,5.83822834139684,5,3,2
24,3,0,6.026656440047,5,3,2
24,4,0,6.93009891232876,5,3,2
24,5,0,7.48741405684757,5,3,2
25,1,1,7.97377354297605,5,3,2
25,2,1,7.44040842848477,5,3,2
25,3,1,8.07896280835056,5,3,2
25,4,1,7.59170901832087,5,3,2
25,5,1,8.1929613745247,5,3,2
26,1,1,4.77596007902717,5,3,2
26,2,1,5.60189352762503,5,3,2
26,3,1,5.77543473970053,5,3,2
26,4,1,5.65849921519512,5,3,2
26,5,1,5.63543562994599,5,3,2
27,1,1,9.30310552849691,5,3,2
27,2,1,9.80960050162075,5,3,2
27,3,1,10.3583060614166,5,3,2
27,4,1,10.2728166481025,5,3,2
27,5,1,10.500605014669,5,3,2
28,1,0,7.18112345636397,5,3,2
28,2,0,6.4754412393467,5,3,2
28,3,0,7.09396448775404,5,3,2
28,4,0,6.79093010291288,5,3,2
28,5,0,6.92451396402485,5,3,2
29,1,0,-1.54965421603937,5,3,2
29,2,0,-2.0602038452785,5,3,2
29,3,0,-2.74233104452953,5,3,2
29,4,0,-2.00966000766022,5,3,2
29,5,0,-1.56602584410329,5,3,2
30,1,0,3.17176046215259,5,3,2
30,2,0,4.08415819686808,5,3,2
30,3,0,4.5417745231209,5,3,2
30,4,0,3.69523914191207,5,3,2
30,5,0,3.73069208939911,5,3,2
31,1,1,7.06114731635856,5,3,2
31,2,1,5.72574424261956,5,3,2
31,3,1,6.19051212978278,5,3,2
31,4,1,7.0594317121775,5,3,2
31,5,1,6.31948676575201,5,3,2
32,1,0,6.39320337017815,5,3,2
32,2,0,6.13041940181648,5,3,2
32,3,0,7.20270431088988,5,3,2
32,4,0,6.99609368847702,5,3,2
32,5,0,6.37451600856146,5,3,2
33,1,0,5.55962703694473,5,3,2
33,2,0,5.25277481293714,5,3,2
33,3,0,5.35752744926233,5,3,2
33,4,0,5.29870018467634,5,3,2
33,5,0,4.73998523953477,5,3,2
34,1,1,9.69167842890787,5,3,2
34,2,1,8.94103482156999,5,3,2
34,3,1,9.68124506630169,5,3,2
34,4,1,9.7171278274625,5,3,2
34,5,1,9.03101318372919,5,3,2
35,1,1,6.75614502162118,5,3,2
35,2,1,7.46641410208491,5,3,2
35,3,1,6.88364308041942,5,3,2
35,4,1,7.45961276567679,5,3,2
35,5,1,7.5647073977575,5,3,2
36,1,1,12.3823896586442,5,3,2
36,2,1,11.0439316611538,5,3,2
36,3,1,11.6607496858263,5,3,2
36,4,1,11.7258950336684,5,3,2
36,5,1,12.763875260937,5,3,2
37,1,1,5.82110604481156,5,3,2
37,2,1,5.80068580603132,5,3,2
37,3,1,6.10170913181684,5,3,2
37,4,1,5.82970739435797,5,3,2
37,5,1,5.93966622709448,5,3,2
38,1,0,3.05645187849848,5,3,2
38,2,0,4.51295781319738,5,3,2
38,3,0,3.82749301924412,5,3,2
38,4,0,4.25446674731658,5,3,2
38,5,0,2.8426798363821,5,3,2
39,1,1,10.4935143525613,5,3,2
39,2,1,10.0458113516542,5,3,2
39,3,1,9.84786319244506,5,3,2
39,4,1,9.77717327064452,5,3,2
39,5,1,10.0913059017422,5,3,2
40,1,1,12.1833482730385,5,3,2
40,2,1,11.9815076172205,5,3,2
40,3,1,12.2423043794296,5,3,2
40,4,1,12.5237572291042,5,3,2
40,5,1,12.2179585605765,5,3,2
41,1,1,6.33215658938138,5,3,2
41,2,1,6.66297326995594,5,3,2
41,3,1,7.90367796353933,5,3,2
41,4,1,6.35742527185239,5,3,2
41,5,1,7.11792608796755,5,3,2
42,1,1,2.55871772325104,5,3,2
42,2,1,2.6387811939478,5,3,2
42,3,1,2.83003836859464,5,3,2
42,4,1,3.48805966677082,5,3,2
42,5,1,2.95081044664024,5,3,2
43,1,0,5.84068462663518,5,3,2
43,2,0,5.30071546106878,5,3,2
43,3,0,5.52125781656736,5,3,2
