"G","R","X","Y","alpha","beta","gamma"
1,1,0,3.08933849843638,5,3,2
1,2,0,3.24360191116728,5,3,2
2,1,0,4.77321493461782,5,3,2
2,2,0,4.10092095503411,5,3,2
3,1,1,7.90528851702251,5,3,2
3,2,1,8.73878800353691,5,3,2
4,1,0,5.67870363224503,5,3,2
4,2,0,5.70855956822017,5,3,2
5,1,1,7.79832211820396,5,3,2
5,2,1,8.17962975854797,5,3,2
6,1,1,8.72741953925375,5,3,2
6,2,1,8.03842350470345,5,3,2
7,1,0,2.8444280811191,5,3,2
7,2,0,2.67878912491291,5,3,2
8,1,0,2.08980742877677,5,3,2
8,2,0,2.91895515954825,5,3,2
9,1,1,6.24364221357267,5,3,2
9,2,1,6.89327368649949,5,3,2
10,1,0,8.22035684924429,5,3,2
10,2,0,8.18827534553554,5,3,2
11,1,1,7.3732557790565,5,3,2
11,2,1,6.93377781048739,5,3,2
12,1,1,9.00476983928906,5,3,2
12,2,1,9.65451039610092,5,3,2
13,1,0,7.6660233269701,5,3,2
13,2,0,7.36269738297697,5,3,2
14,1,0,3.83079141192632,5,3,2
14,2,0,3.10990764935613,5,3,2
15,1,1,8.23735946135642,5,3,2
15,2,1,8.35785115068041,5,3,2
16,1,1,6.75580400458475,5,3,2
16,2,1,6.40216064598931,5,3,2
17,1,1,5.98019138525024,5,3,2
17,2,1,6.41155536720353,5,3,2
18,1,0,8.38214733768671,5,3,2
18,2,0,7.94462694788684,5,3,2
19,1,1,9.585372258096,5,3,2
19,2,1,10.004573357793,5,3,2
20,1,0,3.92280925228459,5,3,2
20,2,0,3.99325386303394,5,3,2
21,1,0,5.22920394058177,5,3,2
21,2,0,4.40963562296124,5,3,2
22,1,0,7.33652266649647,5,3,2
22,2,0,8.40825304643264,5,3,2
23,1,0,4.37269615375261,5,3,2
23,2,0,2.9933815007259,5,3,2
24,1,1,9.47850262381661,5,3,2
24,2,1,10.1662690134336,5,3,2
25,1,0,6.04180071608512,5,3,2
25,2,0,5.07996223088774,5,3,2
26,1,0,10.5070969038889,5,3,2
26,2,0,10.6561165309141,5,3,2
27,1,0,6.07925188930705,5,3,2
27,2,0,7.14182340002368,5,3,2
28,1,1,6.7040638574962,5,3,2
28,2,1,5.37605871511848,5,3,2
29,1,1,9.47827276103946,5,3,2
29,2,1,9.56666360730393,5,3,2
30,1,0,6.79794703719584,5,3,2
30,2,0,7.81533076601644,5,3,2
31,1,1,8.54429361084857,5,3,2
31,2,1,8.32980033236526,5,3,2
32,1,0,4.67289318106839,5,3,2
32,2,0,4.72052509116804,5,3,2
33,1,0,9.59594243841165,5,3,2
33,2,0,10.1747693253699,5,3,2
34,1,1,7.84915535781479,5,3,2
34,2,1,7.5651518703982,5,3,2
35,1,1,9.03583819612976,5,3,2
35,2,1,9.2049052654619,5,3,2
36,1,0,3.15002180114025,5,3,2
36,2,0,3.77088882814459,5,3,2
37,1,0,7.10994989011463,5,3,2
37,2,0,6.20660491051543,5,3,2
38,1,0,0.675057696502483,5,3,2
38,2,0,1.55314521128708,5,3,2
39,1,1,5.41666814002083,5,3,2
39,2,1,5.31843890327827,5,3,2
40,1,1,8.15762684667016,5,3,2
40,2,1,8.44634410959847,5,3,2
41,1,1,5.60613453617684,5,3,2
41,2,1,6.19282704462474,5,3,2
42,1,1,10.7710388990427,5,3,2
42,2,1,10.0668124390172,5,3,2
43,1,1,6.72062963491474,5,3,2
43,2,1,7.03363692646092,5,3,2
44,1,1,8.54541296776973,5,3,2
44,2,1,8.73025019981212,5,3,2
45,1,1,7.6164738099478,5,3,2
45,2,1,7.76893127891748,5,3,2
46,1,0,4.05073626249771,5,3,2
46,2,0,4.07496948296739,5,3,2
47,1,0,4.02390375944645,5,3,2
47,2,0,4.440995277788,5,3,2
48,1,0,4.73971572881719,5,3,2
48,2,0,5.75360208286188,5,3,2
49,1,0,3.52679125807882,5,3,2
49,2,0,5.09651589699384,5,3,2
50,1,1,4.56941921050854,5,3,2
50,2,1,4.54644539882248,5,3,2
51,1,1,6.15101853729944,5,3,2
51,2,1,6.82764695277474,5,3,2
52,1,0,5.53651746003941,5,3,2
52,2,0,4.49145056400057,5,3,2
53,1,1,6.28064238535938,5,3,2
53,2,1,6.6893166575555,5,3,2
54,1,0,5.82018429910553,5,3,2
54,2,0,5.84049595328814,5,3,2
55,1,1,8.40207844642532,5,3,2
55,2,1,8.30857822201057,5,3,2
56,1,0,6.90703087799817,5,3,2
56,2,0,7.09163490554539,5,3,2
57,1,1,4.94188464030083,5,3,2
57,2,1,5.27820494586669,5,3,2
58,1,1,8.81128236187295,5,3,2
58,2,1,8.18034680899846,5,3,2
59,1,0,4.00845149231143,5,3,2
59,2,0,4.31981443564708,5,3,2
60,1,1,7.93641105655728,5,3,2
60,2,1,8.19722908745123,5,3,2
61,1,0,6.17137903651225,5,3,2
61,2,0,6.3841554584472,5,3,2
62,1,0,4.00481868918712,5,3,2
62,2,0,4.59769390572851,5,3,2
63,1,0,6.96451698933222,5,3,2
63,2,0,7.69601898177384,5,3,2
64,1,0,5.39272776716715,5,3,2
64,2,0,4.01478488508294,5,3,2
65,1,1,2.44418162722808,5,3,2
65,2,1,4.14657593722416,5,3,2
66,1,1,8.10517575814639,5,3,2
66,2,1,8.14331134056517,5,3,2
67,1,1,6.87719825031802,5,3,2
67,2,1,7.21892293715089,5,3,2
68,1,0,4.26998053337954,5,3,2
68,2,0,5.78574357729822,5,3,2
69,1,0,2.51908631231364,5,3,2
69,2,0,2.9626614074515,5,3,2
70,1,0,1.53370072048732,5,3,2
70,2,0,1.87898834719717,5,3,2
71,1,1,11.8899380289554,5,3,2
71,2,1,13.175304243688,5,3,2
72,1,1,8.95898879911777,5,3,2
72,2,1,8.4523042434227,5,3,2
73,1,1,7.99525674244219,5,3,2
73,2,1,8.29380644600057,5,3,2
74,1,0,7.39511486626593,5,3,2
74,2,0,6.49021443545231,5,3,2
75,1,1,6.87947113961061,5,3,2
75,2,1,7.39488751783776,5,3,2
76,1,1,12.5463757803209,5,3,2
76,2,1,11.5213037904665,5,3,2
77,1,0,7.7502208181723,5,3,2
77,2,0,6.86152115692869,5,3,2
78,1,1,7.21705250245148,5,3,2
78,2,1,6.55463353971693,5,3,2
79,1,0,3.38279330354745,5,3,2
79,2,0,4.33927327184074,5,3,2
80,1,0,4.07186084606728,5,3,2
80,2,0,3.34742819926445,5,3,2
81,1,0,6.69219804888234,5,3,2
81,2,0,5.85965977985354,5,3,2
82,1,1,11.0129886775935,5,3,2
82,2,1,10.5048775267026,5,3,2
83,1,0,6.37117892326388,5,3,2
83,2,0,5.12330540765404,5,3,2
84,1,1,7.09049850498114,5,3,2
84,2,1,6.03423200797165,5,3,2
85,1,0,2.88163977162859,5,3,2
85,2,0,3.04994314394349,5,3,2
86,1,1,11.1468374302972,5,3,2
86,2,1,11.0871923429553,5,3,2
87,1,0,3.79592296118974,5,3,2
87,2,0,3.32969109432328,5,3,2
88,1,0,6.79140075143533,5,3,2
88,2,0,6.58834244844197,5,3,2
89,1,1,6.78153036101526,5,3,2
89,2,1,8.82295263597696,5,3,2
90,1,1,7.4982784923884,5,3,2
90,2,1,8.93031235821397,5,3,2
91,1,1,10.1555171771212,5,3,2
91,2,1,9.68564149805737,5,3,2
92,1,0,2.57370939331113,5,3,2
92,2,0,3.9221211788005,5,3,2
93,1,1,4.95445009608787,5,3,2
93,2,1,4.25883262879966,5,3,2
94,1,1,8.64331832949654,5,3,2
94,2,1,8.75534098727996,5,3,2
95,1,0,1.03826687444311,5,3,2
95,2,0,0.900064132864828,5,3,2
96,1,0,4.1776018230023,5,3,2
96,2,0,4.48103580672623,5,3,2
97,1,0,6.33706047099457,5,3,2
97,2,0,7.49615916946594,5,3,2
98,1,0,2.01147411783354,5,3,2
98,2,0,0.846159999763756,5,3,2
99,1,0,4.29018240305365,5,3,2
99,2,0,3.63714126181676,5,3,2
100,1,0,5.51121354683563,5,3,2
100,2,0,4.62167403647175,5,3,2
101,1,1,10.3143336800506,5,3,2
101,2,1,10.7931891531455,5,3,2
102,1,0,7.01235917948052,5,3,2
102,2,0,5.94728285691862,5,3,2
103,1,1,3.26452120070007,5,3,2
103,2,1,4.47688000619762,5,3,2
104,1,1,5.1915575875681,5,3,2
104,2,1,5.29403236802768,5,3,2
105,1,1,7.77422693609466,5,3,2
105,2,1,6.45243572968323,5,3,2
106,1,1,6.66495625266264,5,3,2
106,2,1,7.01085420340169,5,3,2
107,1,0,4.62210674871615,5,3,2
107,2,0,3.41303403638677,5,3,2
108,1,0,6.47059061736663,5,3,2
108,2,0,6.60082267512989,5,3,2
109,1,0,3.63293489263886,5,3,2
109,2,0,2.62647097820234,5,3,2
110,1,0,3.07864420691308,5,3,2
110,2,0,3.21275012984482,5,3,2
111,1,1,8.06335627171014,5,3,2
111,2,1,10.0489395823789,5,3,2
112,1,0,5.42420866530573,5,3,2
112,2,0,5.93049915158344,5,3,2
113,1,1,8.68277526577006,5,3,2
113,2,1,8.54720126288231,5,3,2
114,1,1,6.23164575097124,5,3,2
114,2,1,4.97696915890135,5,3,2
115,1,1,5.13096441240025,5,3,2
115,2,1,6.17267237321842,5,3,2
116,1,0,7.50222082364262,5,3,2
116,2,0,7.56053397157667,5,3,2
117,1,0,4.47354488373411,5,3,2
117,2,0,3.75074165465771,5,3,2
118,1,0,2.8772017524939,5,3,2
118,2,0,3.52714254820442,5,3,2
119,1,1,8.52012370208511,5,3,2
119,2,1,8.38256278692361,5,3,2
120,1,0,3.93085657711577,5,3,2
120,2,0,4.30924114980093,5,3,2
121,1,0,4.0470209008844,5,3,2
121,2,0,3.94869320848132,5,3,2
122,1,1,7.95877997111597,5,3,2
122,2,1,7.60310441857651,5,3,2
123,1,0,6.10274858141996,5,3,2
123,2,0,5.27155427943259,5,3,2
124,1,1,10.835340431846,5,3,2
124,2,1,10.9708005571865,5,3,2
125,1,0,4.12022298997491,5,3,2
125,2,0,5.23696199750985,5,3,2
126,1,1,10.2283988869287,5,3,2
126,2,1,10.057658335797,5,3,2
127,1,0,4.09279370198669,5,3,2
127,2,0,3.44297868524255,5,3,2
128,1,0,3.10348321308883,5,3,2
128,2,0,2.53655708967635,5,3,2
129,1,0,4.99969438314188,5,3,2
129,2,0,5.56940495059923,5,3,2
130,1,0,2.83668632197327,5,3,2
130,2,0,2.89795106978979,5,3,2
131,1,1,9.02314027601919,5,3,2
131,2,1,7.43926587857092,5,3,2
132,1,0,5.80936148023612,5,3,2
132,2,0,6.05022710997506,5,3,2
133,1,1,10.9465650542324,5,3,2
133,2,1,11.2200514496433,5,3,2
134,1,1,6.72148617868112,5,3,2
134,2,1,5.67125934864674,5,3,2
135,1,1,10.2517806470855,5,3,2
135,2,1,11.3816755088217,5,3,2
136,1,1,5.66413943856268,5,3,2
136,2,1,5.38269477155966,5,3,2
137,1,1,11.4634829621948,5,3,2
137,2,1,10.4458419634834,5,3,2
138,1,1,5.96091891342744,5,3,2
138,2,1,5.05231360153515,5,3,2
139,1,0,6.97627820393437,5,3,2
139,2,0,6.620368464613,5,3,2
140,1,1,8.02533428490346,5,3,2
140,2,1,7.77806348445796,5,3,2
141,1,1,8.75854685501623,5,3,2
141,2,1,7.50889798417096,5,3,2
142,1,0,7.07948384308144,5,3,2
142,2,0,8.24548586223889,5,3,2
143,1,1,8.62919763204083,5,3,2
143,2,1,7.21345490152812,5,3,2
144,1,0,1.7896164425,5,3,2
144,2,0,1.77580051414263,5,3,2
145,1,1,9.15522337439158,5,3,2
145,2,1,8.84284100638696,5,3,2
146,1,0,5.07666299641428,5,3,2
146,2,0,4.78141761503198,5,3,2
147,1,1,5.9786093341032,5,3,2
147,2,1,6.65420585344238,5,3,2
148,1,0,7.61165434770431,5,3,2
148,2,0,7.16758276666402,5,3,2
149,1,0,7.12099747872567,5,3,2
149,2,0,6.58413112994204,5,3,2
150,1,1,5.67305734673496,5,3,2
150,2,1,5.50836799274108,5,3,2
151,1,1,9.39624269038188,5,3,2
151,2,1,9.92666578172239,5,3,2
152,1,1,9.79504824405306,5,3,2
152,2,1,10.9989009494459,5,3,2
153,1,0,5.70483948127536,5,3,2
153,2,0,5.10679015434631,5,3,2
154,1,0,5.14150448247647,5,3,2
154,2,0,5.16565196630385,5,3,2
155,1,1,8.72734137597048,5,3,2
155,2,1,8.62455528806264,5,3,2
156,1,1,8.12779926921006,5,3,2
156,2,1,8.43951130785764,5,3,2
157,1,0,5.02036985564691,5,3,2
157,2,0,4.94636523074222,5,3,2
158,1,0,4.63204196639231,5,3,2
158,2,0,3.56022550803034,5,3,2
159,1,0,3.1693362834619,5,3,2
159,2,0,3.40075940841481,5,3,2
160,1,0,1.16072622718048,5,3,2
160,2,0,1.6451121218698,5,3,2
161,1,1,8.43674769012615,5,3,2
161,2,1,8.7521189432093,5,3,2
162,1,1,4.88341727993831,5,3,2
162,2,1,4.76074497467549,5,3,2
163,1,1,7.52646096270927,5,3,2
163,2,1,7.72299861075124,5,3,2
164,1,0,6.34255591896767,5,3,2
164,2,0,7.15907668019351,5,3,2
165,1,0,5.05161686965271,5,3,2
165,2,0,5.66852310650561,5,3,2
166,1,1,4.32411922646896,5,3,2
166,2,1,4.27718785098743,5,3,2
167,1,1,7.64736140511158,5,3,2
167,2,1,6.75393744976962,5,3,2
168,1,1,8.69458018131202,5,3,2
168,2,1,10.4470843260225,5,3,2
169,1,1,7.64576430044376,5,3,2
169,2,1,7.36026021968744,5,3,2
170,1,0,5.54021435166326,5,3,2
170,2,0,4.61045787353615,5,3,2
171,1,0,-0.943297868315806,5,3,2
171,2,0,-0.417072144927425,5,3,2
172,1,1,11.4206518961819,5,3,2
172,2,1,10.9065469470068,5,3,2
173,1,0,5.56982436234924,5,3,2
173,2,0,6.08146838234278,5,3,2
174,1,1,8.62887532345456,5,3,2
174,2,1,8.88190758393981,5,3,2
175,1,1,7.07472981701284,5,3,2
175,2,1,6.24895633877697,5,3,2
