"G","R","X","Y","alpha","beta","gamma"
1,1,1,7.6388564086552,5,3,1
1,2,1,6.33519934217462,5,3,1
1,3,1,6.44396236967697,5,3,1
2,1,0,6.38284102968848,5,3,1
2,2,0,5.95382836565486,5,3,1
2,3,0,5.82058020901132,5,3,1
3,1,0,4.72874371666771,5,3,1
3,2,0,4.06943649936438,5,3,1
3,3,0,3.82894656261304,5,3,1
4,1,1,9.17961139258652,5,3,1
4,2,1,8.46928308934161,5,3,1
4,3,1,7.77745123573383,5,3,1
5,1,1,8.05188635357379,5,3,1
5,2,1,7.81297809381455,5,3,1
5,3,1,8.77222302129279,5,3,1
6,1,1,7.84723601719446,5,3,1
6,2,1,7.82730796335716,5,3,1
6,3,1,7.81375388321021,5,3,1
7,1,0,4.83764285569564,5,3,1
7,2,0,5.67098134308038,5,3,1
7,3,0,5.94796239026261,5,3,1
8,1,0,4.97355341357638,5,3,1
8,2,0,4.77051569475439,5,3,1
8,3,0,4.83987892734685,5,3,1
9,1,0,4.90687697015233,5,3,1
9,2,0,3.76990035753077,5,3,1
9,3,0,5.21251087438575,5,3,1
10,1,1,7.35349333525744,5,3,1
10,2,1,7.2216258179313,5,3,1
10,3,1,5.93355208402303,5,3,1
11,1,1,8.20148551154717,5,3,1
11,2,1,7.847207714506,5,3,1
11,3,1,8.61306678494373,5,3,1
12,1,0,4.51208328544761,5,3,1
12,2,0,4.95846471275157,5,3,1
12,3,0,4.55063528004095,5,3,1
13,1,1,7.03825865107093,5,3,1
13,2,1,8.93521799129483,5,3,1
13,3,1,7.28076972754573,5,3,1
14,1,1,6.55672590321229,5,3,1
14,2,1,7.3925349333689,5,3,1
14,3,1,6.75254603665364,5,3,1
15,1,0,5.49309701659808,5,3,1
15,2,0,3.96513905637509,5,3,1
15,3,0,4.98527391377533,5,3,1
16,1,1,9.0776076582796,5,3,1
16,2,1,9.24965714397232,5,3,1
16,3,1,8.94097333733013,5,3,1
17,1,1,8.30193388408756,5,3,1
17,2,1,7.69281381130283,5,3,1
17,3,1,8.26116349064907,5,3,1
18,1,1,6.35865580302089,5,3,1
18,2,1,7.53819574580379,5,3,1
18,3,1,6.29996820397428,5,3,1
19,1,0,6.09497744591032,5,3,1
19,2,0,5.45545160632118,5,3,1
19,3,0,5.88785854668577,5,3,1
20,1,0,6.93554284567562,5,3,1
20,2,0,6.18510220228582,5,3,1
20,3,0,6.73702906333462,5,3,1
21,1,1,8.85592252678494,5,3,1
21,2,1,8.63107731107555,5,3,1
21,3,1,8.99353810069419,5,3,1
22,1,0,4.66528074083473,5,3,1
22,2,0,5.0217745893353,5,3,1
22,3,0,2.8880928384658,5,3,1
23,1,1,7.59354647405296,5,3,1
23,2,1,7.64673481134834,5,3,1
23,3,1,7.56385529811015,5,3,1
24,1,0,6.27282639369773,5,3,1
24,2,0,5.46552470416073,5,3,1
24,3,0,5.43173406419999,5,3,1
25,1,0,4.95579567419498,5,3,1
25,2,0,5.3796313353887,5,3,1
25,3,0,4.89765030651324,5,3,1
26,1,0,7.10470449377209,5,3,1
26,2,0,5.92096943400646,5,3,1
26,3,0,6.06401649748543,5,3,1
27,1,1,5.32298490650093,5,3,1
27,2,1,6.87385231618523,5,3,1
27,3,1,6.26949665255573,5,3,1
28,1,1,9.00941161233026,5,3,1
28,2,1,9.06399693720692,5,3,1
28,3,1,8.78051943535703,5,3,1
29,1,0,5.02623164421937,5,3,1
29,2,0,4.8426576370656,5,3,1
29,3,0,5.5846885177898,5,3,1
30,1,1,7.84248195417632,5,3,1
30,2,1,7.98388551322067,5,3,1
30,3,1,7.47664538534875,5,3,1
31,1,0,5.3106195429883,5,3,1
31,2,0,4.85933117379753,5,3,1
31,3,0,5.19016747339109,5,3,1
32,1,1,8.5479667530422,5,3,1
32,2,1,8.55710127796252,5,3,1
32,3,1,7.68672661633649,5,3,1
33,1,0,3.53963177514316,5,3,1
33,2,0,4.34824890095555,5,3,1
33,3,0,3.5520950216231,5,3,1
34,1,1,7.90667385675319,5,3,1
34,2,1,6.89882588711596,5,3,1
34,3,1,7.89471426280055,5,3,1
35,1,1,8.46412927333826,5,3,1
35,2,1,9.1939447310149,5,3,1
35,3,1,8.78692206224757,5,3,1
36,1,1,6.63511783102929,5,3,1
36,2,1,6.00454609309188,5,3,1
36,3,1,6.90330369678673,5,3,1
37,1,1,9.68040201752867,5,3,1
37,2,1,7.80574362445634,5,3,1
37,3,1,8.98554601043158,5,3,1
38,1,0,6.80433627317729,5,3,1
38,2,0,5.60381116852153,5,3,1
38,3,0,6.42711960019099,5,3,1
39,1,0,2.84663070935685,5,3,1
39,2,0,2.3586500936505,5,3,1
39,3,0,3.23011277004983,5,3,1
40,1,0,5.77932411934537,5,3,1
40,2,0,5.3199116787216,5,3,1
40,3,0,5.15726519314561,5,3,1
41,1,0,7.50351096941384,5,3,1
41,2,0,7.59399629925751,5,3,1
41,3,0,7.08108752690049,5,3,1
42,1,0,6.19660356145716,5,3,1
42,2,0,5.71323273154906,5,3,1
42,3,0,6.5522612703841,5,3,1
43,1,1,8.48665400941608,5,3,1
43,2,1,9.35321589290424,5,3,1
43,3,1,7.45021865184784,5,3,1
44,1,1,7.88479918820501,5,3,1
44,2,1,8.57697896935417,5,3,1
44,3,1,8.93404024624604,5,3,1
45,1,1,6.52782668077599,5,3,1
45,2,1,6.48435366999945,5,3,1
45,3,1,6.71958396490214,5,3,1
46,1,1,7.00425122157945,5,3,1
46,2,1,6.95385700950562,5,3,1
46,3,1,7.06926556470992,5,3,1
47,1,0,6.37175194776903,5,3,1
47,2,0,5.98519859163328,5,3,1
47,3,0,6.036358797756,5,3,1
48,1,1,6.76684790372549,5,3,1
48,2,1,6.75632241918645,5,3,1
48,3,1,6.17015531798859,5,3,1
49,1,0,5.78385781582913,5,3,1
49,2,0,6.24902997861224,5,3,1
49,3,0,5.63145593415668,5,3,1
50,1,1,7.67362968590629,5,3,1
50,2,1,7.32032721265294,5,3,1
50,3,1,8.73370028706543,5,3,1
51,1,0,6.34608417549774,5,3,1
51,2,0,5.037132808695,5,3,1
51,3,0,6.20382718547875,5,3,1
52,1,1,8.09390369149269,5,3,1
52,2,1,8.39281216105556,5,3,1
52,3,1,7.94642703524339,5,3,1
53,1,0,5.00181168527563,5,3,1
53,2,0,5.52896478245906,5,3,1
53,3,0,5.91184661287679,5,3,1
54,1,1,7.44454788254842,5,3,1
54,2,1,7.7064332191436,5,3,1
54,3,1,7.3160719181655,5,3,1
55,1,1,7.78970631724541,5,3,1
55,2,1,8.05401779310168,5,3,1
55,3,1,8.57728134078018,5,3,1
56,1,1,7.94785277060891,5,3,1
56,2,1,8.43694401284434,5,3,1
56,3,1,7.52528984030174,5,3,1
57,1,0,6.62263285447069,5,3,1
57,2,0,5.69656114142996,5,3,1
57,3,0,5.89210392684834,5,3,1
58,1,0,4.40750843151769,5,3,1
58,2,0,4.07783782650627,5,3,1
58,3,0,5.06159517508866,5,3,1
59,1,0,6.97349213681566,5,3,1
59,2,0,7.42609558634295,5,3,1
59,3,0,7.8392137646563,5,3,1
60,1,1,7.51617323006949,5,3,1
60,2,1,7.87790151667448,5,3,1
60,3,1,6.89610775095898,5,3,1
61,1,1,6.5548647795504,5,3,1
61,2,1,6.29963160313645,5,3,1
61,3,1,6.46707206595632,5,3,1
62,1,0,5.21715125009897,5,3,1
62,2,0,5.9614595906423,5,3,1
62,3,0,3.81631774464954,5,3,1
63,1,1,8.19941968521259,5,3,1
63,2,1,8.6584615815146,5,3,1
63,3,1,8.1141610089585,5,3,1
64,1,1,9.3690500879637,5,3,1
64,2,1,9.63298817627764,5,3,1
64,3,1,9.86753263189247,5,3,1
65,1,1,8.05971360740266,5,3,1
65,2,1,9.15781431002454,5,3,1
65,3,1,8.19284611275093,5,3,1
66,1,1,9.15043575648406,5,3,1
66,2,1,8.46767736376406,5,3,1
66,3,1,8.22124864283375,5,3,1
67,1,1,8.83241347673877,5,3,1
67,2,1,8.71602292750895,5,3,1
67,3,1,7.14295629863206,5,3,1
68,1,1,7.1770493212145,5,3,1
68,2,1,6.83213546559453,5,3,1
68,3,1,7.61794884211777,5,3,1
69,1,1,9.27132513051929,5,3,1
69,2,1,9.54904334623557,5,3,1
69,3,1,9.67959284121311,5,3,1
70,1,0,5.6944627536632,5,3,1
70,2,0,6.32554647348369,5,3,1
70,3,0,4.98892930133694,5,3,1
71,1,0,6.12024280948304,5,3,1
71,2,0,5.23311636315933,5,3,1
71,3,0,5.13907727737933,5,3,1
72,1,1,7.55129735632321,5,3,1
72,2,1,8.15874850881293,5,3,1
72,3,1,7.23570893883956,5,3,1
73,1,1,9.8172669381785,5,3,1
73,2,1,9.61270047756435,5,3,1
73,3,1,9.24542131608275,5,3,1
74,1,0,2.24174760204281,5,3,1
74,2,0,2.15751105384326,5,3,1
74,3,0,2.74637325126377,5,3,1
75,1,1,6.30553383009265,5,3,1
75,2,1,6.47477455085171,5,3,1
75,3,1,6.4859474819226,5,3,1
76,1,1,7.41769115193816,5,3,1
76,2,1,6.96236301304356,5,3,1
76,3,1,7.12021276447197,5,3,1
77,1,0,4.64711972282317,5,3,1
77,2,0,4.45825129874122,5,3,1
77,3,0,4.45118619057335,5,3,1
78,1,0,4.30030409292692,5,3,1
78,2,0,3.87880234648697,5,3,1
78,3,0,3.79560519318052,5,3,1
79,1,0,4.94861180193041,5,3,1
79,2,0,4.72737742664793,5,3,1
79,3,0,4.35745843008,5,3,1
80,1,1,7.20981468492853,5,3,1
80,2,1,7.31057075177612,5,3,1
80,3,1,8.92245244576367,5,3,1
81,1,0,6.55886217496484,5,3,1
81,2,0,6.60870857219243,5,3,1
81,3,0,7.02907633433273,5,3,1
82,1,1,8.43306219101347,5,3,1
82,2,1,7.15952159192676,5,3,1
82,3,1,7.74052822194084,5,3,1
83,1,0,6.69321227668429,5,3,1
83,2,0,7.0091094842544,5,3,1
83,3,0,6.02067056052118,5,3,1
84,1,0,2.5159350987028,5,3,1
84,2,0,2.77712538645618,5,3,1
84,3,0,2.82624593886587,5,3,1
85,1,1,8.40556600552008,5,3,1
85,2,1,7.02869707575084,5,3,1
85,3,1,7.83684989580737,5,3,1
86,1,0,4.82551154391667,5,3,1
86,2,0,5.31250578359034,5,3,1
86,3,0,4.54832486280694,5,3,1
87,1,0,5.30399221158199,5,3,1
87,2,0,4.30478035687712,5,3,1
87,3,0,4.01946378706304,5,3,1
88,1,0,3.31003414800728,5,3,1
88,2,0,3.66730536950008,5,3,1
88,3,0,3.32515254900686,5,3,1
89,1,0,5.56157502583542,5,3,1
89,2,0,3.61210195063405,5,3,1
89,3,0,4.53881836604262,5,3,1
90,1,0,4.95999028667001,5,3,1
90,2,0,5.22491952028778,5,3,1
90,3,0,5.25989393338143,5,3,1
91,1,0,4.87452445698346,5,3,1
91,2,0,5.09418950544684,5,3,1
91,3,0,4.64510643794222,5,3,1
92,1,0,4.9398728561264,5,3,1
92,2,0,5.30183675111862,5,3,1
92,3,0,5.25023940266136,5,3,1
93,1,1,6.27113723479537,5,3,1
93,2,1,5.7456921556089,5,3,1
93,3,1,6.73215633918473,5,3,1
94,1,0,4.5898308354763,5,3,1
94,2,0,4.75571367280793,5,3,1
94,3,0,4.25707507586583,5,3,1
95,1,0,4.81256030511143,5,3,1
95,2,0,4.24521060429768,5,3,1
95,3,0,4.84710496853545,5,3,1
96,1,1,7.1277035664703,5,3,1
96,2,1,7.56559479397046,5,3,1
96,3,1,6.31533087193389,5,3,1
97,1,1,7.54825213441373,5,3,1
97,2,1,6.17360590554264,5,3,1
97,3,1,6.88595429230351,5,3,1
98,1,0,5.55319413116833,5,3,1
98,2,0,5.20327114237064,5,3,1
98,3,0,4.71143044792411,5,3,1
99,1,0,4.64134452291005,5,3,1
99,2,0,4.93184420089962,5,3,1
99,3,0,5.43936439196009,5,3,1
100,1,0,5.45582086343681,5,3,1
100,2,0,4.75581050083371,5,3,1
100,3,0,4.37682255066814,5,3,1
101,1,1,7.60191932832741,5,3,1
101,2,1,8.10904602559293,5,3,1
101,3,1,7.49146792188189,5,3,1
102,1,0,2.98811547319177,5,3,1
102,2,0,2.89016262153554,5,3,1
102,3,0,4.26834568931135,5,3,1
103,1,1,7.26648708808941,5,3,1
103,2,1,8.26490801138463,5,3,1
103,3,1,7.31321343893085,5,3,1
