"G","R","X","Y","alpha","beta","gamma"
1,1,1,539,5,3,2
1,2,1,574,5,3,2
1,3,1,598,5,3,2
1,4,1,546,5,3,2
1,5,1,570,5,3,2
1,6,1,556,5,3,2
1,7,1,549,5,3,2
1,8,1,578,5,3,2
1,9,1,588,5,3,2
1,10,1,542,5,3,2
1,11,1,545,5,3,2
1,12,1,593,5,3,2
1,13,1,590,5,3,2
1,14,1,564,5,3,2
1,15,1,546,5,3,2
1,16,1,547,5,3,2
1,17,1,580,5,3,2
1,18,1,560,5,3,2
1,19,1,541,5,3,2
1,20,1,576,5,3,2
1,21,1,555,5,3,2
1,22,1,544,5,3,2
1,23,1,591,5,3,2
1,24,1,587,5,3,2
1,25,1,580,5,3,2
1,26,1,553,5,3,2
1,27,1,554,5,3,2
1,28,1,578,5,3,2
1,29,1,578,5,3,2
1,30,1,595,5,3,2
1,31,1,562,5,3,2
1,32,1,587,5,3,2
1,33,1,528,5,3,2
1,34,1,618,5,3,2
1,35,1,533,5,3,2
1,36,1,503,5,3,2
1,37,1,563,5,3,2
1,38,1,570,5,3,2
1,39,1,596,5,3,2
1,40,1,616,5,3,2
1,41,1,543,5,3,2
1,42,1,544,5,3,2
1,43,1,572,5,3,2
1,44,1,545,5,3,2
1,45,1,558,5,3,2
1,46,1,567,5,3,2
1,47,1,559,5,3,2
1,48,1,586,5,3,2
1,49,1,604,5,3,2
1,50,1,573,5,3,2
1,51,1,575,5,3,2
1,52,1,553,5,3,2
1,53,1,600,5,3,2
1,54,1,596,5,3,2
1,55,1,595,5,3,2
1,56,1,592,5,3,2
1,57,1,564,5,3,2
1,58,1,535,5,3,2
1,59,1,554,5,3,2
1,60,1,555,5,3,2
1,61,1,557,5,3,2
1,62,1,607,5,3,2
1,63,1,592,5,3,2
1,64,1,577,5,3,2
1,65,1,565,5,3,2
1,66,1,513,5,3,2
1,67,1,567,5,3,2
1,68,1,568,5,3,2
1,69,1,546,5,3,2
1,70,1,533,5,3,2
