"G","R","X","Y","alpha","beta","gamma"
1,1,0,7.51997710054094,5,3,2
1,2,0,7.15050454667611,5,3,2
1,3,0,7.13033267994943,5,3,2
2,1,0,8.08966135512825,5,3,2
2,2,0,7.4252731112485,5,3,2
2,3,0,6.81995724098477,5,3,2
3,1,0,6.11430762576485,5,3,2
3,2,0,5.18368298519308,5,3,2
3,3,0,5.79244415409751,5,3,2
4,1,1,11.262392799,5,3,2
4,2,1,12.7263643756657,5,3,2
4,3,1,11.4328474346862,5,3,2
5,1,0,7.11722854918309,5,3,2
5,2,0,7.00633070324247,5,3,2
5,3,0,6.48904737199846,5,3,2
6,1,0,3.0611094903955,5,3,2
6,2,0,2.79939251588764,5,3,2
6,3,0,1.68615044083492,5,3,2
7,1,0,8.20867485881547,5,3,2
7,2,0,7.46330481921342,5,3,2
7,3,0,7.75365523040869,5,3,2
8,1,1,9.09888748500372,5,3,2
8,2,1,8.64541723593318,5,3,2
8,3,1,8.952731637226,5,3,2
9,1,1,4.84658206412368,5,3,2
9,2,1,3.3020334966615,5,3,2
9,3,1,4.87721133761354,5,3,2
10,1,0,-0.165178483082001,5,3,2
10,2,0,-0.289815152239014,5,3,2
10,3,0,0.0927744279690837,5,3,2
11,1,1,9.78499770262351,5,3,2
11,2,1,8.65590382986627,5,3,2
11,3,1,9.83862389792465,5,3,2
12,1,0,4.10444834992668,5,3,2
12,2,0,3.78869938912444,5,3,2
12,3,0,3.51259437179941,5,3,2
13,1,1,6.00211059925537,5,3,2
13,2,1,5.92868830536174,5,3,2
13,3,1,6.21385250033189,5,3,2
14,1,1,9.57243964540465,5,3,2
14,2,1,10.5710011725871,5,3,2
14,3,1,10.177119347608,5,3,2
15,1,1,9.00998541545244,5,3,2
15,2,1,8.63986085199731,5,3,2
15,3,1,9.36197672196922,5,3,2
16,1,1,6.37478947266463,5,3,2
16,2,1,5.73561547026063,5,3,2
16,3,1,4.93265773731188,5,3,2
17,1,1,9.36871211743512,5,3,2
17,2,1,9.46568053947613,5,3,2
17,3,1,9.90653523742013,5,3,2
18,1,0,8.94490216192107,5,3,2
18,2,0,7.79875172766921,5,3,2
18,3,0,8.51733413012922,5,3,2
19,1,1,9.1383275478151,5,3,2
19,2,1,7.3178088259092,5,3,2
19,3,1,8.27893681239531,5,3,2
20,1,0,7.14844766489469,5,3,2
20,2,0,7.17494500362065,5,3,2
20,3,0,6.75602382216663,5,3,2
21,1,0,2.89448459690793,5,3,2
21,2,0,4.88918464325955,5,3,2
21,3,0,4.01576111091138,5,3,2
22,1,0,4.98943375959096,5,3,2
22,2,0,4.8720181026837,5,3,2
22,3,0,5.57959879342754,5,3,2
23,1,1,4.3424961341838,5,3,2
23,2,1,3.46787216733051,5,3,2
23,3,1,3.76668008130726,5,3,2
24,1,0,5.57800502573041,5,3,2
24,2,0,4.6246710161202,5,3,2
24,3,0,6.19840354887974,5,3,2
25,1,1,9.89206054762699,5,3,2
25,2,1,9.67838834418014,5,3,2
25,3,1,10.3676855549279,5,3,2
26,1,1,9.12473858607989,5,3,2
26,2,1,9.27054984135141,5,3,2
26,3,1,8.67067704265954,5,3,2
27,1,0,3.45813423229822,5,3,2
27,2,0,3.05256648068182,5,3,2
27,3,0,3.38099169836462,5,3,2
28,1,1,7.12580014792829,5,3,2
28,2,1,6.94900038929609,5,3,2
28,3,1,7.30749992731773,5,3,2
29,1,0,5.09127026842615,5,3,2
29,2,0,4.83964003457694,5,3,2
29,3,0,3.86496947687602,5,3,2
30,1,1,7.2189053018055,5,3,2
30,2,1,7.36432946385501,5,3,2
30,3,1,7.07488701542773,5,3,2
31,1,1,9.633370660729,5,3,2
31,2,1,9.02473775099184,5,3,2
31,3,1,9.52730770664515,5,3,2
32,1,1,8.12779705564546,5,3,2
32,2,1,8.95429957794243,5,3,2
32,3,1,9.01513655848786,5,3,2
33,1,0,4.36371508600125,5,3,2
33,2,0,5.4825183877498,5,3,2
33,3,0,4.85656116809194,5,3,2
34,1,1,9.25449479903093,5,3,2
34,2,1,10.4239731523899,5,3,2
34,3,1,9.40008450393189,5,3,2
35,1,1,7.68803534561749,5,3,2
35,2,1,7.0763187502076,5,3,2
35,3,1,7.09154001967297,5,3,2
36,1,0,4.51128996878526,5,3,2
36,2,0,3.94408661949434,5,3,2
36,3,0,3.88902469316975,5,3,2
