"G","R","X","Y","alpha","beta","gamma"
1,1,0,77,5,3,2
1,2,0,64,5,3,2
1,3,0,67,5,3,2
1,4,0,93,5,3,2
1,5,0,82,5,3,2
2,1,0,1448,5,3,2
2,2,0,1487,5,3,2
2,3,0,1379,5,3,2
2,4,0,1391,5,3,2
2,5,0,1359,5,3,2
3,1,1,1171,5,3,2
3,2,1,1114,5,3,2
3,3,1,1126,5,3,2
3,4,1,1200,5,3,2
3,5,1,1155,5,3,2
4,1,0,63,5,3,2
4,2,0,65,5,3,2
4,3,0,70,5,3,2
4,4,0,60,5,3,2
4,5,0,73,5,3,2
5,1,0,379,5,3,2
5,2,0,344,5,3,2
5,3,0,357,5,3,2
5,4,0,376,5,3,2
5,5,0,334,5,3,2
6,1,0,51,5,3,2
6,2,0,44,5,3,2
6,3,0,42,5,3,2
6,4,0,45,5,3,2
6,5,0,48,5,3,2
7,1,1,222,5,3,2
7,2,1,220,5,3,2
7,3,1,242,5,3,2
7,4,1,234,5,3,2
7,5,1,242,5,3,2
8,1,1,6164,5,3,2
8,2,1,6182,5,3,2
8,3,1,6104,5,3,2
8,4,1,6319,5,3,2
8,5,1,6296,5,3,2
9,1,0,96,5,3,2
9,2,0,85,5,3,2
9,3,0,78,5,3,2
9,4,0,91,5,3,2
9,5,0,97,5,3,2
10,1,1,3013,5,3,2
10,2,1,3139,5,3,2
10,3,1,3003,5,3,2
10,4,1,2954,5,3,2
10,5,1,3050,5,3,2
11,1,1,2269,5,3,2
11,2,1,2359,5,3,2
11,3,1,2285,5,3,2
11,4,1,2342,5,3,2
11,5,1,2296,5,3,2
12,1,1,3752,5,3,2
12,2,1,3716,5,3,2
12,3,1,3656,5,3,2
12,4,1,3719,5,3,2
12,5,1,3743,5,3,2
13,1,0,553,5,3,2
13,2,0,462,5,3,2
13,3,0,570,5,3,2
13,4,0,533,5,3,2
13,5,0,528,5,3,2
14,1,0,67,5,3,2
14,2,0,70,5,3,2
14,3,0,76,5,3,2
14,4,0,77,5,3,2
14,5,0,83,5,3,2
15,1,0,73,5,3,2
15,2,0,60,5,3,2
15,3,0,83,5,3,2
15,4,0,74,5,3,2
15,5,0,84,5,3,2
16,1,0,42,5,3,2
16,2,0,36,5,3,2
16,3,0,37,5,3,2
16,4,0,26,5,3,2
16,5,0,26,5,3,2
17,1,0,38,5,3,2
17,2,0,37,5,3,2
17,3,0,47,5,3,2
17,4,0,29,5,3,2
17,5,0,22,5,3,2
18,1,1,33114,5,3,2
18,2,1,33560,5,3,2
18,3,1,33361,5,3,2
18,4,1,33462,5,3,2
18,5,1,33348,5,3,2
19,1,0,1423,5,3,2
19,2,0,1366,5,3,2
19,3,0,1357,5,3,2
19,4,0,1372,5,3,2
19,5,0,1384,5,3,2
20,1,1,3832,5,3,2
20,2,1,3967,5,3,2
20,3,1,4110,5,3,2
20,4,1,4044,5,3,2
20,5,1,4017,5,3,2
21,1,1,892,5,3,2
21,2,1,843,5,3,2
21,3,1,817,5,3,2
21,4,1,808,5,3,2
21,5,1,819,5,3,2
22,1,1,26769,5,3,2
22,2,1,26503,5,3,2
22,3,1,26244,5,3,2
22,4,1,26671,5,3,2
22,5,1,26267,5,3,2
23,1,1,1186,5,3,2
23,2,1,1166,5,3,2
23,3,1,1132,5,3,2
23,4,1,1168,5,3,2
23,5,1,1147,5,3,2
24,1,1,33157,5,3,2
24,2,1,33506,5,3,2
24,3,1,33425,5,3,2
24,4,1,33275,5,3,2
24,5,1,33425,5,3,2
25,1,1,64006,5,3,2
25,2,1,64162,5,3,2
25,3,1,64302,5,3,2
25,4,1,64132,5,3,2
25,5,1,63545,5,3,2
26,1,0,9990,5,3,2
26,2,0,10141,5,3,2
26,3,0,10190,5,3,2
26,4,0,10211,5,3,2
26,5,0,10130,5,3,2
27,1,1,728,5,3,2
27,2,1,815,5,3,2
27,3,1,820,5,3,2
27,4,1,752,5,3,2
27,5,1,756,5,3,2
28,1,0,263,5,3,2
28,2,0,275,5,3,2
28,3,0,254,5,3,2
28,4,0,258,5,3,2
28,5,0,247,5,3,2
29,1,1,218,5,3,2
29,2,1,213,5,3,2
29,3,1,219,5,3,2
29,4,1,224,5,3,2
29,5,1,215,5,3,2
30,1,1,610,5,3,2
30,2,1,521,5,3,2
30,3,1,542,5,3,2
30,4,1,515,5,3,2
30,5,1,543,5,3,2
31,1,0,887,5,3,2
31,2,0,816,5,3,2
31,3,0,955,5,3,2
31,4,0,923,5,3,2
31,5,0,916,5,3,2
32,1,1,2176,5,3,2
32,2,1,2368,5,3,2
32,3,1,2166,5,3,2
32,4,1,2167,5,3,2
32,5,1,2242,5,3,2
33,1,0,12720,5,3,2
33,2,0,12728,5,3,2
33,3,0,12658,5,3,2
33,4,0,12941,5,3,2
33,5,0,12703,5,3,2
34,1,1,17,5,3,2
34,2,1,16,5,3,2
34,3,1,16,5,3,2
34,4,1,18,5,3,2
34,5,1,16,5,3,2
35,1,0,7678,5,3,2
35,2,0,7545,5,3,2
35,3,0,7447,5,3,2
35,4,0,7707,5,3,2
35,5,0,7670,5,3,2
36,1,0,205,5,3,2
36,2,0,175,5,3,2
36,3,0,211,5,3,2
36,4,0,187,5,3,2
36,5,0,189,5,3,2
37,1,1,3064,5,3,2
37,2,1,2961,5,3,2
37,3,1,3076,5,3,2
37,4,1,2999,5,3,2
37,5,1,3086,5,3,2
38,1,0,779,5,3,2
38,2,0,787,5,3,2
38,3,0,816,5,3,2
38,4,0,801,5,3,2
38,5,0,782,5,3,2
39,1,1,274794,5,3,2
39,2,1,273562,5,3,2
39,3,1,274834,5,3,2
39,4,1,274755,5,3,2
39,5,1,274610,5,3,2
40,1,1,3370,5,3,2
40,2,1,3433,5,3,2
40,3,1,3319,5,3,2
40,4,1,3305,5,3,2
40,5,1,3398,5,3,2
41,1,0,49,5,3,2
41,2,0,44,5,3,2
41,3,0,50,5,3,2
41,4,0,57,5,3,2
41,5,0,56,5,3,2
42,1,1,8604,5,3,2
42,2,1,8664,5,3,2
42,3,1,8706,5,3,2
42,4,1,8580,5,3,2
42,5,1,8677,5,3,2
43,1,1,299,5,3,2
43,2,1,287,5,3,2
43,3,1,299,5,3,2
43,4,1,313,5,3,2
43,5,1,305,5,3,2
44,1,1,40085,5,3,2
44,2,1,40045,5,3,2
44,3,1,40182,5,3,2
44,4,1,40415,5,3,2
44,5,1,40056,5,3,2
45,1,1,3026,5,3,2
45,2,1,3199,5,3,2
45,3,1,3067,5,3,2
45,4,1,3036,5,3,2
45,5,1,3032,5,3,2
46,1,1,6185,5,3,2
46,2,1,6158,5,3,2
46,3,1,6036,5,3,2
46,4,1,6156,5,3,2
46,5,1,6026,5,3,2
47,1,1,1110,5,3,2
47,2,1,1096,5,3,2
47,3,1,1094,5,3,2
47,4,1,1069,5,3,2
47,5,1,1098,5,3,2
48,1,0,137,5,3,2
48,2,0,147,5,3,2
48,3,0,141,5,3,2
48,4,0,121,5,3,2
48,5,0,146,5,3,2
49,1,1,3716,5,3,2
49,2,1,3682,5,3,2
49,3,1,3646,5,3,2
49,4,1,3552,5,3,2
49,5,1,3663,5,3,2
50,1,0,8,5,3,2
50,2,0,6,5,3,2
50,3,0,5,5,3,2
50,4,0,9,5,3,2
50,5,0,7,5,3,2
51,1,0,116,5,3,2
51,2,0,135,5,3,2
51,3,0,137,5,3,2
51,4,0,124,5,3,2
51,5,0,133,5,3,2
52,1,1,6762,5,3,2
52,2,1,6933,5,3,2
52,3,1,6864,5,3,2
52,4,1,6890,5,3,2
52,5,1,6853,5,3,2
53,1,0,3476,5,3,2
53,2,0,3546,5,3,2
53,3,0,3650,5,3,2
53,4,0,3541,5,3,2
53,5,0,3685,5,3,2
54,1,0,33,5,3,2
54,2,0,49,5,3,2
54,3,0,37,5,3,2
54,4,0,38,5,3,2
54,5,0,36,5,3,2
55,1,0,130,5,3,2
55,2,0,100,5,3,2
55,3,0,126,5,3,2
55,4,0,134,5,3,2
55,5,0,123,5,3,2
56,1,0,3,5,3,2
56,2,0,6,5,3,2
56,3,0,4,5,3,2
56,4,0,4,5,3,2
56,5,0,5,5,3,2
57,1,1,149216,5,3,2
57,2,1,149658,5,3,2
57,3,1,149392,5,3,2
57,4,1,148905,5,3,2
57,5,1,149798,5,3,2
58,1,0,3685,5,3,2
58,2,0,3576,5,3,2
58,3,0,3585,5,3,2
58,4,0,3508,5,3,2
58,5,0,3612,5,3,2
59,1,1,6286,5,3,2
59,2,1,6236,5,3,2
59,3,1,6276,5,3,2
59,4,1,6235,5,3,2
59,5,1,6478,5,3,2
60,1,1,902,5,3,2
60,2,1,920,5,3,2
60,3,1,960,5,3,2
60,4,1,937,5,3,2
60,5,1,907,5,3,2
61,1,1,1871,5,3,2
61,2,1,1919,5,3,2
61,3,1,1808,5,3,2
61,4,1,1888,5,3,2
61,5,1,1874,5,3,2
62,1,0,1127,5,3,2
62,2,0,1140,5,3,2
62,3,0,1227,5,3,2
62,4,0,1207,5,3,2
62,5,0,1228,5,3,2
63,1,0,7,5,3,2
63,2,0,11,5,3,2
63,3,0,9,5,3,2
63,4,0,5,5,3,2
63,5,0,12,5,3,2
64,1,0,2,5,3,2
64,2,0,6,5,3,2
64,3,0,9,5,3,2
64,4,0,4,5,3,2
64,5,0,4,5,3,2
65,1,1,1257,5,3,2
65,2,1,1288,5,3,2
65,3,1,1368,5,3,2
65,4,1,1322,5,3,2
65,5,1,1325,5,3,2
66,1,1,19690,5,3,2
66,2,1,19763,5,3,2
66,3,1,19776,5,3,2
66,4,1,19739,5,3,2
66,5,1,19816,5,3,2
67,1,0,488,5,3,2
67,2,0,428,5,3,2
67,3,0,442,5,3,2
67,4,0,460,5,3,2
67,5,0,449,5,3,2
68,1,0,91,5,3,2
68,2,0,103,5,3,2
68,3,0,92,5,3,2
68,4,0,97,5,3,2
68,5,0,106,5,3,2
69,1,0,317,5,3,2
69,2,0,323,5,3,2
69,3,0,343,5,3,2
