"G","R","X","Y","alpha","beta","gamma"
1,1,0,3.62667310745571,5,3,2
1,2,0,3.8976346520496,5,3,2
1,3,0,3.47067548323067,5,3,2
1,4,0,3.85027888761343,5,3,2
1,5,0,3.84983681782526,5,3,2
1,6,0,3.36193221560145,5,3,2
1,7,0,3.87129289423196,5,3,2
1,8,0,3.56399090041861,5,3,2
1,9,0,2.38495725742965,5,3,2
1,10,0,3.08326475600325,5,3,2
1,11,0,3.96923051704607,5,3,2
1,12,0,2.95709844414901,5,3,2
1,13,0,3.43286144443068,5,3,2
1,14,0,3.22890027730368,5,3,2
1,15,0,3.13390009612335,5,3,2
1,16,0,4.34702604045369,5,3,2
1,17,0,4.01393876015275,5,3,2
1,18,0,3.81179604244284,5,3,2
1,19,0,3.48756956195646,5,3,2
1,20,0,4.19967286788455,5,3,2
1,21,0,3.50823101972985,5,3,2
1,22,0,4.29867093813786,5,3,2
1,23,0,3.36895844902412,5,3,2
1,24,0,3.03094175500157,5,3,2
1,25,0,3.51096719413438,5,3,2
1,26,0,3.68456276503727,5,3,2
1,27,0,3.61840235091665,5,3,2
1,28,0,3.82322103878604,5,3,2
1,29,0,3.04122719570049,5,3,2
1,30,0,4.16324011590729,5,3,2
1,31,0,3.76450263900786,5,3,2
1,32,0,3.02431727641949,5,3,2
1,33,0,3.76974036414608,5,3,2
1,34,0,4.34048221874046,5,3,2
1,35,0,4.04016028646338,5,3,2
1,36,0,3.2555109813935,5,3,2
1,37,0,3.62460170939624,5,3,2
1,38,0,3.24614257072656,5,3,2
1,39,0,3.46204478003424,5,3,2
1,40,0,3.27504603833361,5,3,2
1,41,0,3.71677067670751,5,3,2
1,42,0,3.23414256857902,5,3,2
2,1,1,6.43822226999425,5,3,2
2,2,1,6.7220366195774,5,3,2
2,3,1,7.96900836696638,5,3,2
2,4,1,7.37635460597099,5,3,2
2,5,1,6.63894902351436,5,3,2
2,6,1,6.36267871527682,5,3,2
2,7,1,6.49971022861146,5,3,2
2,8,1,7.25157366695653,5,3,2
2,9,1,7.4473944468683,5,3,2
2,10,1,6.83567794010157,5,3,2
2,11,1,6.85917700868437,5,3,2
2,12,1,7.52646391857305,5,3,2
2,13,1,7.38763270243894,5,3,2
2,14,1,7.83127551594961,5,3,2
2,15,1,7.64684658663779,5,3,2
2,16,1,7.19429877380817,5,3,2
2,17,1,7.75853872260487,5,3,2
2,18,1,7.29723692314099,5,3,2
2,19,1,6.8326286820414,5,3,2
2,20,1,5.89621014041907,5,3,2
2,21,1,6.71924478433826,5,3,2
2,22,1,6.57669671363336,5,3,2
2,23,1,6.40083695001006,5,3,2
2,24,1,6.57679675361286,5,3,2
2,25,1,6.99121910618543,5,3,2
2,26,1,7.21116902253943,5,3,2
2,27,1,7.31198893210824,5,3,2
2,28,1,6.86102142238288,5,3,2
2,29,1,6.91627442498252,5,3,2
2,30,1,7.17232968070522,5,3,2
2,31,1,7.28543893821614,5,3,2
2,32,1,7.51143277843809,5,3,2
2,33,1,6.97285120067613,5,3,2
2,34,1,6.14950538128192,5,3,2
2,35,1,6.78903411819164,5,3,2
2,36,1,7.02286463704101,5,3,2
2,37,1,6.85017678832439,5,3,2
2,38,1,8.22954572194768,5,3,2
2,39,1,6.95362541062265,5,3,2
2,40,1,6.88604810814077,5,3,2
2,41,1,7.35902030905565,5,3,2
2,42,1,7.63214954251075,5,3,2
3,1,1,8.07478842230656,5,3,2
3,2,1,8.72145550852461,5,3,2
3,3,1,8.55635794064287,5,3,2
3,4,1,8.32573021793931,5,3,2
3,5,1,7.52363979088804,5,3,2
3,6,1,7.81346412193348,5,3,2
3,7,1,8.08413845942416,5,3,2
3,8,1,8.67031954825341,5,3,2
3,9,1,8.74552627988156,5,3,2
3,10,1,8.11247987506814,5,3,2
3,11,1,8.43610065869397,5,3,2
3,12,1,9.0841703924881,5,3,2
3,13,1,7.71298475055105,5,3,2
3,14,1,8.26758217698438,5,3,2
3,15,1,7.66250562053401,5,3,2
3,16,1,8.54633075103875,5,3,2
3,17,1,8.32881353435805,5,3,2
3,18,1,9.07069144915126,5,3,2
3,19,1,9.00735773435555,5,3,2
3,20,1,8.60661702282843,5,3,2
3,21,1,8.44824410121965,5,3,2
3,22,1,8.45558847555069,5,3,2
3,23,1,8.97166092590323,5,3,2
3,24,1,8.160044760842,5,3,2
3,25,1,8.69450322075546,5,3,2
3,26,1,8.23527798422172,5,3,2
3,27,1,7.40596005097222,5,3,2
3,28,1,8.96035584384539,5,3,2
3,29,1,8.14148331820552,5,3,2
3,30,1,8.6066885340692,5,3,2
3,31,1,7.545937038252,5,3,2
3,32,1,9.10283405549672,5,3,2
3,33,1,8.57463948271883,5,3,2
3,34,1,8.63483926742849,5,3,2
3,35,1,8.66115248613816,5,3,2
3,36,1,9.10187186978528,5,3,2
3,37,1,8.16636580697914,5,3,2
3,38,1,8.63191130434241,5,3,2
3,39,1,8.72895837259295,5,3,2
3,40,1,9.22419679904703,5,3,2
3,41,1,8.81761749544457,5,3,2
3,42,1,8.40016096431289,5,3,2
4,1,0,7.13055044218719,5,3,2
4,2,0,6.5268438086096,5,3,2
4,3,0,7.81183385719393,5,3,2
4,4,0,6.5048444162807,5,3,2
4,5,0,6.95602665558816,5,3,2
4,6,0,7.19266750146107,5,3,2
4,7,0,7.27000872919773,5,3,2
4,8,0,6.79502610515185,5,3,2
4,9,0,7.86823134756981,5,3,2
4,10,0,6.32289952311877,5,3,2
4,11,0,6.84332770155344,5,3,2
4,12,0,7.04639728207224,5,3,2
4,13,0,6.83674481196007,5,3,2
4,14,0,6.55392510920443,5,3,2
4,15,0,7.27704397163054,5,3,2
4,16,0,7.77145430749789,5,3,2
4,17,0,7.21351262444013,5,3,2
4,18,0,7.07190032015907,5,3,2
4,19,0,6.78511244219779,5,3,2
4,20,0,6.93460682845799,5,3,2
4,21,0,6.58302432446581,5,3,2
4,22,0,7.14356793164125,5,3,2
4,23,0,6.90627690652674,5,3,2
4,24,0,6.61341334572002,5,3,2
4,25,0,6.79056382134134,5,3,2
4,26,0,7.2521886403944,5,3,2
4,27,0,5.84931343833494,5,3,2
4,28,0,6.08263125498053,5,3,2
4,29,0,7.15734372650727,5,3,2
4,30,0,6.71016434089287,5,3,2
4,31,0,7.0402530472169,5,3,2
4,32,0,7.36863787432114,5,3,2
4,33,0,6.76241583989628,5,3,2
4,34,0,6.05295242382296,5,3,2
4,35,0,7.4439175830151,5,3,2
4,36,0,6.53609495385835,5,3,2
4,37,0,6.59899921935064,5,3,2
4,38,0,7.32185654308761,5,3,2
4,39,0,6.80241567464227,5,3,2
4,40,0,6.73130072913134,5,3,2
4,41,0,7.01402303231267,5,3,2
4,42,0,6.19063096258963,5,3,2
5,1,0,3.16598808367869,5,3,2
5,2,0,2.98593790057996,5,3,2
5,3,0,3.30323000276376,5,3,2
5,4,0,3.45709989867338,5,3,2
5,5,0,3.78705487654272,5,3,2
5,6,0,3.45338356992454,5,3,2
5,7,0,2.9277871601756,5,3,2
5,8,0,3.19902197756023,5,3,2
5,9,0,3.07793531577284,5,3,2
5,10,0,3.02387329975806,5,3,2
5,11,0,2.50976026656121,5,3,2
5,12,0,2.10935489959204,5,3,2
5,13,0,2.9042116868932,5,3,2
5,14,0,2.32049006803189,5,3,2
5,15,0,3.82478188858376,5,3,2
5,16,0,3.21729238785099,5,3,2
5,17,0,2.5353092929395,5,3,2
5,18,0,2.93043978802649,5,3,2
5,19,0,3.28754224779524,5,3,2
5,20,0,3.68384720557028,5,3,2
5,21,0,2.36061254814183,5,3,2
5,22,0,2.6239778777433,5,3,2
5,23,0,2.92414129998324,5,3,2
5,24,0,3.33953524207424,5,3,2
5,25,0,2.45879900160982,5,3,2
5,26,0,2.72988349072709,5,3,2
5,27,0,2.86791269597399,5,3,2
5,28,0,2.55495109323807,5,3,2
5,29,0,3.50335714254561,5,3,2
5,30,0,1.81136229301339,5,3,2
5,31,0,2.56116024049427,5,3,2
5,32,0,2.86303626420574,5,3,2
5,33,0,3.52486094142711,5,3,2
5,34,0,3.48661801242626,5,3,2
5,35,0,2.54260598623617,5,3,2
5,36,0,3.07161837689608,5,3,2
5,37,0,2.30645376102542,5,3,2
5,38,0,3.44860124023003,5,3,2
5,39,0,2.79431153422713,5,3,2
5,40,0,4.7825157970112,5,3,2
5,41,0,2.32910596603421,5,3,2
5,42,0,3.41854559528285,5,3,2
6,1,1,12.1087517373476,5,3,2
6,2,1,11.761462301695,5,3,2
6,3,1,12.0763093710922,5,3,2
6,4,1,12.4757667669017,5,3,2
6,5,1,12.4357486183512,5,3,2
6,6,1,11.8981011948465,5,3,2
6,7,1,12.5200865670107,5,3,2
6,8,1,12.4249136539363,5,3,2
6,9,1,11.8890431408274,5,3,2
6,10,1,11.8183407403405,5,3,2
6,11,1,12.5271303425542,5,3,2
6,12,1,12.2861983374367,5,3,2
6,13,1,11.6002784038999,5,3,2
6,14,1,12.4790552415879,5,3,2
6,15,1,11.680867251851,5,3,2
6,16,1,12.3285844287608,5,3,2
6,17,1,12.1215720940606,5,3,2
6,18,1,11.7150118953286,5,3,2
6,19,1,11.8768560698228,5,3,2
6,20,1,12.3158918064701,5,3,2
6,21,1,12.6206981011933,5,3,2
6,22,1,12.3942791008164,5,3,2
6,23,1,11.9637691293829,5,3,2
6,24,1,12.59871342394,5,3,2
6,25,1,11.8232639743096,5,3,2
6,26,1,12.3183564342947,5,3,2
6,27,1,12.3794138517526,5,3,2
6,28,1,12.4513383883875,5,3,2
6,29,1,11.7716582266383,5,3,2
6,30,1,12.6198845772851,5,3,2
6,31,1,12.7982485368471,5,3,2
6,32,1,12.6234361381307,5,3,2
6,33,1,11.9418565031216,5,3,2
6,34,1,12.1775051845229,5,3,2
6,35,1,12.0342611637857,5,3,2
6,36,1,11.8335656413749,5,3,2
6,37,1,11.9745838365112,5,3,2
6,38,1,12.2194302023681,5,3,2
6,39,1,12.6298156890655,5,3,2
6,40,1,13.5230663857109,5,3,2
6,41,1,11.682303772097,5,3,2
6,42,1,12.8787254830664,5,3,2
7,1,0,4.95842109743846,5,3,2
7,2,0,4.96374937545737,5,3,2
7,3,0,6.37137479861058,5,3,2
7,4,0,4.18965028847198,5,3,2
7,5,0,4.6719835965824,5,3,2
7,6,0,5.87301694845059,5,3,2
7,7,0,4.7248093110141,5,3,2
7,8,0,4.61252236315,5,3,2
7,9,0,4.73607724889522,5,3,2
7,10,0,4.10773145773888,5,3,2
7,11,0,4.68005638081383,5,3,2
7,12,0,5.47934079326894,5,3,2
7,13,0,5.52853130842091,5,3,2
7,14,0,5.42891229484034,5,3,2
7,15,0,6.02055224514553,5,3,2
7,16,0,4.80123727274414,5,3,2
7,17,0,5.27150617854082,5,3,2
7,18,0,4.8091156750133,5,3,2
7,19,0,4.70971964271394,5,3,2
7,20,0,5.19752489901997,5,3,2
7,21,0,4.68625045042814,5,3,2
7,22,0,5.06999137995551,5,3,2
7,23,0,5.39967856482761,5,3,2
7,24,0,4.87880614944205,5,3,2
7,25,0,4.82106187270187,5,3,2
7,26,0,5.64774020160309,5,3,2
7,27,0,5.05707011986516,5,3,2
7,28,0,5.50195513973572,5,3,2
7,29,0,5.84398427730958,5,3,2
7,30,0,5.17221293126609,5,3,2
7,31,0,5.98544033374207,5,3,2
7,32,0,4.85149041474928,5,3,2
7,33,0,5.0949753113447,5,3,2
7,34,0,4.88202131291776,5,3,2
7,35,0,5.2993895673583,5,3,2
7,36,0,5.68494481987099,5,3,2
7,37,0,4.40486494567872,5,3,2
7,38,0,5.20685254637419,5,3,2
7,39,0,5.5703280404836,5,3,2
7,40,0,4.7016227040987,5,3,2
7,41,0,5.22113558434338,5,3,2
7,42,0,5.73616490827448,5,3,2
8,1,0,4.13351605953158,5,3,2
8,2,0,5.42616940953493,5,3,2
8,3,0,4.33418883596579,5,3,2
8,4,0,3.94491273244598,5,3,2
8,5,0,4.05529397488516,5,3,2
8,6,0,5.28339382554732,5,3,2
8,7,0,4.30141767039456,5,3,2
8,8,0,4.2492766969913,5,3,2
8,9,0,3.58179451754352,5,3,2
8,10,0,4.55486616626197,5,3,2
8,11,0,3.84454040567867,5,3,2
8,12,0,4.44809311053461,5,3,2
8,13,0,4.47641770905958,5,3,2
8,14,0,4.61006702628777,5,3,2
8,15,0,4.81168001455134,5,3,2
8,16,0,5.12248744264912,5,3,2
8,17,0,5.24885067088639,5,3,2
8,18,0,4.9340250996192,5,3,2
8,19,0,5.40359891456017,5,3,2
8,20,0,4.37781044487999,5,3,2
8,21,0,4.82434496257701,5,3,2
8,22,0,4.18671594579528,5,3,2
8,23,0,4.99751654115836,5,3,2
8,24,0,4.48116997361271,5,3,2
8,25,0,4.96606901445446,5,3,2
8,26,0,4.57370877409004,5,3,2
8,27,0,4.95482182257053,5,3,2
8,28,0,4.65407955537082,5,3,2
8,29,0,5.01685501546064,5,3,2
8,30,0,5.22303264583765,5,3,2
8,31,0,4.20288238077618,5,3,2
8,32,0,3.94451922938771,5,3,2
8,33,0,3.95337158393172,5,3,2
8,34,0,3.60394186477569,5,3,2
8,35,0,3.54166529055818,5,3,2
8,36,0,5.27603086666266,5,3,2
8,37,0,4.94350592774293,5,3,2
8,38,0,4.56173431894898,5,3,2
8,39,0,4.5606610977341,5,3,2
8,40,0,5.00821568902727,5,3,2
8,41,0,4.54409419763169,5,3,2
8,42,0,4.82164562170422,5,3,2
9,1,1,8.8746749389628,5,3,2
9,2,1,9.60313405841019,5,3,2
9,3,1,8.64606771502031,5,3,2
9,4,1,8.91762977251103,5,3,2
9,5,1,8.72828577304096,5,3,2
9,6,1,9.01442670740444,5,3,2
9,7,1,9.27812439487024,5,3,2
9,8,1,9.62574524094055,5,3,2
9,9,1,9.2243179864934,5,3,2
9,10,1,9.82267337061814,5,3,2
9,11,1,8.79230200896965,5,3,2
9,12,1,10.2391201351644,5,3,2
9,13,1,9.06786320473544,5,3,2
9,14,1,8.15392820391417,5,3,2
9,15,1,9.6300800038295,5,3,2
9,16,1,8.4091062059051,5,3,2
9,17,1,8.45502300417665,5,3,2
9,18,1,8.24724007181146,5,3,2
9,19,1,9.61279446481448,5,3,2
9,20,1,9.28169070191773,5,3,2
9,21,1,9.14895047944769,5,3,2
9,22,1,8.95275424630379,5,3,2
9,23,1,9.85225188947997,5,3,2
9,24,1,9.05369641891564,5,3,2
9,25,1,8.10844893538459,5,3,2
9,26,1,7.9016475632292,5,3,2
9,27,1,9.37531017394724,5,3,2
9,28,1,8.08795212704835,5,3,2
9,29,1,9.78143237451346,5,3,2
9,30,1,9.37948821416117,5,3,2
9,31,1,9.33843285925299,5,3,2
9,32,1,9.33640326209612,5,3,2
9,33,1,8.99556296739987,5,3,2
9,34,1,9.64077586930202,5,3,2
9,35,1,9.58094676716989,5,3,2
9,36,1,9.01068072835375,5,3,2
9,37,1,9.57965437494225,5,3,2
9,38,1,9.62579606579355,5,3,2
9,39,1,8.91674853277553,5,3,2
9,40,1,9.15552561407449,5,3,2
9,41,1,9.10680755293917,5,3,2
9,42,1,8.72498243165226,5,3,2
10,1,1,7.38308778899795,5,3,2
10,2,1,8.32388247421636,5,3,2
10,3,1,8.36373896290024,5,3,2
10,4,1,7.65111432769048,5,3,2
10,5,1,7.68597559033988,5,3,2
10,6,1,8.65889246038419,5,3,2
10,7,1,7.38412880454142,5,3,2
10,8,1,7.90655588888954,5,3,2
10,9,1,7.39136389621243,5,3,2
10,10,1,7.41232974414246,5,3,2
10,11,1,7.54489479611527,5,3,2
10,12,1,7.71990071126167,5,3,2
10,13,1,8.59524683196633,5,3,2
10,14,1,7.21106787032594,5,3,2
10,15,1,7.6932893722909,5,3,2
10,16,1,8.1059982044557,5,3,2
10,17,1,8.4948255391932,5,3,2
10,18,1,8.00085921306846,5,3,2
10,19,1,8.65971523616041,5,3,2
10,20,1,8.1146311392835,5,3,2
10,21,1,7.70657804199609,5,3,2
10,22,1,7.89671305085187,5,3,2
10,23,1,8.09172248238272,5,3,2
10,24,1,8.60700077522807,5,3,2
10,25,1,7.47402671756444,5,3,2
10,26,1,8.0443780773043,5,3,2
10,27,1,8.38127723809621,5,3,2
10,28,1,7.55948519313108,5,3,2
10,29,1,8.00098643983242,5,3,2
10,30,1,7.82772592245575,5,3,2
10,31,1,7.24511582916748,5,3,2
10,32,1,7.44262534395359,5,3,2
10,33,1,6.94900763517701,5,3,2
10,34,1,8.32057557829387,5,3,2
10,35,1,6.36360637984958,5,3,2
10,36,1,8.36078343176792,5,3,2
10,37,1,7.62893138983038,5,3,2
10,38,1,7.16866231670606,5,3,2
10,39,1,7.94936990485881,5,3,2
10,40,1,7.70613946223541,5,3,2
10,41,1,8.63077291899582,5,3,2
10,42,1,7.56673879717834,5,3,2
11,1,0,3.5019555920399,5,3,2
11,2,0,2.84964453833618,5,3,2
11,3,0,3.16601397499928,5,3,2
11,4,0,3.6668109104017,5,3,2
11,5,0,2.8766769066329,5,3,2
11,6,0,3.21017115329716,5,3,2
11,7,0,2.74101718449612,5,3,2
11,8,0,2.67292762798569,5,3,2
11,9,0,2.46658087260883,5,3,2
11,10,0,2.64847631501129,5,3,2
11,11,0,2.12668670518379,5,3,2
11,12,0,3.34846692022586,5,3,2
11,13,0,2.91131585805293,5,3,2
11,14,0,2.97063130467041,5,3,2
11,15,0,3.52223516216432,5,3,2
11,16,0,3.29153725280192,5,3,2
11,17,0,2.9955631114154,5,3,2
11,18,0,2.80584330286371,5,3,2
11,19,0,2.3492103722528,5,3,2
11,20,0,2.61091993497237,5,3,2
11,21,0,2.94709968538843,5,3,2
11,22,0,4.12971527912252,5,3,2
11,23,0,3.81382320792718,5,3,2
11,24,0,3.45481845169218,5,3,2
11,25,0,2.60023485560599,5,3,2
11,26,0,4.49185762379995,5,3,2
11,27,0,3.49621989347081,5,3,2
11,28,0,2.25905512979723,5,3,2
11,29,0,2.66138872258534,5,3,2
11,30,0,3.43350626533567,5,3,2
11,31,0,3.40929799292509,5,3,2
11,32,0,2.90875351375145,5,3,2
11,33,0,4.01812277820412,5,3,2
11,34,0,2.94971282936962,5,3,2
11,35,0,3.34112142878367,5,3,2
