"G","R","X","Y","alpha","beta","gamma"
1,1,1,9.41932186535507,5,5,2
1,2,1,9.04318312203896,5,5,2
1,3,1,9.32559315986084,5,5,2
1,4,1,8.94641517556031,5,5,2
1,5,1,8.15442646917041,5,5,2
1,6,1,8.4142314071911,5,5,2
1,7,1,8.3635436430453,5,5,2
1,8,1,8.24275157704873,5,5,2
1,9,1,9.46194549401932,5,5,2
1,10,1,9.33411028048753,5,5,2
1,11,1,8.1313911166182,5,5,2
1,12,1,8.543225029527,5,5,2
1,13,1,9.8954723880934,5,5,2
1,14,1,8.67753628403664,5,5,2
1,15,1,8.4120137387601,5,5,2
1,16,1,9.08945094021405,5,5,2
1,17,1,8.39655613398245,5,5,2
1,18,1,7.98855629315166,5,5,2
1,19,1,8.0262816531808,5,5,2
1,20,1,8.35959455670415,5,5,2
1,21,1,8.15121336398306,5,5,2
1,22,1,9.19791471451514,5,5,2
1,23,1,8.39119424384514,5,5,2
1,24,1,9.32069370023196,5,5,2
1,25,1,9.07460945265803,5,5,2
1,26,1,8.18286898026391,5,5,2
1,27,1,8.7034910690769,5,5,2
1,28,1,8.77968716275573,5,5,2
1,29,1,8.57697224400824,5,5,2
1,30,1,8.54561552893035,5,5,2
1,31,1,8.8219961409558,5,5,2
1,32,1,8.81275714703186,5,5,2
2,1,0,4.67174342007104,5,5,2
2,2,0,5.18872906957721,5,5,2
2,3,0,4.71395821529064,5,5,2
2,4,0,5.08483175376985,5,5,2
2,5,0,5.64102550703339,5,5,2
2,6,0,4.88295267025627,5,5,2
2,7,0,4.58028747467389,5,5,2
2,8,0,5.20055808116027,5,5,2
2,9,0,4.69550218251493,5,5,2
2,10,0,6.09169586976041,5,5,2
2,11,0,5.00267241693224,5,5,2
2,12,0,3.98088108450889,5,5,2
2,13,0,4.47954154961953,5,5,2
2,14,0,5.14431123732558,5,5,2
2,15,0,6.05973559348534,5,5,2
2,16,0,4.917726093391,5,5,2
2,17,0,5.25188154633082,5,5,2
2,18,0,5.7328688272118,5,5,2
2,19,0,5.26828860929031,5,5,2
2,20,0,4.93129949182716,5,5,2
2,21,0,6.13052507310674,5,5,2
2,22,0,5.65092891059487,5,5,2
2,23,0,4.72230344101325,5,5,2
2,24,0,4.891714095021,5,5,2
2,25,0,5.83783171765145,5,5,2
2,26,0,4.65555862948005,5,5,2
2,27,0,5.35272957519533,5,5,2
2,28,0,4.84629293301753,5,5,2
2,29,0,5.12051677152988,5,5,2
2,30,0,5.2993325347267,5,5,2
2,31,0,5.44780753992438,5,5,2
2,32,0,5.12427280615549,5,5,2
3,1,1,8.3606268781752,5,5,2
3,2,1,8.7290175003809,5,5,2
3,3,1,8.49924095746059,5,5,2
3,4,1,7.87322841356598,5,5,2
3,5,1,8.08836075779324,5,5,2
3,6,1,7.31790363327543,5,5,2
3,7,1,7.88578886230669,5,5,2
3,8,1,7.08775502366702,5,5,2
3,9,1,9.32350252354019,5,5,2
3,10,1,8.76042111177567,5,5,2
3,11,1,8.84635271537351,5,5,2
3,12,1,7.98213894638853,5,5,2
3,13,1,7.75622997579943,5,5,2
3,14,1,8.8374685865181,5,5,2
3,15,1,7.92372426329813,5,5,2
3,16,1,8.69758468925987,5,5,2
3,17,1,8.6365649327371,5,5,2
3,18,1,9.00372499380429,5,5,2
3,19,1,8.55863758273455,5,5,2
3,20,1,8.36050872368303,5,5,2
3,21,1,8.57735234919901,5,5,2
3,22,1,8.0688527905245,5,5,2
3,23,1,7.506819262982,5,5,2
3,24,1,8.52966421520847,5,5,2
3,25,1,8.1664399437082,5,5,2
3,26,1,8.29395670253863,5,5,2
3,27,1,8.18439710448102,5,5,2
3,28,1,7.87584347845862,5,5,2
3,29,1,8.27848525395326,5,5,2
3,30,1,8.13603192599638,5,5,2
3,31,1,8.54377202540559,5,5,2
3,32,1,9.55984157925791,5,5,2
4,1,1,12.283932317631,5,5,2
4,2,1,11.3835518295328,5,5,2
4,3,1,12.5948778267872,5,5,2
4,4,1,12.6686699372891,5,5,2
4,5,1,12.190211372041,5,5,2
4,6,1,12.9122989209893,5,5,2
4,7,1,12.6729247081346,5,5,2
4,8,1,11.8900412595472,5,5,2
4,9,1,12.9862144740404,5,5,2
4,10,1,12.686038408516,5,5,2
4,11,1,11.9584642700868,5,5,2
4,12,1,12.6275512377077,5,5,2
4,13,1,12.580468670649,5,5,2
4,14,1,13.3993476128225,5,5,2
4,15,1,12.4236931034177,5,5,2
4,16,1,12.2633712997283,5,5,2
4,17,1,12.5860490929976,5,5,2
4,18,1,13.3147650821832,5,5,2
4,19,1,12.9631869013567,5,5,2
4,20,1,12.5882814442013,5,5,2
4,21,1,12.0211550905114,5,5,2
4,22,1,12.3781938208679,5,5,2
4,23,1,12.8406811337704,5,5,2
4,24,1,12.609473167056,5,5,2
4,25,1,11.6773562559925,5,5,2
4,26,1,12.822653652058,5,5,2
4,27,1,13.3224274345714,5,5,2
4,28,1,12.7388133483916,5,5,2
4,29,1,12.4725429424066,5,5,2
4,30,1,11.5967199007577,5,5,2
4,31,1,12.7240814112891,5,5,2
4,32,1,13.6966289233203,5,5,2
5,1,1,12.9180336722372,5,5,2
5,2,1,12.3733651427348,5,5,2
5,3,1,13.0117657026147,5,5,2
5,4,1,13.7648311073855,5,5,2
5,5,1,12.6766594973519,5,5,2
5,6,1,12.3149576578015,5,5,2
5,7,1,12.2403091555718,5,5,2
5,8,1,12.1685062970929,5,5,2
5,9,1,12.4389288186013,5,5,2
5,10,1,12.459677251498,5,5,2
5,11,1,11.7473172621577,5,5,2
5,12,1,10.9014313386603,5,5,2
5,13,1,12.9614555781722,5,5,2
5,14,1,12.9312981108319,5,5,2
5,15,1,12.0570687317346,5,5,2
5,16,1,12.0286720959544,5,5,2
5,17,1,11.9310924148817,5,5,2
5,18,1,12.2161644031782,5,5,2
5,19,1,11.5664331655979,5,5,2
5,20,1,13.4155034738614,5,5,2
5,21,1,12.1714072121561,5,5,2
5,22,1,11.6749654500092,5,5,2
5,23,1,12.3190142036695,5,5,2
5,24,1,12.0756657349989,5,5,2
5,25,1,12.1237664959297,5,5,2
5,26,1,12.7575854147197,5,5,2
5,27,1,12.3931786617658,5,5,2
5,28,1,12.973292921127,5,5,2
5,29,1,11.7957299626097,5,5,2
5,30,1,12.6273307103836,5,5,2
5,31,1,12.9350286233546,5,5,2
5,32,1,12.4149486992774,5,5,2
