"G","R","X","Y","alpha","beta","gamma"
1,1,1,12783,5,3,2
1,2,1,12667,5,3,2
1,3,1,12605,5,3,2
1,4,1,12519,5,3,2
1,5,1,12636,5,3,2
1,6,1,12686,5,3,2
1,7,1,12684,5,3,2
1,8,1,12646,5,3,2
1,9,1,12646,5,3,2
2,1,1,7613,5,3,2
2,2,1,7591,5,3,2
2,3,1,7676,5,3,2
2,4,1,7632,5,3,2
2,5,1,7640,5,3,2
2,6,1,7669,5,3,2
2,7,1,7618,5,3,2
2,8,1,7495,5,3,2
2,9,1,7646,5,3,2
3,1,1,7081,5,3,2
3,2,1,7225,5,3,2
3,3,1,7083,5,3,2
3,4,1,7159,5,3,2
3,5,1,7132,5,3,2
3,6,1,7172,5,3,2
3,7,1,7285,5,3,2
3,8,1,7044,5,3,2
3,9,1,7106,5,3,2
4,1,0,47,5,3,2
4,2,0,45,5,3,2
4,3,0,50,5,3,2
4,4,0,45,5,3,2
4,5,0,46,5,3,2
4,6,0,42,5,3,2
4,7,0,51,5,3,2
4,8,0,35,5,3,2
4,9,0,38,5,3,2
5,1,0,513,5,3,2
5,2,0,539,5,3,2
5,3,0,543,5,3,2
5,4,0,536,5,3,2
5,5,0,567,5,3,2
5,6,0,509,5,3,2
5,7,0,545,5,3,2
5,8,0,538,5,3,2
5,9,0,527,5,3,2
6,1,0,226,5,3,2
6,2,0,249,5,3,2
6,3,0,219,5,3,2
6,4,0,240,5,3,2
6,5,0,261,5,3,2
6,6,0,234,5,3,2
6,7,0,258,5,3,2
6,8,0,255,5,3,2
6,9,0,238,5,3,2
7,1,0,11,5,3,2
7,2,0,18,5,3,2
7,3,0,17,5,3,2
7,4,0,11,5,3,2
7,5,0,13,5,3,2
7,6,0,13,5,3,2
7,7,0,9,5,3,2
7,8,0,13,5,3,2
7,9,0,13,5,3,2
8,1,1,62,5,3,2
8,2,1,80,5,3,2
8,3,1,81,5,3,2
8,4,1,88,5,3,2
8,5,1,95,5,3,2
8,6,1,84,5,3,2
8,7,1,89,5,3,2
8,8,1,77,5,3,2
8,9,1,80,5,3,2
9,1,0,161,5,3,2
9,2,0,171,5,3,2
9,3,0,182,5,3,2
9,4,0,194,5,3,2
9,5,0,184,5,3,2
9,6,0,161,5,3,2
9,7,0,216,5,3,2
9,8,0,155,5,3,2
9,9,0,192,5,3,2
10,1,1,2908,5,3,2
10,2,1,2935,5,3,2
10,3,1,2902,5,3,2
10,4,1,2942,5,3,2
10,5,1,2974,5,3,2
10,6,1,2883,5,3,2
10,7,1,2982,5,3,2
10,8,1,2868,5,3,2
10,9,1,2938,5,3,2
11,1,0,16,5,3,2
11,2,0,10,5,3,2
11,3,0,21,5,3,2
11,4,0,20,5,3,2
11,5,0,13,5,3,2
11,6,0,20,5,3,2
11,7,0,25,5,3,2
11,8,0,18,5,3,2
11,9,0,15,5,3,2
12,1,1,2672,5,3,2
12,2,1,2580,5,3,2
12,3,1,2545,5,3,2
12,4,1,2701,5,3,2
12,5,1,2595,5,3,2
12,6,1,2517,5,3,2
12,7,1,2468,5,3,2
12,8,1,2561,5,3,2
12,9,1,2649,5,3,2
13,1,0,5048,5,3,2
13,2,0,4960,5,3,2
13,3,0,4984,5,3,2
13,4,0,4954,5,3,2
13,5,0,4954,5,3,2
13,6,0,5049,5,3,2
13,7,0,5055,5,3,2
13,8,0,5052,5,3,2
13,9,0,4958,5,3,2
14,1,0,10,5,3,2
14,2,0,11,5,3,2
14,3,0,9,5,3,2
14,4,0,6,5,3,2
14,5,0,4,5,3,2
14,6,0,10,5,3,2
14,7,0,8,5,3,2
14,8,0,11,5,3,2
14,9,0,12,5,3,2
15,1,1,6968,5,3,2
15,2,1,6997,5,3,2
15,3,1,6880,5,3,2
15,4,1,6951,5,3,2
15,5,1,7065,5,3,2
15,6,1,7040,5,3,2
15,7,1,6953,5,3,2
15,8,1,6962,5,3,2
15,9,1,6934,5,3,2
16,1,1,783,5,3,2
16,2,1,748,5,3,2
16,3,1,746,5,3,2
16,4,1,756,5,3,2
16,5,1,717,5,3,2
16,6,1,783,5,3,2
16,7,1,733,5,3,2
16,8,1,757,5,3,2
16,9,1,770,5,3,2
17,1,0,216,5,3,2
17,2,0,209,5,3,2
17,3,0,208,5,3,2
17,4,0,229,5,3,2
17,5,0,198,5,3,2
17,6,0,214,5,3,2
17,7,0,233,5,3,2
17,8,0,213,5,3,2
17,9,0,221,5,3,2
18,1,0,232,5,3,2
18,2,0,231,5,3,2
18,3,0,248,5,3,2
18,4,0,255,5,3,2
18,5,0,219,5,3,2
18,6,0,220,5,3,2
18,7,0,241,5,3,2
18,8,0,259,5,3,2
18,9,0,258,5,3,2
19,1,0,5,5,3,2
19,2,0,3,5,3,2
19,3,0,4,5,3,2
19,4,0,4,5,3,2
19,5,0,2,5,3,2
19,6,0,3,5,3,2
19,7,0,2,5,3,2
19,8,0,4,5,3,2
19,9,0,5,5,3,2
20,1,1,4750,5,3,2
20,2,1,4719,5,3,2
20,3,1,4813,5,3,2
20,4,1,4801,5,3,2
20,5,1,4787,5,3,2
20,6,1,4727,5,3,2
20,7,1,4686,5,3,2
20,8,1,4825,5,3,2
20,9,1,4783,5,3,2
21,1,1,13610,5,3,2
21,2,1,13584,5,3,2
21,3,1,13514,5,3,2
21,4,1,13617,5,3,2
21,5,1,13598,5,3,2
21,6,1,13593,5,3,2
21,7,1,13682,5,3,2
21,8,1,13782,5,3,2
21,9,1,13322,5,3,2
22,1,0,13,5,3,2
22,2,0,18,5,3,2
22,3,0,15,5,3,2
22,4,0,6,5,3,2
22,5,0,17,5,3,2
22,6,0,7,5,3,2
22,7,0,16,5,3,2
22,8,0,16,5,3,2
22,9,0,13,5,3,2
23,1,0,3405,5,3,2
23,2,0,3410,5,3,2
23,3,0,3355,5,3,2
23,4,0,3360,5,3,2
23,5,0,3305,5,3,2
23,6,0,3377,5,3,2
23,7,0,3277,5,3,2
23,8,0,3423,5,3,2
23,9,0,3197,5,3,2
24,1,1,133481,5,3,2
24,2,1,132673,5,3,2
24,3,1,132567,5,3,2
