"G","R","X","Y","alpha","beta","gamma"
1,1,0,105,5,3,2
1,2,0,119,5,3,2
1,3,0,102,5,3,2
1,4,0,111,5,3,2
1,5,0,136,5,3,2
2,1,1,1269,5,3,2
2,2,1,1267,5,3,2
2,3,1,1337,5,3,2
2,4,1,1298,5,3,2
2,5,1,1295,5,3,2
3,1,0,35,5,3,2
3,2,0,41,5,3,2
3,3,0,38,5,3,2
3,4,0,43,5,3,2
3,5,0,34,5,3,2
4,1,0,321,5,3,2
4,2,0,323,5,3,2
4,3,0,323,5,3,2
4,4,0,318,5,3,2
4,5,0,336,5,3,2
5,1,0,7,5,3,2
5,2,0,8,5,3,2
5,3,0,5,5,3,2
5,4,0,7,5,3,2
5,5,0,8,5,3,2
6,1,1,61860,5,3,2
6,2,1,62282,5,3,2
6,3,1,61869,5,3,2
6,4,1,61776,5,3,2
6,5,1,61512,5,3,2
7,1,1,33014,5,3,2
7,2,1,33428,5,3,2
7,3,1,33237,5,3,2
7,4,1,33156,5,3,2
7,5,1,33450,5,3,2
8,1,1,576,5,3,2
8,2,1,537,5,3,2
8,3,1,552,5,3,2
8,4,1,551,5,3,2
8,5,1,573,5,3,2
9,1,0,249,5,3,2
9,2,0,245,5,3,2
9,3,0,246,5,3,2
9,4,0,247,5,3,2
9,5,0,259,5,3,2
10,1,1,4022,5,3,2
10,2,1,3913,5,3,2
10,3,1,3888,5,3,2
10,4,1,3926,5,3,2
10,5,1,4003,5,3,2
11,1,0,149,5,3,2
11,2,0,125,5,3,2
11,3,0,144,5,3,2
11,4,0,143,5,3,2
11,5,0,138,5,3,2
12,1,1,3018,5,3,2
12,2,1,3072,5,3,2
12,3,1,3011,5,3,2
12,4,1,3061,5,3,2
12,5,1,3101,5,3,2
13,1,0,629,5,3,2
13,2,0,629,5,3,2
13,3,0,710,5,3,2
13,4,0,682,5,3,2
13,5,0,669,5,3,2
14,1,0,1569,5,3,2
14,2,0,1464,5,3,2
14,3,0,1499,5,3,2
14,4,0,1559,5,3,2
14,5,0,1539,5,3,2
15,1,1,2468,5,3,2
15,2,1,2485,5,3,2
15,3,1,2475,5,3,2
15,4,1,2431,5,3,2
15,5,1,2498,5,3,2
16,1,1,113703,5,3,2
16,2,1,112819,5,3,2
16,3,1,113441,5,3,2
16,4,1,112840,5,3,2
16,5,1,113265,5,3,2
17,1,0,126,5,3,2
17,2,0,126,5,3,2
17,3,0,115,5,3,2
17,4,0,101,5,3,2
17,5,0,113,5,3,2
18,1,1,276,5,3,2
18,2,1,308,5,3,2
18,3,1,328,5,3,2
18,4,1,327,5,3,2
18,5,1,309,5,3,2
19,1,1,1757,5,3,2
19,2,1,1742,5,3,2
19,3,1,1693,5,3,2
19,4,1,1769,5,3,2
19,5,1,1749,5,3,2
20,1,0,5,5,3,2
20,2,0,6,5,3,2
20,3,0,4,5,3,2
20,4,0,6,5,3,2
20,5,0,6,5,3,2
21,1,1,3064,5,3,2
21,2,1,2916,5,3,2
21,3,1,3006,5,3,2
21,4,1,3003,5,3,2
21,5,1,2943,5,3,2
22,1,1,72845,5,3,2
22,2,1,72570,5,3,2
22,3,1,72178,5,3,2
22,4,1,72621,5,3,2
22,5,1,72603,5,3,2
23,1,1,115,5,3,2
23,2,1,125,5,3,2
23,3,1,95,5,3,2
23,4,1,128,5,3,2
23,5,1,123,5,3,2
24,1,1,571,5,3,2
24,2,1,594,5,3,2
24,3,1,552,5,3,2
24,4,1,576,5,3,2
24,5,1,553,5,3,2
25,1,0,46,5,3,2
25,2,0,45,5,3,2
25,3,0,34,5,3,2
25,4,0,33,5,3,2
25,5,0,49,5,3,2
26,1,1,505461,5,3,2
26,2,1,503269,5,3,2
26,3,1,503177,5,3,2
26,4,1,503330,5,3,2
26,5,1,503010,5,3,2
27,1,0,339,5,3,2
27,2,0,355,5,3,2
27,3,0,351,5,3,2
27,4,0,363,5,3,2
27,5,0,343,5,3,2
28,1,0,992,5,3,2
28,2,0,1016,5,3,2
28,3,0,1049,5,3,2
28,4,0,973,5,3,2
28,5,0,1039,5,3,2
29,1,1,3078,5,3,2
29,2,1,3022,5,3,2
29,3,1,3098,5,3,2
29,4,1,3111,5,3,2
29,5,1,3059,5,3,2
30,1,0,1841,5,3,2
30,2,0,1729,5,3,2
30,3,0,1800,5,3,2
30,4,0,1798,5,3,2
30,5,0,1790,5,3,2
31,1,0,59,5,3,2
31,2,0,57,5,3,2
31,3,0,70,5,3,2
31,4,0,68,5,3,2
31,5,0,71,5,3,2
32,1,1,10564,5,3,2
32,2,1,10652,5,3,2
32,3,1,10513,5,3,2
32,4,1,10767,5,3,2
32,5,1,10482,5,3,2
33,1,1,1214,5,3,2
33,2,1,1227,5,3,2
33,3,1,1190,5,3,2
33,4,1,1237,5,3,2
33,5,1,1269,5,3,2
34,1,0,98,5,3,2
34,2,0,87,5,3,2
34,3,0,81,5,3,2
