"G","R","X","Y","alpha","beta","gamma"
1,1,0,62,5,3,2
1,2,0,46,5,3,2
1,3,0,55,5,3,2
1,4,0,57,5,3,2
1,5,0,58,5,3,2
1,6,0,56,5,3,2
1,7,0,41,5,3,2
1,8,0,65,5,3,2
1,9,0,50,5,3,2
1,10,0,45,5,3,2
1,11,0,65,5,3,2
2,1,0,445,5,3,2
2,2,0,447,5,3,2
2,3,0,417,5,3,2
2,4,0,419,5,3,2
2,5,0,429,5,3,2
2,6,0,433,5,3,2
2,7,0,478,5,3,2
2,8,0,427,5,3,2
2,9,0,443,5,3,2
2,10,0,424,5,3,2
2,11,0,471,5,3,2
3,1,0,122,5,3,2
3,2,0,117,5,3,2
3,3,0,114,5,3,2
3,4,0,117,5,3,2
3,5,0,106,5,3,2
3,6,0,119,5,3,2
3,7,0,107,5,3,2
3,8,0,98,5,3,2
3,9,0,109,5,3,2
3,10,0,118,5,3,2
3,11,0,101,5,3,2
4,1,1,89,5,3,2
4,2,1,78,5,3,2
4,3,1,60,5,3,2
4,4,1,78,5,3,2
4,5,1,98,5,3,2
4,6,1,77,5,3,2
4,7,1,79,5,3,2
4,8,1,90,5,3,2
4,9,1,84,5,3,2
4,10,1,83,5,3,2
4,11,1,90,5,3,2
5,1,1,737,5,3,2
5,2,1,784,5,3,2
5,3,1,734,5,3,2
5,4,1,753,5,3,2
5,5,1,795,5,3,2
5,6,1,773,5,3,2
5,7,1,743,5,3,2
5,8,1,727,5,3,2
5,9,1,746,5,3,2
5,10,1,805,5,3,2
5,11,1,725,5,3,2
6,1,1,476,5,3,2
6,2,1,499,5,3,2
6,3,1,492,5,3,2
6,4,1,448,5,3,2
6,5,1,454,5,3,2
6,6,1,434,5,3,2
6,7,1,446,5,3,2
6,8,1,455,5,3,2
6,9,1,426,5,3,2
6,10,1,484,5,3,2
6,11,1,466,5,3,2
7,1,0,793,5,3,2
7,2,0,792,5,3,2
7,3,0,796,5,3,2
7,4,0,815,5,3,2
7,5,0,780,5,3,2
7,6,0,760,5,3,2
7,7,0,713,5,3,2
7,8,0,764,5,3,2
7,9,0,803,5,3,2
7,10,0,781,5,3,2
7,11,0,781,5,3,2
8,1,1,826,5,3,2
8,2,1,814,5,3,2
8,3,1,900,5,3,2
8,4,1,836,5,3,2
8,5,1,851,5,3,2
8,6,1,800,5,3,2
8,7,1,782,5,3,2
8,8,1,844,5,3,2
8,9,1,779,5,3,2
8,10,1,785,5,3,2
8,11,1,811,5,3,2
9,1,1,2739,5,3,2
9,2,1,2981,5,3,2
9,3,1,2766,5,3,2
9,4,1,2827,5,3,2
9,5,1,2817,5,3,2
9,6,1,2825,5,3,2
9,7,1,2733,5,3,2
9,8,1,2759,5,3,2
9,9,1,2711,5,3,2
9,10,1,2836,5,3,2
9,11,1,2800,5,3,2
10,1,1,93,5,3,2
10,2,1,106,5,3,2
10,3,1,84,5,3,2
10,4,1,110,5,3,2
10,5,1,99,5,3,2
10,6,1,102,5,3,2
10,7,1,111,5,3,2
10,8,1,91,5,3,2
10,9,1,109,5,3,2
10,10,1,120,5,3,2
10,11,1,109,5,3,2
11,1,0,15,5,3,2
11,2,0,22,5,3,2
11,3,0,31,5,3,2
11,4,0,23,5,3,2
11,5,0,20,5,3,2
11,6,0,17,5,3,2
11,7,0,20,5,3,2
11,8,0,22,5,3,2
11,9,0,15,5,3,2
11,10,0,36,5,3,2
11,11,0,21,5,3,2
12,1,1,205,5,3,2
12,2,1,221,5,3,2
12,3,1,239,5,3,2
12,4,1,186,5,3,2
12,5,1,195,5,3,2
12,6,1,200,5,3,2
12,7,1,202,5,3,2
12,8,1,207,5,3,2
12,9,1,189,5,3,2
12,10,1,174,5,3,2
12,11,1,195,5,3,2
13,1,0,2213,5,3,2
13,2,0,2174,5,3,2
13,3,0,2188,5,3,2
13,4,0,2170,5,3,2
13,5,0,2226,5,3,2
13,6,0,2295,5,3,2
13,7,0,2171,5,3,2
13,8,0,2131,5,3,2
13,9,0,2254,5,3,2
13,10,0,2273,5,3,2
13,11,0,2191,5,3,2
14,1,0,420,5,3,2
14,2,0,428,5,3,2
14,3,0,433,5,3,2
14,4,0,423,5,3,2
14,5,0,392,5,3,2
14,6,0,463,5,3,2
14,7,0,408,5,3,2
14,8,0,437,5,3,2
14,9,0,448,5,3,2
14,10,0,397,5,3,2
14,11,0,439,5,3,2
15,1,0,3,5,3,2
15,2,0,8,5,3,2
15,3,0,7,5,3,2
15,4,0,3,5,3,2
15,5,0,2,5,3,2
15,6,0,4,5,3,2
15,7,0,5,5,3,2
15,8,0,1,5,3,2
15,9,0,6,5,3,2
15,10,0,5,5,3,2
15,11,0,3,5,3,2
16,1,1,15817,5,3,2
16,2,1,15702,5,3,2
16,3,1,15474,5,3,2
16,4,1,15588,5,3,2
16,5,1,15896,5,3,2
16,6,1,15866,5,3,2
16,7,1,15706,5,3,2
16,8,1,15863,5,3,2
16,9,1,15522,5,3,2
16,10,1,15642,5,3,2
16,11,1,15544,5,3,2
17,1,0,736,5,3,2
17,2,0,695,5,3,2
17,3,0,693,5,3,2
17,4,0,692,5,3,2
17,5,0,694,5,3,2
17,6,0,695,5,3,2
17,7,0,721,5,3,2
17,8,0,679,5,3,2
17,9,0,700,5,3,2
17,10,0,666,5,3,2
17,11,0,690,5,3,2
18,1,1,956,5,3,2
18,2,1,1016,5,3,2
18,3,1,981,5,3,2
18,4,1,1027,5,3,2
18,5,1,1019,5,3,2
18,6,1,970,5,3,2
18,7,1,966,5,3,2
18,8,1,1016,5,3,2
18,9,1,998,5,3,2
18,10,1,986,5,3,2
18,11,1,1010,5,3,2
19,1,1,1965,5,3,2
19,2,1,1934,5,3,2
19,3,1,1942,5,3,2
19,4,1,1936,5,3,2
19,5,1,1905,5,3,2
19,6,1,2016,5,3,2
19,7,1,1964,5,3,2
19,8,1,1850,5,3,2
19,9,1,1855,5,3,2
19,10,1,1973,5,3,2
19,11,1,1894,5,3,2
20,1,0,3,5,3,2
20,2,0,5,5,3,2
20,3,0,4,5,3,2
20,4,0,4,5,3,2
20,5,0,8,5,3,2
20,6,0,3,5,3,2
20,7,0,1,5,3,2
20,8,0,4,5,3,2
20,9,0,5,5,3,2
20,10,0,5,5,3,2
20,11,0,4,5,3,2
21,1,1,2530,5,3,2
21,2,1,2504,5,3,2
21,3,1,2590,5,3,2
21,4,1,2628,5,3,2
21,5,1,2562,5,3,2
21,6,1,2521,5,3,2
21,7,1,2530,5,3,2
21,8,1,2511,5,3,2
21,9,1,2500,5,3,2
21,10,1,2573,5,3,2
21,11,1,2559,5,3,2
22,1,1,392,5,3,2
22,2,1,325,5,3,2
22,3,1,361,5,3,2
22,4,1,354,5,3,2
22,5,1,386,5,3,2
22,6,1,346,5,3,2
22,7,1,336,5,3,2
22,8,1,344,5,3,2
22,9,1,339,5,3,2
22,10,1,346,5,3,2
22,11,1,362,5,3,2
23,1,1,4041,5,3,2
23,2,1,4034,5,3,2
23,3,1,4093,5,3,2
23,4,1,3915,5,3,2
23,5,1,4019,5,3,2
23,6,1,4061,5,3,2
23,7,1,4067,5,3,2
23,8,1,4004,5,3,2
23,9,1,3970,5,3,2
23,10,1,4056,5,3,2
23,11,1,4091,5,3,2
24,1,0,49,5,3,2
24,2,0,44,5,3,2
24,3,0,40,5,3,2
24,4,0,49,5,3,2
24,5,0,43,5,3,2
24,6,0,49,5,3,2
24,7,0,49,5,3,2
24,8,0,52,5,3,2
24,9,0,46,5,3,2
24,10,0,50,5,3,2
24,11,0,41,5,3,2
25,1,0,9,5,3,2
25,2,0,7,5,3,2
25,3,0,8,5,3,2
25,4,0,4,5,3,2
25,5,0,9,5,3,2
25,6,0,6,5,3,2
25,7,0,6,5,3,2
25,8,0,4,5,3,2
25,9,0,8,5,3,2
25,10,0,8,5,3,2
25,11,0,11,5,3,2
