"G","R","X","Y","alpha","beta","gamma"
1,1,1,9.02163366196629,5,3,2
1,2,1,9.12649304976739,5,3,2
1,3,1,8.78745411967571,5,3,2
1,4,1,8.6653420449892,5,3,2
2,1,0,4.92211867328376,5,3,2
2,2,0,3.91931776632969,5,3,2
2,3,0,3.65910402733819,5,3,2
2,4,0,4.3584052395578,5,3,2
3,1,1,11.3641277070293,5,3,2
3,2,1,11.1755043740548,5,3,2
3,3,1,12.1273100044826,5,3,2
3,4,1,11.9900003830521,5,3,2
4,1,0,5.94007550401218,5,3,2
4,2,0,5.48399256020605,5,3,2
4,3,0,5.85985660496931,5,3,2
4,4,0,6.24131717388116,5,3,2
5,1,0,7.62718199492222,5,3,2
5,2,0,6.73639355291266,5,3,2
5,3,0,5.79106740954174,5,3,2
5,4,0,7.20021806120519,5,3,2
6,1,1,9.73457267898976,5,3,2
6,2,1,9.11907878915343,5,3,2
6,3,1,8.75090976640177,5,3,2
6,4,1,8.13016364795038,5,3,2
7,1,1,6.27211339408737,5,3,2
7,2,1,7.29563477888803,5,3,2
7,3,1,6.88598464132304,5,3,2
7,4,1,6.59561457337817,5,3,2
8,1,0,3.2872343327068,5,3,2
8,2,0,3.44430823160047,5,3,2
8,3,0,4.07497442722179,5,3,2
8,4,0,3.21197639068347,5,3,2
9,1,1,6.87824298335456,5,3,2
9,2,1,6.81059162239262,5,3,2
9,3,1,5.90124263662877,5,3,2
9,4,1,5.89394075469392,5,3,2
10,1,1,13.044338959192,5,3,2
10,2,1,13.1422209275447,5,3,2
10,3,1,13.7302641437242,5,3,2
10,4,1,13.2083495684392,5,3,2
11,1,0,6.83934052176259,5,3,2
11,2,0,6.49838132035191,5,3,2
11,3,0,7.41584914869022,5,3,2
11,4,0,6.8449132397576,5,3,2
12,1,1,8.24404280811644,5,3,2
12,2,1,9.56250399820596,5,3,2
12,3,1,7.89006108805177,5,3,2
12,4,1,8.11932285479235,5,3,2
13,1,1,7.46615629076089,5,3,2
13,2,1,7.11495077833921,5,3,2
13,3,1,7.42377627725844,5,3,2
13,4,1,7.71300469477515,5,3,2
14,1,0,4.51300562334857,5,3,2
14,2,0,5.87041829823018,5,3,2
14,3,0,5.34909333816257,5,3,2
14,4,0,5.64455944226734,5,3,2
15,1,1,9.31472232844226,5,3,2
15,2,1,9.08248601324166,5,3,2
15,3,1,9.51561786175703,5,3,2
15,4,1,9.92039443337663,5,3,2
16,1,1,6.3726271895617,5,3,2
16,2,1,7.68749802998974,5,3,2
16,3,1,6.91069257057698,5,3,2
16,4,1,7.29060779669553,5,3,2
17,1,0,7.8198375488077,5,3,2
17,2,0,7.02885401677974,5,3,2
17,3,0,7.55220689828864,5,3,2
17,4,0,7.3517524102367,5,3,2
18,1,1,8.99676697909386,5,3,2
18,2,1,8.12859111576264,5,3,2
18,3,1,8.13957364531123,5,3,2
18,4,1,8.07432343529029,5,3,2
19,1,1,2.9647566963282,5,3,2
19,2,1,4.30533953370181,5,3,2
19,3,1,2.89700160594133,5,3,2
19,4,1,2.59687284551813,5,3,2
20,1,0,4.20566332145286,5,3,2
20,2,0,4.64557486268711,5,3,2
20,3,0,4.54807496155236,5,3,2
20,4,0,4.89299928755363,5,3,2
21,1,1,3.79224088007236,5,3,2
21,2,1,3.84211563364633,5,3,2
21,3,1,4.20947795271606,5,3,2
21,4,1,4.30742249342041,5,3,2
22,1,1,6.93869033238004,5,3,2
22,2,1,6.53084276036625,5,3,2
22,3,1,6.30379213779631,5,3,2
