"G","R","X","Y","alpha","beta","gamma"
1,1,0,6.96574619092395,5,3,2
1,2,0,6.56636066646902,5,3,2
2,1,0,6.66986775142335,5,3,2
2,2,0,7.26197118307775,5,3,2
3,1,0,6.01642990671716,5,3,2
3,2,0,6.72534570587228,5,3,2
4,1,1,7.75219044801073,5,3,2
4,2,1,7.88459552531007,5,3,2
5,1,0,7.77140208915586,5,3,2
5,2,0,8.89200154502079,5,3,2
6,1,0,5.54193335415007,5,3,2
6,2,0,5.12794466909185,5,3,2
7,1,0,5.90649950403063,5,3,2
7,2,0,6.82974998550145,5,3,2
8,1,1,7.52645876206772,5,3,2
8,2,1,7.45430836432665,5,3,2
9,1,1,5.2921910890207,5,3,2
9,2,1,6.45138077223359,5,3,2
10,1,1,9.09714257540518,5,3,2
10,2,1,8.502459221706,5,3,2
11,1,0,0.916079928208244,5,3,2
11,2,0,1.91155559435754,5,3,2
12,1,1,5.64389562374286,5,3,2
12,2,1,6.10262739315583,5,3,2
13,1,0,4.80608882266257,5,3,2
13,2,0,5.25636125151602,5,3,2
14,1,0,8.84347586270808,5,3,2
14,2,0,8.63010970842346,5,3,2
15,1,1,6.55654751869006,5,3,2
15,2,1,6.40540070482801,5,3,2
16,1,1,7.68403824025123,5,3,2
16,2,1,7.73409921172298,5,3,2
17,1,1,9.0756237104711,5,3,2
17,2,1,9.80407639238686,5,3,2
18,1,1,11.0038426073717,5,3,2
18,2,1,10.9978372898642,5,3,2
19,1,0,2.36394469826614,5,3,2
19,2,0,2.40552572442952,5,3,2
20,1,1,11.2981553100617,5,3,2
20,2,1,11.508583834328,5,3,2
21,1,0,4.37333747878246,5,3,2
21,2,0,5.09545930740819,5,3,2
22,1,1,6.48422351070561,5,3,2
22,2,1,4.81368678738628,5,3,2
23,1,0,8.04591128383686,5,3,2
23,2,0,7.95900163813139,5,3,2
24,1,0,2.7701749765104,5,3,2
24,2,0,2.45077366262125,5,3,2
25,1,1,9.4041656794797,5,3,2
25,2,1,9.54385072161924,5,3,2
26,1,1,8.69061567830096,5,3,2
26,2,1,8.36557110867042,5,3,2
27,1,1,8.69128236493537,5,3,2
27,2,1,7.68252046193454,5,3,2
28,1,1,8.39262555154079,5,3,2
28,2,1,8.36405064298791,5,3,2
29,1,1,8.41553655749511,5,3,2
29,2,1,8.72006403175389,5,3,2
30,1,1,9.05587798978377,5,3,2
30,2,1,10.02424265141,5,3,2
31,1,1,6.31519146311936,5,3,2
31,2,1,7.15875011578995,5,3,2
32,1,0,2.39841208830498,5,3,2
32,2,0,3.60817125323887,5,3,2
33,1,1,6.87388246000372,5,3,2
33,2,1,7.82077545654939,5,3,2
34,1,0,1.51269941526239,5,3,2
34,2,0,1.9918110998239,5,3,2
35,1,1,4.3261494380897,5,3,2
35,2,1,4.29683876393007,5,3,2
36,1,1,13.9689269574976,5,3,2
36,2,1,13.8526674545246,5,3,2
37,1,1,7.53164139302778,5,3,2
37,2,1,8.0927469603253,5,3,2
38,1,0,3.32887558970318,5,3,2
38,2,0,2.93221964295929,5,3,2
39,1,1,8.67766196362603,5,3,2
