"G","R","X","Y","alpha","beta","gamma"
1,1,1,1591,5,3,2
1,2,1,1550,5,3,2
1,3,1,1620,5,3,2
1,4,1,1602,5,3,2
1,5,1,1506,5,3,2
1,6,1,1531,5,3,2
1,7,1,1527,5,3,2
1,8,1,1560,5,3,2
1,9,1,1578,5,3,2
1,10,1,1585,5,3,2
1,11,1,1503,5,3,2
1,12,1,1520,5,3,2
1,13,1,1546,5,3,2
1,14,1,1576,5,3,2
2,1,0,626,5,3,2
2,2,0,656,5,3,2
2,3,0,640,5,3,2
2,4,0,667,5,3,2
2,5,0,640,5,3,2
2,6,0,665,5,3,2
2,7,0,650,5,3,2
2,8,0,665,5,3,2
2,9,0,667,5,3,2
2,10,0,649,5,3,2
2,11,0,664,5,3,2
2,12,0,709,5,3,2
2,13,0,692,5,3,2
2,14,0,679,5,3,2
3,1,0,1573,5,3,2
3,2,0,1588,5,3,2
3,3,0,1557,5,3,2
3,4,0,1485,5,3,2
3,5,0,1519,5,3,2
3,6,0,1484,5,3,2
3,7,0,1509,5,3,2
3,8,0,1486,5,3,2
3,9,0,1530,5,3,2
3,10,0,1568,5,3,2
3,11,0,1531,5,3,2
3,12,0,1532,5,3,2
3,13,0,1527,5,3,2
3,14,0,1483,5,3,2
4,1,0,122,5,3,2
4,2,0,137,5,3,2
4,3,0,154,5,3,2
4,4,0,142,5,3,2
4,5,0,143,5,3,2
4,6,0,105,5,3,2
4,7,0,152,5,3,2
4,8,0,137,5,3,2
4,9,0,134,5,3,2
4,10,0,140,5,3,2
4,11,0,110,5,3,2
4,12,0,141,5,3,2
4,13,0,129,5,3,2
4,14,0,141,5,3,2
5,1,0,49,5,3,2
5,2,0,48,5,3,2
5,3,0,69,5,3,2
5,4,0,56,5,3,2
5,5,0,63,5,3,2
5,6,0,52,5,3,2
5,7,0,69,5,3,2
5,8,0,64,5,3,2
5,9,0,63,5,3,2
5,10,0,60,5,3,2
5,11,0,65,5,3,2
5,12,0,65,5,3,2
5,13,0,60,5,3,2
5,14,0,57,5,3,2
6,1,1,9584,5,3,2
6,2,1,9783,5,3,2
6,3,1,9498,5,3,2
6,4,1,9577,5,3,2
6,5,1,9668,5,3,2
6,6,1,9476,5,3,2
6,7,1,9589,5,3,2
6,8,1,9697,5,3,2
6,9,1,9698,5,3,2
6,10,1,9694,5,3,2
6,11,1,9569,5,3,2
6,12,1,9580,5,3,2
6,13,1,9582,5,3,2
6,14,1,9563,5,3,2
7,1,1,175450,5,3,2
7,2,1,174814,5,3,2
7,3,1,175070,5,3,2
7,4,1,176292,5,3,2
7,5,1,174382,5,3,2
7,6,1,175180,5,3,2
7,7,1,174989,5,3,2
7,8,1,174353,5,3,2
7,9,1,175729,5,3,2
7,10,1,174982,5,3,2
7,11,1,175071,5,3,2
7,12,1,175185,5,3,2
7,13,1,175635,5,3,2
7,14,1,175419,5,3,2
8,1,1,81475,5,3,2
8,2,1,81881,5,3,2
8,3,1,82119,5,3,2
8,4,1,81630,5,3,2
8,5,1,82073,5,3,2
8,6,1,81443,5,3,2
8,7,1,81416,5,3,2
8,8,1,81088,5,3,2
8,9,1,81302,5,3,2
8,10,1,81446,5,3,2
8,11,1,81506,5,3,2
8,12,1,81947,5,3,2
8,13,1,81788,5,3,2
8,14,1,81481,5,3,2
9,1,0,96,5,3,2
9,2,0,86,5,3,2
9,3,0,102,5,3,2
9,4,0,106,5,3,2
9,5,0,91,5,3,2
9,6,0,77,5,3,2
9,7,0,109,5,3,2
9,8,0,77,5,3,2
