"G","R","X","Y","alpha","beta","gamma"
1,1,1,5.09542419040173,5,3,2
1,2,1,5.05430333842537,5,3,2
1,3,1,4.47470467692452,5,3,2
1,4,1,5.67045126599139,5,3,2
1,5,1,5.4686324729256,5,3,2
2,1,0,2.40557296458121,5,3,2
2,2,0,2.35868356098504,5,3,2
2,3,0,3.58282235154283,5,3,2
2,4,0,3.3875040324013,5,3,2
2,5,0,2.35719944573616,5,3,2
3,1,0,2.12198294851613,5,3,2
3,2,0,2.90288154194945,5,3,2
3,3,0,2.10521619385596,5,3,2
3,4,0,2.10876563207955,5,3,2
3,5,0,3.52151025994685,5,3,2
4,1,1,10.3723779273599,5,3,2
4,2,1,9.01719454044707,5,3,2
4,3,1,7.61530781226036,5,3,2
4,4,1,9.22393956170596,5,3,2
4,5,1,9.28481594612487,5,3,2
5,1,0,5.27138119060566,5,3,2
5,2,0,4.51148357836617,5,3,2
5,3,0,5.3834231339565,5,3,2
5,4,0,4.73881339718444,5,3,2
5,5,0,4.64040028998616,5,3,2
6,1,1,11.9156737359434,5,3,2
6,2,1,11.7335834204415,5,3,2
6,3,1,12.8254433752053,5,3,2
6,4,1,13.0731387588191,5,3,2
6,5,1,13.0020235978574,5,3,2
7,1,0,5.98775169090812,5,3,2
7,2,0,6.75958716933762,5,3,2
7,3,0,5.79277645594231,5,3,2
7,4,0,6.59634114615188,5,3,2
7,5,0,5.36709809493484,5,3,2
8,1,1,8.61461047372197,5,3,2
8,2,1,9.82318259467198,5,3,2
8,3,1,9.1826253881756,5,3,2
8,4,1,8.96393149307906,5,3,2
8,5,1,8.98059608216342,5,3,2
9,1,0,2.27792381848854,5,3,2
9,2,0,3.01968860889692,5,3,2
9,3,0,3.09523515463055,5,3,2
9,4,0,3.49506496677202,5,3,2
9,5,0,2.52597018873325,5,3,2
10,1,0,5.71746956520844,5,3,2
10,2,0,6.72426143794231,5,3,2
10,3,0,5.82635191128264,5,3,2
10,4,0,6.03277193586727,5,3,2
10,5,0,6.51261006608692,5,3,2
11,1,0,7.38509489250079,5,3,2
11,2,0,7.9872026410899,5,3,2
11,3,0,8.05125042416516,5,3,2
11,4,0,8.63536520556005,5,3,2
11,5,0,7.83291456859373,5,3,2
12,1,1,7.71258515208332,5,3,2
12,2,1,8.11855028405102,5,3,2
12,3,1,6.79956890177492,5,3,2
12,4,1,8.25726333236204,5,3,2
12,5,1,7.42643417134048,5,3,2
13,1,1,6.2655113087614,5,3,2
13,2,1,6.10670096147809,5,3,2
13,3,1,6.14273233939713,5,3,2
13,4,1,6.08968104145481,5,3,2
13,5,1,6.15619454003524,5,3,2
14,1,1,9.54097616449098,5,3,2
