"G","R","X","Y","alpha","beta","gamma"
1,1,1,540,5,3,2
1,2,1,502,5,3,2
1,3,1,532,5,3,2
2,1,0,2023,5,3,2
2,2,0,1951,5,3,2
2,3,0,1963,5,3,2
3,1,1,803,5,3,2
3,2,1,828,5,3,2
3,3,1,798,5,3,2
4,1,0,136,5,3,2
4,2,0,170,5,3,2
4,3,0,149,5,3,2
5,1,0,922,5,3,2
5,2,0,962,5,3,2
5,3,0,920,5,3,2
6,1,0,434,5,3,2
6,2,0,436,5,3,2
6,3,0,456,5,3,2
7,1,1,6424,5,3,2
7,2,1,6139,5,3,2
7,3,1,6280,5,3,2
8,1,0,33,5,3,2
8,2,0,35,5,3,2
8,3,0,45,5,3,2
9,1,0,1088,5,3,2
9,2,0,1133,5,3,2
9,3,0,1111,5,3,2
10,1,1,4727,5,3,2
10,2,1,4800,5,3,2
10,3,1,4853,5,3,2
11,1,1,16732,5,3,2
11,2,1,16983,5,3,2
11,3,1,16951,5,3,2
12,1,0,17,5,3,2
12,2,0,31,5,3,2
12,3,0,15,5,3,2
13,1,1,23372,5,3,2
13,2,1,23358,5,3,2
13,3,1,23624,5,3,2
14,1,1,84459,5,3,2
14,2,1,84530,5,3,2
14,3,1,84405,5,3,2
15,1,0,72,5,3,2
15,2,0,65,5,3,2
15,3,0,51,5,3,2
16,1,0,482,5,3,2
16,2,0,508,5,3,2
16,3,0,483,5,3,2
17,1,1,430,5,3,2
17,2,1,430,5,3,2
17,3,1,421,5,3,2
18,1,0,4,5,3,2
18,2,0,2,5,3,2
18,3,0,2,5,3,2
19,1,1,11133,5,3,2
19,2,1,11142,5,3,2
19,3,1,11108,5,3,2
20,1,0,459,5,3,2
20,2,0,487,5,3,2
20,3,0,436,5,3,2
21,1,1,4546,5,3,2
21,2,1,4597,5,3,2
21,3,1,4554,5,3,2
22,1,0,658,5,3,2
22,2,0,567,5,3,2
22,3,0,625,5,3,2
23,1,1,2288,5,3,2
23,2,1,2330,5,3,2
23,3,1,2211,5,3,2
24,1,0,2738,5,3,2
24,2,0,2768,5,3,2
24,3,0,2786,5,3,2
25,1,1,1626,5,3,2
25,2,1,1691,5,3,2
25,3,1,1626,5,3,2
26,1,1,7210,5,3,2
26,2,1,7281,5,3,2
26,3,1,7293,5,3,2
27,1,0,108,5,3,2
27,2,0,110,5,3,2
27,3,0,123,5,3,2
28,1,1,1419,5,3,2
28,2,1,1426,5,3,2
28,3,1,1462,5,3,2
29,1,0,176,5,3,2
29,2,0,224,5,3,2
29,3,0,196,5,3,2
30,1,0,293,5,3,2
30,2,0,310,5,3,2
30,3,0,314,5,3,2
31,1,1,1387,5,3,2
31,2,1,1476,5,3,2
31,3,1,1417,5,3,2
32,1,0,644,5,3,2
32,2,0,631,5,3,2
32,3,0,644,5,3,2
33,1,0,70,5,3,2
33,2,0,82,5,3,2
33,3,0,71,5,3,2
34,1,0,46,5,3,2
34,2,0,43,5,3,2
34,3,0,44,5,3,2
35,1,1,4789,5,3,2
35,2,1,4737,5,3,2
35,3,1,4842,5,3,2
36,1,1,10,5,3,2
36,2,1,19,5,3,2
36,3,1,12,5,3,2
37,1,0,539,5,3,2
37,2,0,486,5,3,2
37,3,0,546,5,3,2
38,1,1,191,5,3,2
38,2,1,182,5,3,2
38,3,1,166,5,3,2
39,1,1,49,5,3,2
39,2,1,46,5,3,2
39,3,1,40,5,3,2
40,1,1,24,5,3,2
40,2,1,25,5,3,2
40,3,1,38,5,3,2
41,1,0,6,5,3,2
41,2,0,15,5,3,2
41,3,0,12,5,3,2
42,1,1,1625,5,3,2
42,2,1,1617,5,3,2
42,3,1,1644,5,3,2
43,1,0,54,5,3,2
43,2,0,55,5,3,2
43,3,0,50,5,3,2
44,1,0,60,5,3,2
44,2,0,57,5,3,2
44,3,0,65,5,3,2
45,1,0,6274,5,3,2
45,2,0,6334,5,3,2
45,3,0,6549,5,3,2
46,1,0,638,5,3,2
