"G","R","X","Y","alpha","beta","gamma"
1,1,0,726,5,3,2
1,2,0,741,5,3,2
1,3,0,780,5,3,2
1,4,0,753,5,3,2
1,5,0,777,5,3,2
1,6,0,749,5,3,2
1,7,0,751,5,3,2
1,8,0,716,5,3,2
1,9,0,723,5,3,2
2,1,1,1559,5,3,2
2,2,1,1534,5,3,2
2,3,1,1534,5,3,2
2,4,1,1583,5,3,2
2,5,1,1530,5,3,2
2,6,1,1554,5,3,2
2,7,1,1579,5,3,2
2,8,1,1564,5,3,2
2,9,1,1619,5,3,2
3,1,1,2080,5,3,2
3,2,1,2059,5,3,2
3,3,1,2105,5,3,2
3,4,1,2119,5,3,2
3,5,1,2107,5,3,2
3,6,1,2089,5,3,2
3,7,1,2077,5,3,2
3,8,1,2090,5,3,2
3,9,1,2122,5,3,2
4,1,0,11,5,3,2
4,2,0,23,5,3,2
4,3,0,16,5,3,2
4,4,0,15,5,3,2
4,5,0,16,5,3,2
4,6,0,18,5,3,2
4,7,0,12,5,3,2
4,8,0,12,5,3,2
4,9,0,13,5,3,2
5,1,0,475,5,3,2
5,2,0,438,5,3,2
5,3,0,437,5,3,2
5,4,0,485,5,3,2
5,5,0,489,5,3,2
5,6,0,464,5,3,2
5,7,0,487,5,3,2
5,8,0,452,5,3,2
5,9,0,428,5,3,2
6,1,1,264266,5,3,2
6,2,1,264299,5,3,2
6,3,1,263727,5,3,2
6,4,1,264121,5,3,2
6,5,1,264619,5,3,2
6,6,1,264213,5,3,2
6,7,1,263914,5,3,2
6,8,1,264328,5,3,2
6,9,1,265237,5,3,2
7,1,1,236,5,3,2
7,2,1,241,5,3,2
7,3,1,234,5,3,2
7,4,1,246,5,3,2
7,5,1,248,5,3,2
7,6,1,222,5,3,2
7,7,1,221,5,3,2
7,8,1,243,5,3,2
7,9,1,233,5,3,2
8,1,1,5836,5,3,2
8,2,1,5721,5,3,2
8,3,1,5705,5,3,2
8,4,1,5717,5,3,2
8,5,1,5774,5,3,2
8,6,1,5722,5,3,2
8,7,1,5873,5,3,2
8,8,1,5813,5,3,2
8,9,1,5606,5,3,2
9,1,1,11150,5,3,2
9,2,1,10882,5,3,2
9,3,1,11108,5,3,2
9,4,1,11114,5,3,2
9,5,1,11112,5,3,2
9,6,1,11061,5,3,2
9,7,1,11157,5,3,2
9,8,1,11015,5,3,2
9,9,1,11092,5,3,2
10,1,1,1530,5,3,2
10,2,1,1415,5,3,2
10,3,1,1397,5,3,2
10,4,1,1464,5,3,2
10,5,1,1444,5,3,2
10,6,1,1450,5,3,2
10,7,1,1449,5,3,2
10,8,1,1484,5,3,2
10,9,1,1475,5,3,2
11,1,1,5454,5,3,2
11,2,1,5492,5,3,2
11,3,1,5445,5,3,2
11,4,1,5361,5,3,2
11,5,1,5334,5,3,2
11,6,1,5445,5,3,2
11,7,1,5273,5,3,2
11,8,1,5560,5,3,2
11,9,1,5423,5,3,2
12,1,0,21,5,3,2
12,2,0,14,5,3,2
12,3,0,14,5,3,2
12,4,0,18,5,3,2
12,5,0,23,5,3,2
12,6,0,31,5,3,2
12,7,0,17,5,3,2
12,8,0,20,5,3,2
12,9,0,17,5,3,2
13,1,0,23,5,3,2
13,2,0,26,5,3,2
13,3,0,32,5,3,2
13,4,0,22,5,3,2
13,5,0,23,5,3,2
13,6,0,30,5,3,2
13,7,0,27,5,3,2
13,8,0,22,5,3,2
13,9,0,27,5,3,2
14,1,0,949,5,3,2
14,2,0,1031,5,3,2
14,3,0,1005,5,3,2
14,4,0,1014,5,3,2
14,5,0,1120,5,3,2
14,6,0,983,5,3,2
14,7,0,1043,5,3,2
14,8,0,1029,5,3,2
14,9,0,1071,5,3,2
15,1,1,8265,5,3,2
15,2,1,8187,5,3,2
15,3,1,8297,5,3,2
15,4,1,8059,5,3,2
15,5,1,8207,5,3,2
15,6,1,8120,5,3,2
15,7,1,8303,5,3,2
15,8,1,8175,5,3,2
15,9,1,8204,5,3,2
16,1,1,234891,5,3,2
16,2,1,234827,5,3,2
16,3,1,234663,5,3,2
16,4,1,234884,5,3,2
16,5,1,234287,5,3,2
16,6,1,234591,5,3,2
16,7,1,234141,5,3,2
16,8,1,233761,5,3,2
16,9,1,235243,5,3,2
17,1,0,553,5,3,2
17,2,0,560,5,3,2
17,3,0,572,5,3,2
17,4,0,557,5,3,2
17,5,0,555,5,3,2
17,6,0,544,5,3,2
17,7,0,539,5,3,2
17,8,0,517,5,3,2
17,9,0,509,5,3,2
18,1,1,81,5,3,2
18,2,1,69,5,3,2
18,3,1,65,5,3,2
18,4,1,76,5,3,2
18,5,1,86,5,3,2
18,6,1,77,5,3,2
18,7,1,83,5,3,2
18,8,1,69,5,3,2
18,9,1,79,5,3,2
19,1,1,1645,5,3,2
19,2,1,1643,5,3,2
19,3,1,1719,5,3,2
19,4,1,1645,5,3,2
19,5,1,1578,5,3,2
19,6,1,1636,5,3,2
19,7,1,1606,5,3,2
19,8,1,1600,5,3,2
19,9,1,1676,5,3,2
20,1,1,1363,5,3,2
20,2,1,1386,5,3,2
20,3,1,1344,5,3,2
20,4,1,1347,5,3,2
20,5,1,1367,5,3,2
20,6,1,1407,5,3,2
20,7,1,1400,5,3,2
20,8,1,1353,5,3,2
20,9,1,1394,5,3,2
21,1,0,16,5,3,2
21,2,0,16,5,3,2
21,3,0,18,5,3,2
21,4,0,12,5,3,2
21,5,0,8,5,3,2
21,6,0,9,5,3,2
21,7,0,15,5,3,2
21,8,0,15,5,3,2
21,9,0,15,5,3,2
22,1,1,1615,5,3,2
22,2,1,1472,5,3,2
22,3,1,1625,5,3,2
22,4,1,1647,5,3,2
22,5,1,1591,5,3,2
22,6,1,1537,5,3,2
22,7,1,1621,5,3,2
22,8,1,1654,5,3,2
22,9,1,1568,5,3,2
23,1,0,27215,5,3,2
23,2,0,27216,5,3,2
23,3,0,27053,5,3,2
23,4,0,27194,5,3,2
23,5,0,26965,5,3,2
23,6,0,27086,5,3,2
23,7,0,27627,5,3,2
23,8,0,27277,5,3,2
23,9,0,27270,5,3,2
24,1,1,32079,5,3,2
24,2,1,32352,5,3,2
24,3,1,32307,5,3,2
24,4,1,32158,5,3,2
24,5,1,32012,5,3,2
24,6,1,32287,5,3,2
24,7,1,32196,5,3,2
24,8,1,32164,5,3,2
24,9,1,32410,5,3,2
25,1,1,901,5,3,2
25,2,1,897,5,3,2
25,3,1,877,5,3,2
25,4,1,913,5,3,2
25,5,1,891,5,3,2
25,6,1,932,5,3,2
25,7,1,869,5,3,2
25,8,1,811,5,3,2
25,9,1,895,5,3,2
26,1,0,53,5,3,2
26,2,0,52,5,3,2
26,3,0,35,5,3,2
26,4,0,43,5,3,2
26,5,0,55,5,3,2
26,6,0,53,5,3,2
26,7,0,57,5,3,2
26,8,0,56,5,3,2
26,9,0,56,5,3,2
27,1,0,213,5,3,2
27,2,0,184,5,3,2
27,3,0,189,5,3,2
27,4,0,197,5,3,2
27,5,0,200,5,3,2
27,6,0,199,5,3,2
27,7,0,169,5,3,2
27,8,0,215,5,3,2
27,9,0,196,5,3,2
28,1,1,1321,5,3,2
28,2,1,1336,5,3,2
28,3,1,1268,5,3,2
28,4,1,1295,5,3,2
28,5,1,1338,5,3,2
28,6,1,1299,5,3,2
28,7,1,1290,5,3,2
28,8,1,1319,5,3,2
28,9,1,1235,5,3,2
29,1,0,6620,5,3,2
29,2,0,6704,5,3,2
29,3,0,6554,5,3,2
29,4,0,6533,5,3,2
29,5,0,6534,5,3,2
29,6,0,6552,5,3,2
29,7,0,6515,5,3,2
29,8,0,6505,5,3,2
29,9,0,6437,5,3,2
30,1,1,54146,5,3,2
30,2,1,54043,5,3,2
30,3,1,54372,5,3,2
30,4,1,54230,5,3,2
30,5,1,54015,5,3,2
30,6,1,54430,5,3,2
30,7,1,54811,5,3,2
30,8,1,54146,5,3,2
30,9,1,54186,5,3,2
31,1,0,2,5,3,2
31,2,0,9,5,3,2
31,3,0,9,5,3,2
31,4,0,8,5,3,2
31,5,0,9,5,3,2
31,6,0,10,5,3,2
31,7,0,7,5,3,2
31,8,0,14,5,3,2
31,9,0,19,5,3,2
32,1,0,223,5,3,2
32,2,0,252,5,3,2
32,3,0,189,5,3,2
32,4,0,181,5,3,2
32,5,0,201,5,3,2
32,6,0,211,5,3,2
32,7,0,237,5,3,2
32,8,0,185,5,3,2
32,9,0,218,5,3,2
33,1,0,106,5,3,2
33,2,0,131,5,3,2
33,3,0,136,5,3,2
33,4,0,125,5,3,2
33,5,0,140,5,3,2
33,6,0,132,5,3,2
33,7,0,107,5,3,2
33,8,0,127,5,3,2
33,9,0,129,5,3,2
34,1,1,154,5,3,2
34,2,1,153,5,3,2
34,3,1,134,5,3,2
34,4,1,147,5,3,2
34,5,1,131,5,3,2
34,6,1,151,5,3,2
34,7,1,143,5,3,2
34,8,1,163,5,3,2
34,9,1,156,5,3,2
35,1,0,125,5,3,2
35,2,0,141,5,3,2
35,3,0,142,5,3,2
35,4,0,155,5,3,2
35,5,0,172,5,3,2
35,6,0,152,5,3,2
35,7,0,152,5,3,2
35,8,0,136,5,3,2
35,9,0,150,5,3,2
36,1,0,108,5,3,2
36,2,0,118,5,3,2
36,3,0,120,5,3,2
36,4,0,112,5,3,2
36,5,0,109,5,3,2
36,6,0,127,5,3,2
36,7,0,110,5,3,2
36,8,0,119,5,3,2
36,9,0,111,5,3,2
37,1,1,137941,5,3,2
37,2,1,137026,5,3,2
37,3,1,137014,5,3,2
37,4,1,137477,5,3,2
37,5,1,137276,5,3,2
37,6,1,137529,5,3,2
37,7,1,137142,5,3,2
37,8,1,137160,5,3,2
37,9,1,137760,5,3,2
38,1,1,35517,5,3,2
38,2,1,35051,5,3,2
38,3,1,35093,5,3,2
38,4,1,35707,5,3,2
38,5,1,35429,5,3,2
38,6,1,35298,5,3,2
38,7,1,35447,5,3,2
38,8,1,35454,5,3,2
38,9,1,35586,5,3,2
39,1,1,1939,5,3,2
39,2,1,1902,5,3,2
39,3,1,1845,5,3,2
39,4,1,1964,5,3,2
39,5,1,1846,5,3,2
39,6,1,1893,5,3,2
39,7,1,1874,5,3,2
39,8,1,1837,5,3,2
39,9,1,1965,5,3,2
40,1,1,5618,5,3,2
40,2,1,5556,5,3,2
40,3,1,5546,5,3,2
40,4,1,5567,5,3,2
40,5,1,5488,5,3,2
40,6,1,5562,5,3,2
40,7,1,5688,5,3,2
40,8,1,5548,5,3,2
40,9,1,5433,5,3,2
41,1,1,69046,5,3,2
41,2,1,69113,5,3,2
41,3,1,69155,5,3,2
41,4,1,68821,5,3,2
41,5,1,69242,5,3,2
41,6,1,68757,5,3,2
41,7,1,68683,5,3,2
41,8,1,68965,5,3,2
41,9,1,68800,5,3,2
42,1,0,345,5,3,2
42,2,0,318,5,3,2
42,3,0,346,5,3,2
42,4,0,349,5,3,2
42,5,0,311,5,3,2
42,6,0,279,5,3,2
42,7,0,325,5,3,2
42,8,0,323,5,3,2
42,9,0,319,5,3,2
43,1,1,2533,5,3,2
43,2,1,2465,5,3,2
43,3,1,2414,5,3,2
43,4,1,2568,5,3,2
43,5,1,2458,5,3,2
43,6,1,2441,5,3,2
43,7,1,2443,5,3,2
43,8,1,2457,5,3,2
43,9,1,2481,5,3,2
44,1,0,260,5,3,2
44,2,0,251,5,3,2
44,3,0,276,5,3,2
44,4,0,275,5,3,2
44,5,0,247,5,3,2
44,6,0,253,5,3,2
44,7,0,272,5,3,2
44,8,0,276,5,3,2
44,9,0,293,5,3,2
45,1,0,22,5,3,2
45,2,0,30,5,3,2
45,3,0,32,5,3,2
45,4,0,32,5,3,2
45,5,0,27,5,3,2
45,6,0,31,5,3,2
45,7,0,30,5,3,2
