"G","R","X","Y","alpha","beta","gamma"
1,1,0,2.65396510166557,5,3,2
1,2,0,2.58074201031297,5,3,2
1,3,0,1.24478736179335,5,3,2
1,4,0,2.63996837386595,5,3,2
1,5,0,2.19518871144356,5,3,2
1,6,0,1.55786185281703,5,3,2
1,7,0,2.5014657781426,5,3,2
2,1,1,5.60471334524078,5,3,2
2,2,1,5.51069686619097,5,3,2
2,3,1,6.87456797544023,5,3,2
2,4,1,6.32782095967429,5,3,2
2,5,1,6.3958625496443,5,3,2
2,6,1,7.20396422705366,5,3,2
2,7,1,6.8862924585484,5,3,2
3,1,1,9.65246094196854,5,3,2
3,2,1,9.88723345570857,5,3,2
3,3,1,10.9447780612907,5,3,2
3,4,1,10.7651831994386,5,3,2
3,5,1,10.4480568085934,5,3,2
3,6,1,10.8360762282071,5,3,2
3,7,1,10.0639935660017,5,3,2
4,1,0,6.90522561095802,5,3,2
4,2,0,6.70875411229678,5,3,2
4,3,0,7.06305953805958,5,3,2
4,4,0,7.05431890950755,5,3,2
4,5,0,6.92769675198465,5,3,2
4,6,0,8.21670378769793,5,3,2
4,7,0,7.13292396965638,5,3,2
5,1,0,4.55799300343628,5,3,2
5,2,0,3.91686370308559,5,3,2
5,3,0,5.8126858609217,5,3,2
5,4,0,4.0548111582322,5,3,2
5,5,0,4.30543969996546,5,3,2
5,6,0,4.68334275058637,5,3,2
5,7,0,5.05767993598084,5,3,2
6,1,1,8.01187244791719,5,3,2
6,2,1,8.63014980141208,5,3,2
6,3,1,8.00311503986335,5,3,2
6,4,1,9.10974646003796,5,3,2
6,5,1,7.48684565522973,5,3,2
6,6,1,8.89609731777206,5,3,2
6,7,1,8.50322329033058,5,3,2
7,1,0,1.48158392144469,5,3,2
7,2,0,1.00100092154012,5,3,2
7,3,0,1.1032871315817,5,3,2
7,4,0,1.11932267489559,5,3,2
7,5,0,0.11912126162026,5,3,2
7,6,0,1.21204353877146,5,3,2
7,7,0,0.0375992488551757,5,3,2
8,1,0,6.09045129036447,5,3,2
8,2,0,6.19348879035396,5,3,2
8,3,0,5.74630566036345,5,3,2
8,4,0,5.5935136560692,5,3,2
8,5,0,6.20388578199239,5,3,2
8,6,0,5.51380941354938,5,3,2
8,7,0,5.04849521324558,5,3,2
9,1,1,9.28065007370309,5,3,2
9,2,1,9.59507412319134,5,3,2
9,3,1,9.28445603608906,5,3,2
9,4,1,8.6221489756883,5,3,2
9,5,1,8.66653812995639,5,3,2
9,6,1,7.4767596176649,5,3,2
9,7,1,7.83967096166974,5,3,2
10,1,0,5.78499588265641,5,3,2
10,2,0,5.46919882537529,5,3,2
10,3,0,4.74219553724492,5,3,2
10,4,0,5.38212173155377,5,3,2
10,5,0,5.0074682986429,5,3,2
10,6,0,4.69829448530606,5,3,2
10,7,0,5.30908760055235,5,3,2
11,1,1,6.9098630833158,5,3,2
11,2,1,5.98799067891504,5,3,2
11,3,1,6.76632889252687,5,3,2
11,4,1,7.36006701931141,5,3,2
11,5,1,6.8489002732103,5,3,2
11,6,1,6.45146893841077,5,3,2
11,7,1,7.18824968231245,5,3,2
12,1,0,2.75030268894521,5,3,2
12,2,0,3.09457259722152,5,3,2
12,3,0,2.30158731214265,5,3,2
12,4,0,2.79686921092424,5,3,2
12,5,0,2.98098398380807,5,3,2
12,6,0,2.86398651564884,5,3,2
12,7,0,2.83128218870523,5,3,2
13,1,0,2.43779673702068,5,3,2
13,2,0,3.19008618044721,5,3,2
13,3,0,2.04789811147955,5,3,2
13,4,0,2.12596479649109,5,3,2
13,5,0,2.47311093565955,5,3,2
13,6,0,2.40826248797061,5,3,2
13,7,0,1.92941945266432,5,3,2
14,1,0,3.24095391461019,5,3,2
14,2,0,4.28975312303386,5,3,2
14,3,0,3.34578861825818,5,3,2
14,4,0,2.29613305572889,5,3,2
14,5,0,3.03409578286997,5,3,2
14,6,0,2.99962318997208,5,3,2
14,7,0,3.75266680588431,5,3,2
15,1,1,6.22685669467062,5,3,2
15,2,1,7.25209725317562,5,3,2
15,3,1,6.30736331053433,5,3,2
15,4,1,5.64609363867549,5,3,2
15,5,1,6.92583787166848,5,3,2
15,6,1,7.70450951213803,5,3,2
15,7,1,5.43310376370143,5,3,2
16,1,1,9.21344103037003,5,3,2
16,2,1,8.6310943339841,5,3,2
16,3,1,9.95758144050849,5,3,2
16,4,1,8.54092839462614,5,3,2
16,5,1,8.72073611242866,5,3,2
16,6,1,8.85749099712909,5,3,2
16,7,1,8.68701915575417,5,3,2
17,1,1,6.49468016435338,5,3,2
17,2,1,7.13707499666677,5,3,2
17,3,1,5.62887812214518,5,3,2
17,4,1,5.85624737626481,5,3,2
17,5,1,6.85575338701538,5,3,2
17,6,1,5.76052692295424,5,3,2
17,7,1,5.59225543310371,5,3,2
18,1,0,1.66685276167306,5,3,2
18,2,0,2.39414107288565,5,3,2
18,3,0,3.31478427870356,5,3,2
18,4,0,2.59658192557802,5,3,2
18,5,0,2.51142123204494,5,3,2
18,6,0,1.84722429233273,5,3,2
18,7,0,2.6136881978012,5,3,2
19,1,0,4.17559480307833,5,3,2
19,2,0,3.29414777239648,5,3,2
19,3,0,2.8643122175901,5,3,2
19,4,0,4.27619648825831,5,3,2
19,5,0,3.33600460606585,5,3,2
19,6,0,2.86767203364256,5,3,2
19,7,0,2.6871455684788,5,3,2
20,1,0,5.86689364564044,5,3,2
20,2,0,5.17522555973565,5,3,2
20,3,0,5.54480523366683,5,3,2
20,4,0,5.34886137125771,5,3,2
20,5,0,4.34850042779126,5,3,2
20,6,0,5.05618177694496,5,3,2
20,7,0,4.15142726055058,5,3,2
21,1,0,9.18711924086312,5,3,2
21,2,0,10.3854509893654,5,3,2
21,3,0,9.90164181113846,5,3,2
21,4,0,9.09841872905962,5,3,2
21,5,0,8.90164404063797,5,3,2
21,6,0,8.98984753726666,5,3,2
21,7,0,10.2956318764339,5,3,2
22,1,0,6.73833925025176,5,3,2
22,2,0,5.94706856765322,5,3,2
22,3,0,6.23083980033268,5,3,2
22,4,0,4.95413810681117,5,3,2
22,5,0,4.62551845583525,5,3,2
22,6,0,6.19402006203106,5,3,2
22,7,0,5.11872801224713,5,3,2
23,1,1,11.9183265170774,5,3,2
23,2,1,10.5219999904202,5,3,2
23,3,1,10.6895082860283,5,3,2
23,4,1,10.5495341372146,5,3,2
23,5,1,11.0792037378124,5,3,2
23,6,1,11.1467221608462,5,3,2
23,7,1,10.8019689193282,5,3,2
24,1,1,12.1925136382469,5,3,2
24,2,1,11.6247601342389,5,3,2
24,3,1,11.7642680322151,5,3,2
24,4,1,10.9357532051264,5,3,2
24,5,1,11.3055884962612,5,3,2
24,6,1,10.5992474533702,5,3,2
24,7,1,12.3072303906598,5,3,2
25,1,1,5.98264610651209,5,3,2
25,2,1,6.16069709497448,5,3,2
25,3,1,5.83768197253683,5,3,2
25,4,1,6.56045680097195,5,3,2
25,5,1,5.73944378073028,5,3,2
25,6,1,6.7029608229789,5,3,2
25,7,1,6.49812070200047,5,3,2
26,1,0,5.04506740149765,5,3,2
26,2,0,4.35228817704303,5,3,2
26,3,0,4.50026935563359,5,3,2
26,4,0,5.23773282610325,5,3,2
26,5,0,3.73008659484395,5,3,2
26,6,0,4.91365386380608,5,3,2
26,7,0,4.01942603829849,5,3,2
27,1,1,7.43177703732575,5,3,2
27,2,1,7.200334182797,5,3,2
27,3,1,7.35734330190309,5,3,2
27,4,1,6.8948219381715,5,3,2
27,5,1,7.09963142410005,5,3,2
27,6,1,7.46500171277248,5,3,2
27,7,1,8.00063473373488,5,3,2
28,1,1,6.55609633519984,5,3,2
28,2,1,6.34224838222336,5,3,2
28,3,1,7.0317497478279,5,3,2
28,4,1,7.6689674355878,5,3,2
28,5,1,7.30988851567114,5,3,2
28,6,1,7.12815597717044,5,3,2
28,7,1,7.26780044771818,5,3,2
29,1,1,6.37202873261832,5,3,2
29,2,1,6.69330958151398,5,3,2
29,3,1,5.97718908178003,5,3,2
29,4,1,7.20328628892638,5,3,2
29,5,1,6.56747372016302,5,3,2
29,6,1,6.93518793395408,5,3,2
29,7,1,6.82284490389876,5,3,2
30,1,0,7.29140214058664,5,3,2
30,2,0,7.7126759438741,5,3,2
30,3,0,7.62861550731566,5,3,2
30,4,0,7.55230522611612,5,3,2
30,5,0,7.06146925564733,5,3,2
30,6,0,7.89617939992628,5,3,2
30,7,0,7.97168072192263,5,3,2
31,1,1,9.08280624192442,5,3,2
31,2,1,8.91650250547235,5,3,2
31,3,1,8.38874614887215,5,3,2
31,4,1,8.92712347353435,5,3,2
31,5,1,9.08219124283623,5,3,2
31,6,1,8.46941117737421,5,3,2
31,7,1,8.63991739708679,5,3,2
32,1,1,10.212652784681,5,3,2
32,2,1,10.5194407723701,5,3,2
32,3,1,10.0818408913155,5,3,2
32,4,1,10.0640776710703,5,3,2
32,5,1,10.3796625150735,5,3,2
32,6,1,9.95497218859063,5,3,2
32,7,1,9.31242246117191,5,3,2
33,1,1,6.61249436338095,5,3,2
33,2,1,6.51279879400041,5,3,2
33,3,1,6.64979275420853,5,3,2
33,4,1,6.49081889569101,5,3,2
33,5,1,7.35326055199776,5,3,2
33,6,1,7.91552115463742,5,3,2
33,7,1,6.91596367856157,5,3,2
34,1,0,7.93403212130649,5,3,2
34,2,0,7.77529801736583,5,3,2
34,3,0,6.8365123059925,5,3,2
34,4,0,6.49707610444888,5,3,2
34,5,0,7.90599073218812,5,3,2
34,6,0,6.56392015033482,5,3,2
34,7,0,6.7695618372082,5,3,2
35,1,0,5.73475508733085,5,3,2
35,2,0,6.05172368035605,5,3,2
35,3,0,6.72931973992065,5,3,2
35,4,0,5.21973636830428,5,3,2
35,5,0,5.89721370232095,5,3,2
35,6,0,6.07402479000231,5,3,2
35,7,0,6.69048213070237,5,3,2
36,1,0,5.36830520335964,5,3,2
36,2,0,3.93776362299527,5,3,2
36,3,0,4.08095535017488,5,3,2
36,4,0,4.50561170207676,5,3,2
36,5,0,3.74374619511923,5,3,2
36,6,0,4.36607834649817,5,3,2
36,7,0,4.6763058960491,5,3,2
37,1,1,9.06815685928022,5,3,2
37,2,1,9.58245806095903,5,3,2
37,3,1,9.84750585804932,5,3,2
37,4,1,9.99123935936081,5,3,2
37,5,1,9.53023115209178,5,3,2
37,6,1,9.45989066018936,5,3,2
37,7,1,9.0105192081696,5,3,2
38,1,1,12.4365447683465,5,3,2
38,2,1,11.0889057635687,5,3,2
38,3,1,12.676929789765,5,3,2
38,4,1,11.776745890452,5,3,2
38,5,1,11.2551078565089,5,3,2
