"G","R","X","Y","alpha","beta","gamma"
1,1,1,237188,5,3,2
1,2,1,237850,5,3,2
1,3,1,238112,5,3,2
1,4,1,237157,5,3,2
2,1,0,228,5,3,2
2,2,0,248,5,3,2
2,3,0,236,5,3,2
2,4,0,258,5,3,2
3,1,0,120,5,3,2
3,2,0,123,5,3,2
3,3,0,124,5,3,2
3,4,0,127,5,3,2
4,1,0,1294,5,3,2
4,2,0,1245,5,3,2
4,3,0,1252,5,3,2
4,4,0,1304,5,3,2
5,1,1,529,5,3,2
5,2,1,498,5,3,2
5,3,1,550,5,3,2
5,4,1,583,5,3,2
6,1,0,36,5,3,2
6,2,0,31,5,3,2
6,3,0,32,5,3,2
6,4,0,42,5,3,2
7,1,0,13171,5,3,2
7,2,0,13330,5,3,2
7,3,0,13235,5,3,2
7,4,0,13358,5,3,2
8,1,0,183,5,3,2
8,2,0,167,5,3,2
8,3,0,163,5,3,2
8,4,0,200,5,3,2
9,1,1,3418,5,3,2
9,2,1,3404,5,3,2
9,3,1,3287,5,3,2
9,4,1,3276,5,3,2
10,1,1,81169,5,3,2
10,2,1,81023,5,3,2
10,3,1,81429,5,3,2
10,4,1,81965,5,3,2
11,1,1,308,5,3,2
11,2,1,350,5,3,2
11,3,1,363,5,3,2
11,4,1,360,5,3,2
12,1,0,12529,5,3,2
12,2,0,12509,5,3,2
12,3,0,12599,5,3,2
12,4,0,12580,5,3,2
13,1,0,60,5,3,2
13,2,0,64,5,3,2
13,3,0,45,5,3,2
13,4,0,48,5,3,2
14,1,1,1802,5,3,2
14,2,1,1773,5,3,2
14,3,1,1796,5,3,2
14,4,1,1752,5,3,2
15,1,1,451,5,3,2
15,2,1,491,5,3,2
15,3,1,463,5,3,2
15,4,1,465,5,3,2
16,1,0,16,5,3,2
16,2,0,10,5,3,2
16,3,0,14,5,3,2
16,4,0,8,5,3,2
17,1,1,19959,5,3,2
17,2,1,19850,5,3,2
17,3,1,19812,5,3,2
17,4,1,19867,5,3,2
18,1,1,64479,5,3,2
18,2,1,64010,5,3,2
18,3,1,64220,5,3,2
18,4,1,64526,5,3,2
19,1,0,21,5,3,2
19,2,0,34,5,3,2
19,3,0,35,5,3,2
19,4,0,32,5,3,2
20,1,1,32865,5,3,2
20,2,1,33052,5,3,2
20,3,1,32908,5,3,2
20,4,1,33242,5,3,2
21,1,1,1462,5,3,2
21,2,1,1445,5,3,2
21,3,1,1508,5,3,2
21,4,1,1371,5,3,2
22,1,0,111,5,3,2
22,2,0,116,5,3,2
22,3,0,118,5,3,2
22,4,0,110,5,3,2
23,1,0,115,5,3,2
23,2,0,99,5,3,2
23,3,0,114,5,3,2
23,4,0,102,5,3,2
24,1,1,274301,5,3,2
24,2,1,274423,5,3,2
24,3,1,274519,5,3,2
24,4,1,273781,5,3,2
25,1,1,30408,5,3,2
25,2,1,30116,5,3,2
25,3,1,30246,5,3,2
25,4,1,30107,5,3,2
26,1,0,199,5,3,2
26,2,0,183,5,3,2
26,3,0,201,5,3,2
26,4,0,188,5,3,2
27,1,0,3,5,3,2
27,2,0,6,5,3,2
27,3,0,5,5,3,2
27,4,0,5,5,3,2
28,1,0,1412,5,3,2
28,2,0,1432,5,3,2
28,3,0,1422,5,3,2
28,4,0,1413,5,3,2
29,1,0,287,5,3,2
29,2,0,297,5,3,2
29,3,0,281,5,3,2
29,4,0,302,5,3,2
