"G","R","X","Y","alpha","beta","gamma"
1,1,1,8.91726531175214,5,3,1
1,2,1,7.62989163616108,5,3,1
1,3,1,8.31359033216545,5,3,1
1,4,1,8.47770188474358,5,3,1
1,5,1,8.00277317302363,5,3,1
1,6,1,7.26977221280971,5,3,1
1,7,1,8.09607926054337,5,3,1
1,8,1,7.93355289374451,5,3,1
1,9,1,8.00574119763694,5,3,1
2,1,1,9.39289616784038,5,3,1
2,2,1,9.09991101510752,5,3,1
2,3,1,8.83553811895217,5,3,1
2,4,1,9.41507833718862,5,3,1
2,5,1,9.3099510068545,5,3,1
2,6,1,8.89505364347251,5,3,1
2,7,1,9.31382572789417,5,3,1
2,8,1,9.63265677833644,5,3,1
2,9,1,9.78595161155565,5,3,1
3,1,0,2.2779080343778,5,3,1
3,2,0,2.35829517565076,5,3,1
3,3,0,2.42042685183021,5,3,1
3,4,0,2.83071931888816,5,3,1
3,5,0,3.05621284272525,5,3,1
3,6,0,2.79679773354773,5,3,1
3,7,0,3.02782406349509,5,3,1
3,8,0,3.1323709302648,5,3,1
3,9,0,2.03546583315424,5,3,1
4,1,1,6.76099682185445,5,3,1
4,2,1,7.74628809419171,5,3,1
4,3,1,7.92315634412118,5,3,1
4,4,1,8.59459308735135,5,3,1
4,5,1,7.71924670137739,5,3,1
4,6,1,7.83511333869192,5,3,1
4,7,1,8.06591716550581,5,3,1
4,8,1,7.21919081535309,5,3,1
4,9,1,8.63238246541766,5,3,1
5,1,1,8.11758076785869,5,3,1
5,2,1,8.69459295689011,5,3,1
5,3,1,7.54180725088509,5,3,1
5,4,1,8.67342384922907,5,3,1
5,5,1,9.12957635353076,5,3,1
5,6,1,9.35736888634448,5,3,1
5,7,1,8.49503005387019,5,3,1
5,8,1,8.62300369531139,5,3,1
5,9,1,9.60875871404929,5,3,1
6,1,0,3.89622671787396,5,3,1
6,2,0,4.66772448683309,5,3,1
6,3,0,4.43377377687408,5,3,1
6,4,0,4.64591338125963,5,3,1
6,5,0,4.3884318258128,5,3,1
6,6,0,4.8397628933965,5,3,1
6,7,0,3.41791711961792,5,3,1
6,8,0,4.27944926631179,5,3,1
