"G","R","X","Y","alpha","beta","gamma"
1,1,0,18,5,3,2
1,2,0,24,5,3,2
1,3,0,33,5,3,2
1,4,0,21,5,3,2
1,5,0,30,5,3,2
1,6,0,20,5,3,2
2,1,0,11,5,3,2
2,2,0,11,5,3,2
2,3,0,13,5,3,2
2,4,0,16,5,3,2
2,5,0,15,5,3,2
2,6,0,8,5,3,2
3,1,1,905,5,3,2
3,2,1,961,5,3,2
3,3,1,870,5,3,2
3,4,1,892,5,3,2
3,5,1,919,5,3,2
3,6,1,898,5,3,2
4,1,0,20,5,3,2
4,2,0,16,5,3,2
4,3,0,25,5,3,2
4,4,0,26,5,3,2
4,5,0,15,5,3,2
4,6,0,28,5,3,2
5,1,0,7,5,3,2
5,2,0,9,5,3,2
5,3,0,4,5,3,2
5,4,0,6,5,3,2
5,5,0,9,5,3,2
5,6,0,5,5,3,2
6,1,1,2852,5,3,2
6,2,1,3068,5,3,2
6,3,1,2980,5,3,2
6,4,1,2932,5,3,2
6,5,1,2987,5,3,2
6,6,1,2914,5,3,2
7,1,1,465,5,3,2
7,2,1,473,5,3,2
7,3,1,448,5,3,2
7,4,1,437,5,3,2
7,5,1,480,5,3,2
7,6,1,486,5,3,2
8,1,0,42,5,3,2
8,2,0,35,5,3,2
8,3,0,40,5,3,2
8,4,0,54,5,3,2
8,5,0,52,5,3,2
8,6,0,51,5,3,2
9,1,1,564,5,3,2
9,2,1,564,5,3,2
9,3,1,536,5,3,2
9,4,1,582,5,3,2
9,5,1,575,5,3,2
9,6,1,565,5,3,2
10,1,1,121558,5,3,2
10,2,1,121737,5,3,2
10,3,1,121767,5,3,2
10,4,1,122294,5,3,2
10,5,1,121490,5,3,2
10,6,1,121519,5,3,2
11,1,1,2755,5,3,2
11,2,1,2714,5,3,2
11,3,1,2722,5,3,2
11,4,1,2802,5,3,2
11,5,1,2760,5,3,2
11,6,1,2808,5,3,2
12,1,1,10853,5,3,2
12,2,1,10795,5,3,2
12,3,1,10924,5,3,2
12,4,1,11031,5,3,2
12,5,1,10804,5,3,2
12,6,1,11009,5,3,2
13,1,1,2421,5,3,2
13,2,1,2410,5,3,2
13,3,1,2367,5,3,2
13,4,1,2421,5,3,2
13,5,1,2425,5,3,2
13,6,1,2509,5,3,2
14,1,1,1237,5,3,2
14,2,1,1253,5,3,2
14,3,1,1237,5,3,2
14,4,1,1293,5,3,2
14,5,1,1309,5,3,2
14,6,1,1298,5,3,2
15,1,1,454,5,3,2
15,2,1,389,5,3,2
15,3,1,482,5,3,2
15,4,1,422,5,3,2
15,5,1,437,5,3,2
15,6,1,430,5,3,2
16,1,1,487,5,3,2
16,2,1,478,5,3,2
16,3,1,466,5,3,2
16,4,1,456,5,3,2
16,5,1,471,5,3,2
16,6,1,468,5,3,2
17,1,0,23,5,3,2
17,2,0,32,5,3,2
17,3,0,25,5,3,2
17,4,0,30,5,3,2
17,5,0,25,5,3,2
17,6,0,33,5,3,2
18,1,1,2758,5,3,2
18,2,1,2777,5,3,2
18,3,1,2719,5,3,2
18,4,1,2799,5,3,2
18,5,1,2692,5,3,2
18,6,1,2696,5,3,2
19,1,1,77,5,3,2
19,2,1,75,5,3,2
19,3,1,80,5,3,2
19,4,1,59,5,3,2
19,5,1,85,5,3,2
19,6,1,67,5,3,2
20,1,0,241,5,3,2
20,2,0,235,5,3,2
20,3,0,236,5,3,2
20,4,0,229,5,3,2
20,5,0,204,5,3,2
20,6,0,277,5,3,2
21,1,0,274,5,3,2
21,2,0,263,5,3,2
21,3,0,279,5,3,2
21,4,0,281,5,3,2
21,5,0,282,5,3,2
21,6,0,298,5,3,2
22,1,0,13,5,3,2
22,2,0,8,5,3,2
22,3,0,7,5,3,2
22,4,0,13,5,3,2
22,5,0,8,5,3,2
22,6,0,9,5,3,2
23,1,0,258,5,3,2
23,2,0,226,5,3,2
23,3,0,250,5,3,2
23,4,0,271,5,3,2
23,5,0,259,5,3,2
23,6,0,227,5,3,2
24,1,1,201,5,3,2
24,2,1,201,5,3,2
24,3,1,214,5,3,2
24,4,1,219,5,3,2
24,5,1,216,5,3,2
24,6,1,216,5,3,2
25,1,1,5023,5,3,2
25,2,1,5024,5,3,2
25,3,1,5178,5,3,2
25,4,1,5150,5,3,2
25,5,1,5125,5,3,2
25,6,1,5131,5,3,2
26,1,0,20,5,3,2
26,2,0,25,5,3,2
26,3,0,17,5,3,2
26,4,0,23,5,3,2
26,5,0,27,5,3,2
26,6,0,13,5,3,2
