"G","R","X","Y","alpha","beta","gamma"
1,1,1,39198,5,3,3
1,2,1,39078,5,3,3
2,1,0,1,5,3,3
2,2,0,1,5,3,3
3,1,0,23,5,3,3
3,2,0,29,5,3,3
4,1,0,1041,5,3,3
4,2,0,1075,5,3,3
5,1,1,153138,5,3,3
5,2,1,152840,5,3,3
6,1,1,4390,5,3,3
6,2,1,4457,5,3,3
7,1,0,705,5,3,3
7,2,0,702,5,3,3
8,1,1,1405,5,3,3
8,2,1,1365,5,3,3
9,1,1,11871,5,3,3
9,2,1,12098,5,3,3
10,1,0,624,5,3,3
10,2,0,588,5,3,3
11,1,1,639,5,3,3
11,2,1,600,5,3,3
12,1,0,2576,5,3,3
12,2,0,2444,5,3,3
13,1,0,0,5,3,3
13,2,0,1,5,3,3
14,1,0,1,5,3,3
14,2,0,3,5,3,3
15,1,1,1473,5,3,3
15,2,1,1420,5,3,3
16,1,0,560,5,3,3
16,2,0,592,5,3,3
17,1,1,145561,5,3,3
17,2,1,144984,5,3,3
18,1,0,274,5,3,3
18,2,0,271,5,3,3
19,1,1,24765,5,3,3
19,2,1,24696,5,3,3
20,1,1,1556,5,3,3
20,2,1,1544,5,3,3
21,1,1,32502,5,3,3
21,2,1,32457,5,3,3
22,1,0,15,5,3,3
22,2,0,14,5,3,3
23,1,0,240,5,3,3
23,2,0,266,5,3,3
24,1,0,37801,5,3,3
24,2,0,37901,5,3,3
25,1,0,96,5,3,3
25,2,0,117,5,3,3
26,1,0,922,5,3,3
26,2,0,937,5,3,3
27,1,0,121,5,3,3
27,2,0,127,5,3,3
28,1,1,2,5,3,3
28,2,1,1,5,3,3
29,1,1,95,5,3,3
29,2,1,128,5,3,3
30,1,1,1056,5,3,3
30,2,1,1050,5,3,3
31,1,1,971,5,3,3
31,2,1,956,5,3,3
32,1,0,471,5,3,3
32,2,0,502,5,3,3
33,1,0,717,5,3,3
33,2,0,715,5,3,3
34,1,0,4,5,3,3
34,2,0,3,5,3,3
35,1,1,781,5,3,3
35,2,1,756,5,3,3
36,1,0,11,5,3,3
36,2,0,7,5,3,3
37,1,0,79,5,3,3
37,2,0,62,5,3,3
38,1,1,471,5,3,3
38,2,1,468,5,3,3
39,1,1,3,5,3,3
39,2,1,5,5,3,3
40,1,0,44,5,3,3
40,2,0,43,5,3,3
41,1,1,744,5,3,3
41,2,1,735,5,3,3
42,1,1,156,5,3,3
42,2,1,121,5,3,3
43,1,0,232,5,3,3
43,2,0,218,5,3,3
44,1,1,89636,5,3,3
44,2,1,90349,5,3,3
45,1,0,0,5,3,3
45,2,0,0,5,3,3
46,1,0,5,5,3,3
46,2,0,7,5,3,3
47,1,1,504,5,3,3
47,2,1,531,5,3,3
48,1,0,0,5,3,3
48,2,0,0,5,3,3
49,1,1,1647,5,3,3
49,2,1,1675,5,3,3
50,1,1,117807,5,3,3
50,2,1,117525,5,3,3
51,1,1,204289,5,3,3
51,2,1,204291,5,3,3
52,1,0,123,5,3,3
52,2,0,147,5,3,3
53,1,1,791,5,3,3
53,2,1,831,5,3,3
54,1,1,3901,5,3,3
54,2,1,3782,5,3,3
55,1,0,1343,5,3,3
55,2,0,1430,5,3,3
56,1,0,30,5,3,3
56,2,0,22,5,3,3
57,1,0,6842,5,3,3
57,2,0,6972,5,3,3
58,1,0,2,5,3,3
58,2,0,0,5,3,3
59,1,1,215358,5,3,3
59,2,1,215736,5,3,3
60,1,1,674,5,3,3
60,2,1,648,5,3,3
61,1,1,2482,5,3,3
61,2,1,2623,5,3,3
62,1,0,26,5,3,3
62,2,0,28,5,3,3
63,1,1,534,5,3,3
63,2,1,494,5,3,3
64,1,1,22449,5,3,3
64,2,1,22797,5,3,3
65,1,0,3,5,3,3
65,2,0,2,5,3,3
66,1,1,354,5,3,3
66,2,1,325,5,3,3
67,1,1,1561,5,3,3
67,2,1,1521,5,3,3
68,1,0,127,5,3,3
68,2,0,129,5,3,3
69,1,0,1197,5,3,3
69,2,0,1222,5,3,3
70,1,1,665,5,3,3
70,2,1,603,5,3,3
71,1,0,11,5,3,3
71,2,0,14,5,3,3
72,1,0,40,5,3,3
72,2,0,42,5,3,3
73,1,0,14,5,3,3
73,2,0,21,5,3,3
74,1,1,2111,5,3,3
74,2,1,2009,5,3,3
75,1,0,2,5,3,3
75,2,0,0,5,3,3
76,1,0,107,5,3,3
76,2,0,94,5,3,3
77,1,0,57516,5,3,3
77,2,0,57513,5,3,3
78,1,1,91,5,3,3
78,2,1,99,5,3,3
79,1,0,6,5,3,3
79,2,0,6,5,3,3
80,1,0,4,5,3,3
80,2,0,2,5,3,3
81,1,0,1,5,3,3
81,2,0,3,5,3,3
82,1,0,2762,5,3,3
82,2,0,2675,5,3,3
83,1,0,1,5,3,3
83,2,0,0,5,3,3
84,1,0,1,5,3,3
84,2,0,0,5,3,3
85,1,1,10020,5,3,3
85,2,1,9942,5,3,3
86,1,1,135019,5,3,3
86,2,1,135601,5,3,3
87,1,1,522,5,3,3
87,2,1,560,5,3,3
88,1,1,1115,5,3,3
88,2,1,1206,5,3,3
89,1,1,64261,5,3,3
89,2,1,64282,5,3,3
90,1,0,409,5,3,3
90,2,0,384,5,3,3
91,1,0,181,5,3,3
91,2,0,215,5,3,3
92,1,1,295,5,3,3
92,2,1,314,5,3,3
93,1,0,93,5,3,3
93,2,0,109,5,3,3
94,1,0,343,5,3,3
94,2,0,341,5,3,3
95,1,1,174,5,3,3
95,2,1,195,5,3,3
96,1,1,17378,5,3,3
96,2,1,17423,5,3,3
97,1,1,451,5,3,3
97,2,1,461,5,3,3
98,1,1,605,5,3,3
98,2,1,562,5,3,3
99,1,1,504,5,3,3
99,2,1,503,5,3,3
100,1,1,37706,5,3,3
100,2,1,37500,5,3,3
101,1,0,60960,5,3,3
101,2,0,60659,5,3,3
102,1,1,68035,5,3,3
102,2,1,68276,5,3,3
103,1,0,4214,5,3,3
103,2,0,4325,5,3,3
104,1,0,2039,5,3,3
104,2,0,2065,5,3,3
105,1,1,1122386,5,3,3
105,2,1,1124386,5,3,3
106,1,1,2780,5,3,3
106,2,1,2783,5,3,3
107,1,1,9984,5,3,3
107,2,1,10027,5,3,3
108,1,1,7153,5,3,3
108,2,1,7135,5,3,3
109,1,0,350,5,3,3
109,2,0,398,5,3,3
110,1,1,8905,5,3,3
110,2,1,8838,5,3,3
111,1,0,0,5,3,3
111,2,0,0,5,3,3
112,1,0,560,5,3,3
112,2,0,544,5,3,3
113,1,0,75,5,3,3
113,2,0,90,5,3,3
114,1,0,40,5,3,3
114,2,0,36,5,3,3
115,1,0,14,5,3,3
115,2,0,11,5,3,3
116,1,1,3289,5,3,3
116,2,1,3446,5,3,3
117,1,0,12509,5,3,3
117,2,0,12356,5,3,3
118,1,1,5363,5,3,3
118,2,1,5334,5,3,3
119,1,1,80,5,3,3
119,2,1,115,5,3,3
120,1,1,35,5,3,3
120,2,1,41,5,3,3
121,1,1,8388,5,3,3
121,2,1,8470,5,3,3
122,1,0,301,5,3,3
122,2,0,268,5,3,3
123,1,1,106,5,3,3
123,2,1,121,5,3,3
124,1,1,167369,5,3,3
124,2,1,166724,5,3,3
125,1,1,303729,5,3,3
125,2,1,304918,5,3,3
126,1,0,29,5,3,3
126,2,0,31,5,3,3
127,1,0,231,5,3,3
127,2,0,217,5,3,3
128,1,1,2108,5,3,3
128,2,1,2121,5,3,3
