"G","R","X","Y","alpha","beta","gamma"
1,1,1,10.6837989032048,5,3,2
1,2,1,11.6923203336588,5,3,2
1,3,1,12.4550137395264,5,3,2
2,1,1,8.82871240517383,5,3,2
2,2,1,7.74371458210991,5,3,2
2,3,1,7.58325487750124,5,3,2
3,1,1,6.99847942903706,5,3,2
3,2,1,8.31459372744922,5,3,2
3,3,1,8.51124359865134,5,3,2
4,1,1,9.07850927323974,5,3,2
4,2,1,9.32631450409375,5,3,2
4,3,1,8.54615267226339,5,3,2
5,1,1,9.32199497519075,5,3,2
5,2,1,8.33085701679013,5,3,2
5,3,1,8.87910665531951,5,3,2
6,1,0,6.23002434829151,5,3,2
6,2,0,5.9037576780025,5,3,2
6,3,0,6.40405311112359,5,3,2
7,1,1,5.8779383453093,5,3,2
7,2,1,6.75427283050927,5,3,2
7,3,1,4.24388762756677,5,3,2
8,1,1,8.64307634066859,5,3,2
8,2,1,8.78544114975813,5,3,2
8,3,1,8.14610292209329,5,3,2
9,1,0,2.90424634423286,5,3,2
9,2,0,3.77887943771744,5,3,2
9,3,0,3.50059857222177,5,3,2
10,1,1,4.61967858885917,5,3,2
10,2,1,4.86278040786196,5,3,2
10,3,1,4.7213514811246,5,3,2
11,1,1,8.97135563510682,5,3,2
11,2,1,9.38772327801362,5,3,2
11,3,1,9.39677964073783,5,3,2
12,1,0,1.54443182406033,5,3,2
12,2,0,1.91961149578375,5,3,2
12,3,0,2.13649855343137,5,3,2
13,1,0,7.67399419478125,5,3,2
13,2,0,6.67085637183849,5,3,2
13,3,0,6.20030754508025,5,3,2
14,1,0,4.80823343970536,5,3,2
14,2,0,4.9137848616867,5,3,2
14,3,0,3.82997503511812,5,3,2
15,1,1,9.9504708955725,5,3,2
15,2,1,10.0927570505705,5,3,2
15,3,1,9.68057808192702,5,3,2
16,1,1,3.86743054152367,5,3,2
16,2,1,4.05012474296486,5,3,2
16,3,1,3.91644090846333,5,3,2
17,1,1,7.65748153466257,5,3,2
17,2,1,6.99996065367107,5,3,2
