"G","R","X","Y","alpha","beta","gamma"
1,1,1,8.44153964062507,7,3,2
1,2,1,9.47009289936367,7,3,2
1,3,1,8.30958090990518,7,3,2
1,4,1,9.27516343173418,7,3,2
1,5,1,8.27201823606555,7,3,2
1,6,1,9.50704872379138,7,3,2
1,7,1,8.54123280195391,7,3,2
1,8,1,8.04007037374211,7,3,2
1,9,1,7.94578837139908,7,3,2
1,10,1,7.32201559416507,7,3,2
1,11,1,8.76307475454496,7,3,2
1,12,1,8.0957376682715,7,3,2
1,13,1,7.76261444593014,7,3,2
1,14,1,6.62707570826551,7,3,2
1,15,1,8.58803252636044,7,3,2
1,16,1,8.29094284665161,7,3,2
1,17,1,8.50485412921636,7,3,2
1,18,1,8.33706899730335,7,3,2
1,19,1,8.60802018622178,7,3,2
1,20,1,7.77853281331004,7,3,2
1,21,1,7.93810273588032,7,3,2
1,22,1,8.2803044130837,7,3,2
1,23,1,8.2209413073383,7,3,2
1,24,1,7.9940183878257,7,3,2
2,1,1,10.0449002794145,7,3,2
2,2,1,9.94889597751493,7,3,2
2,3,1,9.36189595831046,7,3,2
2,4,1,9.4762479453179,7,3,2
2,5,1,10.266341272399,7,3,2
2,6,1,9.57504066428184,7,3,2
2,7,1,9.89915974808189,7,3,2
2,8,1,10.2026730998263,7,3,2
2,9,1,9.76816661017195,7,3,2
2,10,1,9.62132501810216,7,3,2
2,11,1,9.52390839041627,7,3,2
2,12,1,9.91829963354103,7,3,2
2,13,1,9.57470190991993,7,3,2
2,14,1,10.0171142944884,7,3,2
2,15,1,9.71647931631132,7,3,2
2,16,1,9.61484038935355,7,3,2
2,17,1,9.57072013234998,7,3,2
2,18,1,10.3502078820269,7,3,2
2,19,1,9.32920045227617,7,3,2
2,20,1,10.0325793526167,7,3,2
2,21,1,9.9295037683447,7,3,2
2,22,1,9.47953372724948,7,3,2
2,23,1,9.77700928485493,7,3,2
2,24,1,9.36964684182726,7,3,2
3,1,1,11.9139089971343,7,3,2
3,2,1,12.5614749298265,7,3,2
3,3,1,14.029156305578,7,3,2
3,4,1,13.5768858417996,7,3,2
3,5,1,11.723890945989,7,3,2
3,6,1,12.4490247872425,7,3,2
3,7,1,12.8431379222308,7,3,2
3,8,1,12.5386505009315,7,3,2
3,9,1,13.2056943171029,7,3,2
3,10,1,12.6152186866387,7,3,2
3,11,1,12.7447667323499,7,3,2
3,12,1,12.4941561236526,7,3,2
3,13,1,12.8805523316342,7,3,2
3,14,1,12.8077181878107,7,3,2
3,15,1,13.0102847764769,7,3,2
3,16,1,13.2230128446551,7,3,2
3,17,1,12.7950172006628,7,3,2
3,18,1,13.5175026105207,7,3,2
3,19,1,13.20244930134,7,3,2
3,20,1,12.670144759821,7,3,2
3,21,1,12.9927979417483,7,3,2
3,22,1,13.3823292316938,7,3,2
3,23,1,13.5367774371536,7,3,2
3,24,1,13.220278974983,7,3,2
4,1,0,6.10279731481437,7,3,2
4,2,0,5.84502408981058,7,3,2
4,3,0,6.04415631177673,7,3,2
4,4,0,6.11791115084606,7,3,2
4,5,0,4.91206886462936,7,3,2
4,6,0,6.62088470613285,7,3,2
4,7,0,6.39338759782997,7,3,2
4,8,0,6.06706621142029,7,3,2
4,9,0,5.81463746634091,7,3,2
4,10,0,5.65692083456953,7,3,2
4,11,0,5.57292709248258,7,3,2
4,12,0,5.72318331218504,7,3,2
4,13,0,6.5152343277849,7,3,2
4,14,0,6.16632826198534,7,3,2
4,15,0,6.76965375203313,7,3,2
4,16,0,6.32938710943303,7,3,2
4,17,0,5.71835861626047,7,3,2
4,18,0,6.02352856559468,7,3,2
4,19,0,6.30776132943422,7,3,2
4,20,0,6.59462343265167,7,3,2
4,21,0,5.80353753421595,7,3,2
4,22,0,6.18595369552547,7,3,2
4,23,0,6.11860022010716,7,3,2
4,24,0,6.11697388702499,7,3,2
5,1,1,12.5265693300218,7,3,2
5,2,1,12.9007546335789,7,3,2
5,3,1,12.3622091119502,7,3,2
5,4,1,12.8088253886948,7,3,2
5,5,1,13.7805342933312,7,3,2
5,6,1,12.550259508848,7,3,2
5,7,1,12.6182201240372,7,3,2
5,8,1,12.2649698486275,7,3,2
5,9,1,12.885570172785,7,3,2
5,10,1,13.7570803442401,7,3,2
5,11,1,12.5881256809407,7,3,2
5,12,1,12.3318919692642,7,3,2
5,13,1,13.1911277782585,7,3,2
5,14,1,12.4456318890526,7,3,2
5,15,1,12.6478964638695,7,3,2
5,16,1,12.3849011085712,7,3,2
5,17,1,13.0999193422457,7,3,2
5,18,1,13.6059419616105,7,3,2
5,19,1,13.2843034228807,7,3,2
5,20,1,12.6765341834455,7,3,2
5,21,1,12.6268313762771,7,3,2
5,22,1,12.5095611843095,7,3,2
5,23,1,12.7964459759742,7,3,2
5,24,1,13.3324095815368,7,3,2
6,1,1,9.73459258073376,7,3,2
6,2,1,10.3619125053103,7,3,2
6,3,1,8.49766496871442,7,3,2
6,4,1,9.70786596025614,7,3,2
6,5,1,10.1709420739517,7,3,2
6,6,1,8.60721834549727,7,3,2
6,7,1,9.29089908941815,7,3,2
6,8,1,10.237374640566,7,3,2
6,9,1,9.70552596408483,7,3,2
6,10,1,9.16685596931354,7,3,2
6,11,1,9.38712922016376,7,3,2
6,12,1,9.33954695636653,7,3,2
6,13,1,10.0127959547863,7,3,2
6,14,1,9.82022202689948,7,3,2
6,15,1,9.28907415536719,7,3,2
6,16,1,9.83432262632658,7,3,2
6,17,1,8.80591710793184,7,3,2
6,18,1,9.00067822564646,7,3,2
