"G","R","X","Y","alpha","beta","gamma"
1,1,0,205,5,3,2
1,2,0,198,5,3,2
2,1,0,52,5,3,2
2,2,0,44,5,3,2
3,1,1,795,5,3,2
3,2,1,812,5,3,2
4,1,1,1084,5,3,2
4,2,1,1058,5,3,2
5,1,0,281,5,3,2
5,2,0,256,5,3,2
6,1,0,39,5,3,2
6,2,0,20,5,3,2
7,1,1,1626,5,3,2
7,2,1,1641,5,3,2
8,1,1,327,5,3,2
8,2,1,372,5,3,2
9,1,0,5,5,3,2
9,2,0,5,5,3,2
10,1,0,40,5,3,2
10,2,0,37,5,3,2
11,1,0,14335,5,3,2
11,2,0,14251,5,3,2
12,1,0,29,5,3,2
12,2,0,24,5,3,2
13,1,1,281,5,3,2
13,2,1,272,5,3,2
14,1,0,445,5,3,2
14,2,0,424,5,3,2
15,1,0,406,5,3,2
15,2,0,424,5,3,2
16,1,0,0,5,3,2
16,2,0,1,5,3,2
17,1,0,280,5,3,2
17,2,0,251,5,3,2
18,1,0,8,5,3,2
18,2,0,12,5,3,2
19,1,0,3377,5,3,2
19,2,0,3298,5,3,2
20,1,1,902,5,3,2
20,2,1,908,5,3,2
21,1,0,21,5,3,2
21,2,0,25,5,3,2
22,1,0,401,5,3,2
22,2,0,401,5,3,2
23,1,0,70,5,3,2
23,2,0,79,5,3,2
24,1,1,18417,5,3,2
24,2,1,18213,5,3,2
25,1,1,1185,5,3,2
25,2,1,1112,5,3,2
26,1,0,43,5,3,2
26,2,0,33,5,3,2
27,1,1,43582,5,3,2
27,2,1,44030,5,3,2
28,1,1,14703,5,3,2
28,2,1,14470,5,3,2
29,1,1,581,5,3,2
29,2,1,584,5,3,2
30,1,1,8100,5,3,2
30,2,1,8215,5,3,2
31,1,0,497,5,3,2
31,2,0,497,5,3,2
32,1,1,716,5,3,2
32,2,1,732,5,3,2
33,1,1,43479,5,3,2
33,2,1,42928,5,3,2
34,1,0,206,5,3,2
34,2,0,241,5,3,2
35,1,1,22519,5,3,2
35,2,1,22475,5,3,2
36,1,1,842,5,3,2
36,2,1,803,5,3,2
37,1,0,484,5,3,2
37,2,0,485,5,3,2
38,1,0,6641,5,3,2
38,2,0,6809,5,3,2
39,1,0,4537,5,3,2
39,2,0,4606,5,3,2
40,1,0,113,5,3,2
40,2,0,98,5,3,2
41,1,0,152,5,3,2
41,2,0,156,5,3,2
42,1,1,3907,5,3,2
42,2,1,3992,5,3,2
43,1,0,4,5,3,2
43,2,0,6,5,3,2
44,1,0,12,5,3,2
44,2,0,10,5,3,2
45,1,1,10516,5,3,2
45,2,1,10392,5,3,2
46,1,1,3384,5,3,2
46,2,1,3448,5,3,2
47,1,0,44,5,3,2
47,2,0,48,5,3,2
48,1,1,911,5,3,2
48,2,1,978,5,3,2
49,1,1,160,5,3,2
49,2,1,168,5,3,2
50,1,1,266,5,3,2
50,2,1,264,5,3,2
51,1,0,2,5,3,2
51,2,0,2,5,3,2
52,1,1,2143,5,3,2
52,2,1,2210,5,3,2
53,1,1,206,5,3,2
53,2,1,239,5,3,2
54,1,0,169,5,3,2
54,2,0,179,5,3,2
55,1,0,1062,5,3,2
55,2,0,1080,5,3,2
56,1,0,1,5,3,2
56,2,0,2,5,3,2
57,1,1,1108,5,3,2
57,2,1,1114,5,3,2
58,1,1,282,5,3,2
58,2,1,248,5,3,2
59,1,1,346007,5,3,2
59,2,1,345394,5,3,2
60,1,1,179,5,3,2
60,2,1,194,5,3,2
61,1,1,6521,5,3,2
61,2,1,6525,5,3,2
62,1,0,85,5,3,2
62,2,0,88,5,3,2
63,1,1,8985,5,3,2
63,2,1,9018,5,3,2
64,1,1,162,5,3,2
64,2,1,174,5,3,2
65,1,0,21,5,3,2
65,2,0,21,5,3,2
66,1,1,122636,5,3,2
66,2,1,122882,5,3,2
67,1,1,4726,5,3,2
67,2,1,4874,5,3,2
68,1,0,39,5,3,2
68,2,0,21,5,3,2
69,1,1,136,5,3,2
69,2,1,128,5,3,2
70,1,0,243,5,3,2
70,2,0,267,5,3,2
71,1,0,588,5,3,2
71,2,0,580,5,3,2
72,1,1,14904,5,3,2
72,2,1,14771,5,3,2
73,1,1,37398,5,3,2
73,2,1,36958,5,3,2
74,1,1,2491,5,3,2
74,2,1,2566,5,3,2
75,1,1,1270,5,3,2
75,2,1,1283,5,3,2
76,1,1,1743,5,3,2
76,2,1,1695,5,3,2
77,1,1,47456,5,3,2
77,2,1,47268,5,3,2
78,1,1,362,5,3,2
78,2,1,345,5,3,2
79,1,0,280,5,3,2
79,2,0,285,5,3,2
80,1,1,50104,5,3,2
80,2,1,50153,5,3,2
81,1,0,17,5,3,2
81,2,0,12,5,3,2
82,1,1,234,5,3,2
82,2,1,224,5,3,2
83,1,0,27247,5,3,2
83,2,0,27136,5,3,2
84,1,0,2408,5,3,2
84,2,0,2487,5,3,2
85,1,1,720,5,3,2
85,2,1,675,5,3,2
86,1,1,57264,5,3,2
86,2,1,57180,5,3,2
87,1,1,36787,5,3,2
87,2,1,36941,5,3,2
88,1,0,40,5,3,2
88,2,0,39,5,3,2
89,1,0,423,5,3,2
89,2,0,433,5,3,2
90,1,1,3486,5,3,2
90,2,1,3554,5,3,2
91,1,1,1664,5,3,2
91,2,1,1578,5,3,2
92,1,1,1393,5,3,2
92,2,1,1455,5,3,2
93,1,1,49223,5,3,2
93,2,1,49226,5,3,2
94,1,0,231,5,3,2
94,2,0,201,5,3,2
95,1,0,1,5,3,2
95,2,0,0,5,3,2
96,1,0,11,5,3,2
96,2,0,14,5,3,2
97,1,0,73,5,3,2
97,2,0,89,5,3,2
98,1,0,203,5,3,2
98,2,0,198,5,3,2
99,1,0,514,5,3,2
99,2,0,538,5,3,2
100,1,0,454,5,3,2
100,2,0,456,5,3,2
101,1,1,1555,5,3,2
101,2,1,1539,5,3,2
102,1,0,3,5,3,2
102,2,0,6,5,3,2
103,1,0,161,5,3,2
103,2,0,164,5,3,2
104,1,1,31262,5,3,2
104,2,1,31224,5,3,2
105,1,0,181,5,3,2
105,2,0,180,5,3,2
106,1,1,139,5,3,2
106,2,1,152,5,3,2
107,1,0,376,5,3,2
107,2,0,336,5,3,2
108,1,1,7114,5,3,2
108,2,1,7386,5,3,2
109,1,0,9,5,3,2
109,2,0,16,5,3,2
110,1,0,866,5,3,2
110,2,0,970,5,3,2
111,1,1,1013,5,3,2
111,2,1,1042,5,3,2
112,1,0,73,5,3,2
112,2,0,76,5,3,2
113,1,1,3511,5,3,2
113,2,1,3397,5,3,2
114,1,1,4163,5,3,2
114,2,1,4273,5,3,2
115,1,0,42,5,3,2
115,2,0,47,5,3,2
116,1,1,2431,5,3,2
116,2,1,2546,5,3,2
117,1,1,797,5,3,2
117,2,1,790,5,3,2
118,1,0,6178,5,3,2
118,2,0,6294,5,3,2
119,1,1,2165,5,3,2
119,2,1,2132,5,3,2
120,1,0,754,5,3,2
120,2,0,774,5,3,2
