"G","R","X","Y","alpha","beta","gamma"
1,1,0,179,6,3,2
1,2,0,180,6,3,2
1,3,0,184,6,3,2
1,4,0,187,6,3,2
1,5,0,176,6,3,2
2,1,0,250,6,3,2
2,2,0,233,6,3,2
2,3,0,239,6,3,2
2,4,0,226,6,3,2
2,5,0,249,6,3,2
3,1,0,4682,6,3,2
3,2,0,4609,6,3,2
3,3,0,4730,6,3,2
3,4,0,4591,6,3,2
3,5,0,4785,6,3,2
4,1,0,84,6,3,2
4,2,0,91,6,3,2
4,3,0,87,6,3,2
4,4,0,78,6,3,2
4,5,0,88,6,3,2
5,1,1,51695,6,3,2
5,2,1,51765,6,3,2
5,3,1,51720,6,3,2
5,4,1,52115,6,3,2
5,5,1,51781,6,3,2
6,1,1,918,6,3,2
6,2,1,952,6,3,2
6,3,1,916,6,3,2
6,4,1,955,6,3,2
6,5,1,936,6,3,2
7,1,0,43,6,3,2
7,2,0,52,6,3,2
7,3,0,55,6,3,2
7,4,0,41,6,3,2
7,5,0,49,6,3,2
8,1,1,61027,6,3,2
8,2,1,60744,6,3,2
8,3,1,60541,6,3,2
8,4,1,61170,6,3,2
8,5,1,60664,6,3,2
9,1,1,263088,6,3,2
9,2,1,263825,6,3,2
9,3,1,263456,6,3,2
9,4,1,263163,6,3,2
9,5,1,264229,6,3,2
10,1,0,4269,6,3,2
10,2,0,4367,6,3,2
10,3,0,4322,6,3,2
10,4,0,4482,6,3,2
10,5,0,4333,6,3,2
11,1,1,22579,6,3,2
11,2,1,22083,6,3,2
11,3,1,22427,6,3,2
11,4,1,22576,6,3,2
11,5,1,22415,6,3,2
12,1,1,1890,6,3,2
12,2,1,1833,6,3,2
12,3,1,1967,6,3,2
12,4,1,1836,6,3,2
12,5,1,1807,6,3,2
13,1,0,671,6,3,2
13,2,0,717,6,3,2
13,3,0,738,6,3,2
13,4,0,679,6,3,2
13,5,0,695,6,3,2
14,1,0,2719,6,3,2
14,2,0,2756,6,3,2
14,3,0,2741,6,3,2
14,4,0,2763,6,3,2
14,5,0,2667,6,3,2
15,1,0,151293,6,3,2
15,2,0,151553,6,3,2
15,3,0,150668,6,3,2
15,4,0,149876,6,3,2
15,5,0,151073,6,3,2
16,1,1,31252,6,3,2
16,2,1,30802,6,3,2
16,3,1,30891,6,3,2
16,4,1,31261,6,3,2
16,5,1,31133,6,3,2
17,1,0,2766,6,3,2
17,2,0,2865,6,3,2
17,3,0,2850,6,3,2
17,4,0,2853,6,3,2
17,5,0,2920,6,3,2
18,1,0,649,6,3,2
18,2,0,669,6,3,2
18,3,0,679,6,3,2
18,4,0,644,6,3,2
18,5,0,625,6,3,2
19,1,1,1741,6,3,2
19,2,1,1776,6,3,2
19,3,1,1686,6,3,2
19,4,1,1686,6,3,2
19,5,1,1812,6,3,2
20,1,0,6008,6,3,2
20,2,0,6006,6,3,2
20,3,0,6012,6,3,2
20,4,0,5884,6,3,2
20,5,0,5940,6,3,2
21,1,0,1162,6,3,2
21,2,0,1178,6,3,2
21,3,0,1195,6,3,2
21,4,0,1139,6,3,2
21,5,0,1193,6,3,2
22,1,1,3669,6,3,2
22,2,1,3645,6,3,2
22,3,1,3621,6,3,2
22,4,1,3684,6,3,2
22,5,1,3523,6,3,2
23,1,0,501,6,3,2
23,2,0,484,6,3,2
23,3,0,492,6,3,2
23,4,0,490,6,3,2
23,5,0,471,6,3,2
24,1,1,19075,6,3,2
24,2,1,19124,6,3,2
24,3,1,19071,6,3,2
24,4,1,18893,6,3,2
24,5,1,18908,6,3,2
25,1,0,3748,6,3,2
25,2,0,3692,6,3,2
25,3,0,3635,6,3,2
25,4,0,3701,6,3,2
25,5,0,3764,6,3,2
26,1,1,9912,6,3,2
26,2,1,9911,6,3,2
26,3,1,9737,6,3,2
26,4,1,10110,6,3,2
26,5,1,9889,6,3,2
27,1,1,11363,6,3,2
27,2,1,11251,6,3,2
27,3,1,11198,6,3,2
27,4,1,11249,6,3,2
27,5,1,11236,6,3,2
28,1,1,64706,6,3,2
28,2,1,64999,6,3,2
28,3,1,65017,6,3,2
28,4,1,64957,6,3,2
28,5,1,65135,6,3,2
29,1,0,62,6,3,2
29,2,0,65,6,3,2
29,3,0,69,6,3,2
29,4,0,67,6,3,2
29,5,0,62,6,3,2
30,1,1,17472,6,3,2
30,2,1,17593,6,3,2
30,3,1,17507,6,3,2
30,4,1,17811,6,3,2
30,5,1,17718,6,3,2
31,1,1,22096,6,3,2
31,2,1,22236,6,3,2
31,3,1,22077,6,3,2
