"G","R","X","Y","alpha","beta","gamma"
1,1,1,11,5,1,2
1,2,1,11,5,1,2
2,1,0,136,5,1,2
2,2,0,157,5,1,2
3,1,1,511,5,1,2
3,2,1,490,5,1,2
4,1,1,35,5,1,2
4,2,1,39,5,1,2
5,1,1,571,5,1,2
5,2,1,606,5,1,2
6,1,1,101,5,1,2
6,2,1,101,5,1,2
7,1,0,26238,5,1,2
7,2,0,26250,5,1,2
8,1,0,22,5,1,2
8,2,0,20,5,1,2
9,1,1,9,5,1,2
9,2,1,9,5,1,2
10,1,1,72,5,1,2
10,2,1,97,5,1,2
11,1,0,507,5,1,2
11,2,0,496,5,1,2
12,1,0,43,5,1,2
12,2,0,34,5,1,2
13,1,1,44,5,1,2
13,2,1,49,5,1,2
14,1,0,93,5,1,2
14,2,0,93,5,1,2
15,1,0,482,5,1,2
15,2,0,491,5,1,2
16,1,0,2649,5,1,2
16,2,0,2649,5,1,2
17,1,0,22,5,1,2
17,2,0,30,5,1,2
18,1,1,904,5,1,2
18,2,1,908,5,1,2
19,1,1,21,5,1,2
19,2,1,25,5,1,2
20,1,0,528,5,1,2
20,2,0,500,5,1,2
21,1,0,14,5,1,2
21,2,0,8,5,1,2
22,1,1,976,5,1,2
22,2,1,936,5,1,2
23,1,0,151,5,1,2
23,2,0,159,5,1,2
24,1,1,1840,5,1,2
24,2,1,1788,5,1,2
25,1,0,49,5,1,2
25,2,0,48,5,1,2
26,1,1,333,5,1,2
26,2,1,300,5,1,2
27,1,1,240,5,1,2
27,2,1,219,5,1,2
28,1,1,6,5,1,2
28,2,1,9,5,1,2
29,1,1,46,5,1,2
29,2,1,57,5,1,2
30,1,1,339,5,1,2
30,2,1,353,5,1,2
31,1,1,16000,5,1,2
31,2,1,15874,5,1,2
32,1,1,88,5,1,2
32,2,1,90,5,1,2
33,1,1,77,5,1,2
33,2,1,78,5,1,2
34,1,1,153,5,1,2
34,2,1,150,5,1,2
35,1,1,847,5,1,2
35,2,1,906,5,1,2
36,1,1,52,5,1,2
36,2,1,54,5,1,2
