"G","R","X","Y","alpha","beta","gamma"
1,1,1,207,5,3,2
1,2,1,205,5,3,2
1,3,1,209,5,3,2
1,4,1,200,5,3,2
1,5,1,207,5,3,2
1,6,1,223,5,3,2
1,7,1,190,5,3,2
1,8,1,198,5,3,2
1,9,1,198,5,3,2
1,10,1,199,5,3,2
1,11,1,216,5,3,2
1,12,1,191,5,3,2
1,13,1,208,5,3,2
1,14,1,220,5,3,2
1,15,1,200,5,3,2
1,16,1,213,5,3,2
1,17,1,188,5,3,2
1,18,1,194,5,3,2
1,19,1,207,5,3,2
1,20,1,187,5,3,2
1,21,1,204,5,3,2
1,22,1,242,5,3,2
1,23,1,238,5,3,2
1,24,1,219,5,3,2
1,25,1,215,5,3,2
1,26,1,197,5,3,2
1,27,1,212,5,3,2
1,28,1,201,5,3,2
1,29,1,183,5,3,2
1,30,1,211,5,3,2
2,1,0,931,5,3,2
2,2,0,948,5,3,2
2,3,0,933,5,3,2
2,4,0,946,5,3,2
2,5,0,952,5,3,2
2,6,0,935,5,3,2
2,7,0,1002,5,3,2
2,8,0,959,5,3,2
2,9,0,1021,5,3,2
2,10,0,965,5,3,2
2,11,0,965,5,3,2
2,12,0,937,5,3,2
2,13,0,959,5,3,2
2,14,0,918,5,3,2
2,15,0,948,5,3,2
2,16,0,976,5,3,2
2,17,0,934,5,3,2
2,18,0,963,5,3,2
2,19,0,970,5,3,2
2,20,0,926,5,3,2
2,21,0,944,5,3,2
2,22,0,910,5,3,2
2,23,0,1016,5,3,2
2,24,0,906,5,3,2
2,25,0,944,5,3,2
2,26,0,950,5,3,2
2,27,0,942,5,3,2
2,28,0,936,5,3,2
2,29,0,919,5,3,2
2,30,0,903,5,3,2
3,1,0,767,5,3,2
3,2,0,838,5,3,2
3,3,0,742,5,3,2
3,4,0,779,5,3,2
3,5,0,747,5,3,2
3,6,0,755,5,3,2
3,7,0,809,5,3,2
3,8,0,824,5,3,2
3,9,0,795,5,3,2
3,10,0,817,5,3,2
3,11,0,761,5,3,2
3,12,0,800,5,3,2
3,13,0,758,5,3,2
3,14,0,750,5,3,2
3,15,0,770,5,3,2
3,16,0,819,5,3,2
3,17,0,746,5,3,2
3,18,0,803,5,3,2
3,19,0,806,5,3,2
3,20,0,782,5,3,2
3,21,0,769,5,3,2
3,22,0,791,5,3,2
3,23,0,774,5,3,2
3,24,0,768,5,3,2
3,25,0,787,5,3,2
3,26,0,787,5,3,2
3,27,0,780,5,3,2
3,28,0,788,5,3,2
3,29,0,750,5,3,2
3,30,0,846,5,3,2
4,1,0,34,5,3,2
4,2,0,25,5,3,2
4,3,0,30,5,3,2
4,4,0,24,5,3,2
4,5,0,15,5,3,2
4,6,0,25,5,3,2
4,7,0,27,5,3,2
4,8,0,23,5,3,2
4,9,0,33,5,3,2
4,10,0,24,5,3,2
4,11,0,29,5,3,2
4,12,0,21,5,3,2
4,13,0,24,5,3,2
4,14,0,38,5,3,2
4,15,0,37,5,3,2
4,16,0,27,5,3,2
4,17,0,19,5,3,2
4,18,0,25,5,3,2
4,19,0,32,5,3,2
4,20,0,24,5,3,2
4,21,0,36,5,3,2
4,22,0,32,5,3,2
4,23,0,26,5,3,2
4,24,0,33,5,3,2
4,25,0,36,5,3,2
4,26,0,33,5,3,2
4,27,0,31,5,3,2
4,28,0,29,5,3,2
4,29,0,23,5,3,2
4,30,0,32,5,3,2
5,1,1,13569,5,3,2
5,2,1,13750,5,3,2
5,3,1,13796,5,3,2
5,4,1,13619,5,3,2
5,5,1,13551,5,3,2
5,6,1,13704,5,3,2
5,7,1,13671,5,3,2
5,8,1,13677,5,3,2
5,9,1,13709,5,3,2
5,10,1,13770,5,3,2
5,11,1,13691,5,3,2
5,12,1,13654,5,3,2
5,13,1,13827,5,3,2
5,14,1,13788,5,3,2
5,15,1,13795,5,3,2
5,16,1,13646,5,3,2
5,17,1,13573,5,3,2
5,18,1,13970,5,3,2
5,19,1,13568,5,3,2
5,20,1,13649,5,3,2
5,21,1,13420,5,3,2
5,22,1,13618,5,3,2
5,23,1,13597,5,3,2
5,24,1,13588,5,3,2
5,25,1,13557,5,3,2
5,26,1,13540,5,3,2
5,27,1,13659,5,3,2
5,28,1,13684,5,3,2
5,29,1,13688,5,3,2
5,30,1,13852,5,3,2
6,1,1,27987,5,3,2
6,2,1,28111,5,3,2
6,3,1,27737,5,3,2
6,4,1,28533,5,3,2
6,5,1,28151,5,3,2
6,6,1,28115,5,3,2
6,7,1,27906,5,3,2
6,8,1,28187,5,3,2
6,9,1,28050,5,3,2
6,10,1,28187,5,3,2
6,11,1,28202,5,3,2
6,12,1,27897,5,3,2
6,13,1,28063,5,3,2
6,14,1,28023,5,3,2
6,15,1,27745,5,3,2
6,16,1,28022,5,3,2
6,17,1,28235,5,3,2
6,18,1,28178,5,3,2
6,19,1,27987,5,3,2
6,20,1,28172,5,3,2
6,21,1,28164,5,3,2
6,22,1,28119,5,3,2
6,23,1,28200,5,3,2
6,24,1,28295,5,3,2
6,25,1,28203,5,3,2
6,26,1,28276,5,3,2
6,27,1,27935,5,3,2
6,28,1,27792,5,3,2
6,29,1,27872,5,3,2
6,30,1,27838,5,3,2
7,1,0,36,5,3,2
7,2,0,25,5,3,2
7,3,0,21,5,3,2
7,4,0,19,5,3,2
7,5,0,29,5,3,2
7,6,0,30,5,3,2
7,7,0,32,5,3,2
7,8,0,22,5,3,2
7,9,0,30,5,3,2
7,10,0,35,5,3,2
7,11,0,23,5,3,2
7,12,0,32,5,3,2
7,13,0,18,5,3,2
7,14,0,24,5,3,2
7,15,0,22,5,3,2
7,16,0,24,5,3,2
7,17,0,30,5,3,2
7,18,0,31,5,3,2
7,19,0,24,5,3,2
7,20,0,19,5,3,2
7,21,0,28,5,3,2
7,22,0,15,5,3,2
7,23,0,23,5,3,2
7,24,0,24,5,3,2
7,25,0,31,5,3,2
7,26,0,33,5,3,2
7,27,0,31,5,3,2
7,28,0,24,5,3,2
7,29,0,27,5,3,2
7,30,0,29,5,3,2
8,1,0,1882,5,3,2
8,2,0,1936,5,3,2
8,3,0,2048,5,3,2
8,4,0,2076,5,3,2
8,5,0,2059,5,3,2
8,6,0,2081,5,3,2
8,7,0,2032,5,3,2
8,8,0,1960,5,3,2
8,9,0,2017,5,3,2
8,10,0,2036,5,3,2
8,11,0,2015,5,3,2
8,12,0,1942,5,3,2
8,13,0,2055,5,3,2
8,14,0,1970,5,3,2
8,15,0,1989,5,3,2
8,16,0,2118,5,3,2
8,17,0,2034,5,3,2
8,18,0,2080,5,3,2
8,19,0,1988,5,3,2
8,20,0,2000,5,3,2
8,21,0,2025,5,3,2
8,22,0,2020,5,3,2
8,23,0,2031,5,3,2
8,24,0,2020,5,3,2
8,25,0,2041,5,3,2
8,26,0,1967,5,3,2
8,27,0,1974,5,3,2
8,28,0,1964,5,3,2
8,29,0,2065,5,3,2
8,30,0,1971,5,3,2
9,1,1,106,5,3,2
9,2,1,125,5,3,2
9,3,1,108,5,3,2
9,4,1,121,5,3,2
9,5,1,118,5,3,2
9,6,1,120,5,3,2
9,7,1,119,5,3,2
9,8,1,118,5,3,2
9,9,1,122,5,3,2
9,10,1,127,5,3,2
9,11,1,122,5,3,2
9,12,1,103,5,3,2
9,13,1,117,5,3,2
9,14,1,126,5,3,2
9,15,1,135,5,3,2
9,16,1,129,5,3,2
9,17,1,120,5,3,2
9,18,1,119,5,3,2
9,19,1,119,5,3,2
9,20,1,122,5,3,2
9,21,1,107,5,3,2
9,22,1,121,5,3,2
9,23,1,101,5,3,2
9,24,1,110,5,3,2
9,25,1,119,5,3,2
9,26,1,134,5,3,2
9,27,1,101,5,3,2
9,28,1,124,5,3,2
9,29,1,138,5,3,2
9,30,1,116,5,3,2
10,1,0,17,5,3,2
10,2,0,14,5,3,2
10,3,0,12,5,3,2
10,4,0,16,5,3,2
10,5,0,18,5,3,2
10,6,0,27,5,3,2
10,7,0,17,5,3,2
10,8,0,19,5,3,2
10,9,0,25,5,3,2
10,10,0,16,5,3,2
10,11,0,18,5,3,2
10,12,0,18,5,3,2
10,13,0,20,5,3,2
10,14,0,13,5,3,2
10,15,0,23,5,3,2
10,16,0,19,5,3,2
10,17,0,17,5,3,2
10,18,0,24,5,3,2
10,19,0,12,5,3,2
10,20,0,16,5,3,2
10,21,0,12,5,3,2
10,22,0,15,5,3,2
10,23,0,20,5,3,2
10,24,0,15,5,3,2
10,25,0,12,5,3,2
10,26,0,15,5,3,2
10,27,0,20,5,3,2
10,28,0,18,5,3,2
10,29,0,19,5,3,2
10,30,0,21,5,3,2
11,1,0,47,5,3,2
11,2,0,44,5,3,2
11,3,0,44,5,3,2
11,4,0,40,5,3,2
11,5,0,55,5,3,2
11,6,0,46,5,3,2
11,7,0,49,5,3,2
11,8,0,56,5,3,2
11,9,0,41,5,3,2
11,10,0,47,5,3,2
11,11,0,51,5,3,2
11,12,0,43,5,3,2
11,13,0,61,5,3,2
11,14,0,52,5,3,2
11,15,0,62,5,3,2
11,16,0,61,5,3,2
11,17,0,42,5,3,2
11,18,0,44,5,3,2
11,19,0,55,5,3,2
11,20,0,53,5,3,2
11,21,0,58,5,3,2
11,22,0,42,5,3,2
11,23,0,33,5,3,2
11,24,0,38,5,3,2
11,25,0,33,5,3,2
11,26,0,40,5,3,2
11,27,0,41,5,3,2
11,28,0,61,5,3,2
11,29,0,58,5,3,2
11,30,0,49,5,3,2
12,1,0,2559,5,3,2
12,2,0,2448,5,3,2
12,3,0,2424,5,3,2
12,4,0,2406,5,3,2
12,5,0,2433,5,3,2
12,6,0,2473,5,3,2
12,7,0,2453,5,3,2
12,8,0,2493,5,3,2
12,9,0,2474,5,3,2
12,10,0,2455,5,3,2
12,11,0,2426,5,3,2
12,12,0,2469,5,3,2
12,13,0,2412,5,3,2
12,14,0,2534,5,3,2
12,15,0,2436,5,3,2
12,16,0,2435,5,3,2
12,17,0,2497,5,3,2
12,18,0,2442,5,3,2
12,19,0,2465,5,3,2
12,20,0,2447,5,3,2
12,21,0,2421,5,3,2
12,22,0,2399,5,3,2
12,23,0,2522,5,3,2
12,24,0,2507,5,3,2
12,25,0,2421,5,3,2
12,26,0,2419,5,3,2
12,27,0,2478,5,3,2
12,28,0,2465,5,3,2
12,29,0,2355,5,3,2
12,30,0,2501,5,3,2
13,1,1,4471,5,3,2
13,2,1,4535,5,3,2
13,3,1,4536,5,3,2
13,4,1,4576,5,3,2
13,5,1,4469,5,3,2
13,6,1,4603,5,3,2
13,7,1,4568,5,3,2
13,8,1,4509,5,3,2
13,9,1,4567,5,3,2
13,10,1,4389,5,3,2
13,11,1,4452,5,3,2
13,12,1,4571,5,3,2
13,13,1,4572,5,3,2
13,14,1,4529,5,3,2
13,15,1,4519,5,3,2
13,16,1,4534,5,3,2
13,17,1,4575,5,3,2
13,18,1,4687,5,3,2
13,19,1,4541,5,3,2
13,20,1,4367,5,3,2
13,21,1,4613,5,3,2
13,22,1,4444,5,3,2
13,23,1,4592,5,3,2
13,24,1,4721,5,3,2
13,25,1,4441,5,3,2
13,26,1,4443,5,3,2
13,27,1,4456,5,3,2
13,28,1,4464,5,3,2
13,29,1,4496,5,3,2
13,30,1,4551,5,3,2
14,1,1,2347,5,3,2
14,2,1,2307,5,3,2
14,3,1,2300,5,3,2
14,4,1,2323,5,3,2
14,5,1,2343,5,3,2
14,6,1,2367,5,3,2
14,7,1,2365,5,3,2
14,8,1,2356,5,3,2
14,9,1,2283,5,3,2
14,10,1,2371,5,3,2
14,11,1,2379,5,3,2
14,12,1,2315,5,3,2
14,13,1,2322,5,3,2
14,14,1,2288,5,3,2
14,15,1,2302,5,3,2
14,16,1,2452,5,3,2
14,17,1,2392,5,3,2
14,18,1,2444,5,3,2
14,19,1,2336,5,3,2
14,20,1,2351,5,3,2
14,21,1,2308,5,3,2
14,22,1,2340,5,3,2
14,23,1,2332,5,3,2
14,24,1,2404,5,3,2
14,25,1,2223,5,3,2
14,26,1,2358,5,3,2
14,27,1,2362,5,3,2
14,28,1,2288,5,3,2
14,29,1,2346,5,3,2
14,30,1,2357,5,3,2
15,1,1,522,5,3,2
15,2,1,510,5,3,2
15,3,1,489,5,3,2
15,4,1,482,5,3,2
15,5,1,521,5,3,2
15,6,1,482,5,3,2
15,7,1,441,5,3,2
15,8,1,483,5,3,2
15,9,1,528,5,3,2
15,10,1,480,5,3,2
15,11,1,518,5,3,2
15,12,1,511,5,3,2
15,13,1,503,5,3,2
15,14,1,500,5,3,2
15,15,1,455,5,3,2
15,16,1,503,5,3,2
15,17,1,488,5,3,2
15,18,1,476,5,3,2
15,19,1,493,5,3,2
15,20,1,491,5,3,2
15,21,1,529,5,3,2
15,22,1,506,5,3,2
15,23,1,518,5,3,2
15,24,1,508,5,3,2
15,25,1,519,5,3,2
15,26,1,501,5,3,2
15,27,1,475,5,3,2
15,28,1,489,5,3,2
15,29,1,492,5,3,2
15,30,1,498,5,3,2
16,1,1,72645,5,3,2
16,2,1,73436,5,3,2
16,3,1,73431,5,3,2
16,4,1,73377,5,3,2
16,5,1,73486,5,3,2
16,6,1,72898,5,3,2
16,7,1,73179,5,3,2
16,8,1,72914,5,3,2
16,9,1,73004,5,3,2
16,10,1,73511,5,3,2
16,11,1,73968,5,3,2
16,12,1,73125,5,3,2
16,13,1,73546,5,3,2
16,14,1,72948,5,3,2
16,15,1,73404,5,3,2
16,16,1,73317,5,3,2
16,17,1,72769,5,3,2
16,18,1,72935,5,3,2
16,19,1,73495,5,3,2
16,20,1,73245,5,3,2
16,21,1,73582,5,3,2
16,22,1,72942,5,3,2
16,23,1,72736,5,3,2
16,24,1,73048,5,3,2
16,25,1,73433,5,3,2
16,26,1,72746,5,3,2
16,27,1,73470,5,3,2
16,28,1,73260,5,3,2
16,29,1,73104,5,3,2
16,30,1,73310,5,3,2
