"G","R","X","Y","alpha","beta","gamma"
1,1,0,27,5,3,2
1,2,0,39,5,3,2
1,3,0,29,5,3,2
1,4,0,34,5,3,2
1,5,0,34,5,3,2
1,6,0,27,5,3,2
1,7,0,25,5,3,2
1,8,0,27,5,3,2
1,9,0,37,5,3,2
1,10,0,24,5,3,2
1,11,0,28,5,3,2
1,12,0,34,5,3,2
1,13,0,33,5,3,2
1,14,0,26,5,3,2
1,15,0,37,5,3,2
1,16,0,27,5,3,2
1,17,0,31,5,3,2
1,18,0,31,5,3,2
1,19,0,28,5,3,2
1,20,0,43,5,3,2
1,21,0,30,5,3,2
1,22,0,28,5,3,2
1,23,0,32,5,3,2
1,24,0,30,5,3,2
1,25,0,43,5,3,2
1,26,0,23,5,3,2
1,27,0,36,5,3,2
1,28,0,26,5,3,2
1,29,0,35,5,3,2
1,30,0,32,5,3,2
1,31,0,35,5,3,2
1,32,0,19,5,3,2
1,33,0,23,5,3,2
1,34,0,34,5,3,2
1,35,0,33,5,3,2
1,36,0,36,5,3,2
1,37,0,32,5,3,2
1,38,0,36,5,3,2
1,39,0,28,5,3,2
1,40,0,30,5,3,2
1,41,0,41,5,3,2
1,42,0,31,5,3,2
1,43,0,33,5,3,2
1,44,0,33,5,3,2
1,45,0,30,5,3,2
1,46,0,33,5,3,2
1,47,0,24,5,3,2
1,48,0,29,5,3,2
1,49,0,31,5,3,2
1,50,0,36,5,3,2
1,51,0,26,5,3,2
1,52,0,30,5,3,2
1,53,0,33,5,3,2
1,54,0,31,5,3,2
1,55,0,31,5,3,2
1,56,0,27,5,3,2
1,57,0,33,5,3,2
1,58,0,32,5,3,2
1,59,0,38,5,3,2
1,60,0,34,5,3,2
1,61,0,29,5,3,2
1,62,0,31,5,3,2
1,63,0,24,5,3,2
1,64,0,34,5,3,2
1,65,0,30,5,3,2
1,66,0,21,5,3,2
1,67,0,19,5,3,2
1,68,0,45,5,3,2
1,69,0,29,5,3,2
1,70,0,30,5,3,2
1,71,0,45,5,3,2
1,72,0,25,5,3,2
1,73,0,34,5,3,2
1,74,0,32,5,3,2
1,75,0,35,5,3,2
1,76,0,39,5,3,2
1,77,0,31,5,3,2
1,78,0,26,5,3,2
1,79,0,30,5,3,2
1,80,0,20,5,3,2
1,81,0,23,5,3,2
1,82,0,35,5,3,2
1,83,0,38,5,3,2
1,84,0,23,5,3,2
1,85,0,26,5,3,2
1,86,0,26,5,3,2
1,87,0,32,5,3,2
1,88,0,36,5,3,2
1,89,0,37,5,3,2
1,90,0,30,5,3,2
1,91,0,31,5,3,2
1,92,0,22,5,3,2
1,93,0,33,5,3,2
1,94,0,38,5,3,2
1,95,0,32,5,3,2
1,96,0,35,5,3,2
1,97,0,26,5,3,2
1,98,0,33,5,3,2
1,99,0,31,5,3,2
1,100,0,35,5,3,2
1,101,0,27,5,3,2
1,102,0,44,5,3,2
1,103,0,28,5,3,2
1,104,0,32,5,3,2
1,105,0,33,5,3,2
1,106,0,23,5,3,2
1,107,0,26,5,3,2
1,108,0,35,5,3,2
1,109,0,26,5,3,2
1,110,0,43,5,3,2
1,111,0,44,5,3,2
1,112,0,29,5,3,2
1,113,0,35,5,3,2
1,114,0,27,5,3,2
1,115,0,27,5,3,2
1,116,0,22,5,3,2
1,117,0,35,5,3,2
1,118,0,29,5,3,2
1,119,0,40,5,3,2
1,120,0,31,5,3,2
1,121,0,33,5,3,2
1,122,0,41,5,3,2
1,123,0,39,5,3,2
1,124,0,28,5,3,2
1,125,0,31,5,3,2
1,126,0,27,5,3,2
1,127,0,25,5,3,2
1,128,0,33,5,3,2
1,129,0,26,5,3,2
1,130,0,24,5,3,2
1,131,0,36,5,3,2
1,132,0,30,5,3,2
1,133,0,31,5,3,2
1,134,0,32,5,3,2
1,135,0,31,5,3,2
1,136,0,35,5,3,2
