"G","R","X","Y","alpha","beta","gamma"
1,1,0,576,5,3,2
1,2,0,546,5,3,2
1,3,0,597,5,3,2
1,4,0,596,5,3,2
2,1,1,60866,5,3,2
2,2,1,60279,5,3,2
2,3,1,60161,5,3,2
2,4,1,60661,5,3,2
3,1,1,5717,5,3,2
3,2,1,5741,5,3,2
3,3,1,5615,5,3,2
3,4,1,5746,5,3,2
4,1,0,26,5,3,2
4,2,0,20,5,3,2
4,3,0,20,5,3,2
4,4,0,19,5,3,2
5,1,1,9458,5,3,2
5,2,1,9629,5,3,2
5,3,1,9607,5,3,2
5,4,1,9496,5,3,2
6,1,1,81569,5,3,2
6,2,1,81096,5,3,2
6,3,1,81205,5,3,2
6,4,1,80898,5,3,2
7,1,0,102,5,3,2
7,2,0,112,5,3,2
7,3,0,115,5,3,2
7,4,0,109,5,3,2
8,1,1,1269,5,3,2
8,2,1,1343,5,3,2
8,3,1,1356,5,3,2
8,4,1,1240,5,3,2
9,1,0,2,5,3,2
9,2,0,2,5,3,2
9,3,0,1,5,3,2
9,4,0,7,5,3,2
10,1,1,3471,5,3,2
10,2,1,3460,5,3,2
10,3,1,3440,5,3,2
10,4,1,3377,5,3,2
11,1,0,334,5,3,2
11,2,0,351,5,3,2
11,3,0,359,5,3,2
11,4,0,304,5,3,2
12,1,1,10775,5,3,2
12,2,1,10623,5,3,2
12,3,1,10514,5,3,2
12,4,1,10563,5,3,2
13,1,1,7585,5,3,2
13,2,1,7677,5,3,2
13,3,1,7651,5,3,2
13,4,1,7714,5,3,2
14,1,1,11550,5,3,2
14,2,1,11688,5,3,2
14,3,1,11517,5,3,2
14,4,1,11375,5,3,2
15,1,0,23193,5,3,2
15,2,0,23396,5,3,2
15,3,0,23313,5,3,2
15,4,0,23405,5,3,2
16,1,1,5466,5,3,2
16,2,1,5284,5,3,2
16,3,1,5359,5,3,2
16,4,1,5299,5,3,2
17,1,1,100,5,3,2
17,2,1,97,5,3,2
17,3,1,116,5,3,2
17,4,1,115,5,3,2
18,1,1,4717,5,3,2
18,2,1,4702,5,3,2
18,3,1,4572,5,3,2
18,4,1,4692,5,3,2
19,1,0,16068,5,3,2
19,2,0,15931,5,3,2
19,3,0,16077,5,3,2
19,4,0,16125,5,3,2
20,1,1,91355,5,3,2
20,2,1,91198,5,3,2
20,3,1,91316,5,3,2
20,4,1,90812,5,3,2
21,1,0,11,5,3,2
21,2,0,11,5,3,2
21,3,0,12,5,3,2
21,4,0,6,5,3,2
22,1,0,26,5,3,2
22,2,0,34,5,3,2
22,3,0,31,5,3,2
22,4,0,30,5,3,2
23,1,1,11525,5,3,2
23,2,1,11366,5,3,2
23,3,1,11479,5,3,2
23,4,1,11289,5,3,2
24,1,0,5962,5,3,2
24,2,0,5969,5,3,2
24,3,0,5928,5,3,2
24,4,0,5947,5,3,2
25,1,0,26,5,3,2
25,2,0,23,5,3,2
25,3,0,24,5,3,2
25,4,0,21,5,3,2
26,1,0,222,5,3,2
26,2,0,242,5,3,2
26,3,0,225,5,3,2
26,4,0,226,5,3,2
27,1,1,4046,5,3,2
27,2,1,4140,5,3,2
27,3,1,4309,5,3,2
27,4,1,4148,5,3,2
28,1,0,19,5,3,2
28,2,0,26,5,3,2
28,3,0,16,5,3,2
28,4,0,25,5,3,2
29,1,1,559,5,3,2
29,2,1,676,5,3,2
29,3,1,595,5,3,2
29,4,1,610,5,3,2
30,1,1,55630,5,3,2
30,2,1,55192,5,3,2
30,3,1,55077,5,3,2
30,4,1,55247,5,3,2
31,1,1,37,5,3,2
31,2,1,30,5,3,2
31,3,1,26,5,3,2
31,4,1,21,5,3,2
32,1,0,143,5,3,2
32,2,0,135,5,3,2
32,3,0,129,5,3,2
32,4,0,132,5,3,2
33,1,1,10054,5,3,2
33,2,1,9831,5,3,2
33,3,1,9995,5,3,2
33,4,1,9925,5,3,2
34,1,0,398,5,3,2
34,2,0,388,5,3,2
34,3,0,391,5,3,2
34,4,0,390,5,3,2
35,1,1,119,5,3,2
35,2,1,122,5,3,2
35,3,1,131,5,3,2
35,4,1,102,5,3,2
36,1,1,29905,5,3,2
36,2,1,29535,5,3,2
36,3,1,29385,5,3,2
36,4,1,29799,5,3,2
37,1,0,86,5,3,2
37,2,0,97,5,3,2
37,3,0,77,5,3,2
37,4,0,69,5,3,2
38,1,1,16240,5,3,2
38,2,1,16324,5,3,2
38,3,1,16292,5,3,2
38,4,1,16265,5,3,2
39,1,0,199,5,3,2
39,2,0,197,5,3,2
39,3,0,184,5,3,2
39,4,0,196,5,3,2
40,1,0,31,5,3,2
40,2,0,28,5,3,2
40,3,0,34,5,3,2
40,4,0,29,5,3,2
41,1,0,54,5,3,2
41,2,0,67,5,3,2
41,3,0,57,5,3,2
41,4,0,50,5,3,2
42,1,1,6,5,3,2
42,2,1,4,5,3,2
42,3,1,7,5,3,2
42,4,1,3,5,3,2
43,1,1,6864,5,3,2
43,2,1,6945,5,3,2
43,3,1,7124,5,3,2
43,4,1,7103,5,3,2
44,1,1,989,5,3,2
44,2,1,1014,5,3,2
44,3,1,994,5,3,2
44,4,1,986,5,3,2
45,1,0,1299,5,3,2
45,2,0,1311,5,3,2
45,3,0,1369,5,3,2
45,4,0,1346,5,3,2
46,1,0,42,5,3,2
46,2,0,39,5,3,2
46,3,0,46,5,3,2
46,4,0,38,5,3,2
47,1,0,74,5,3,2
47,2,0,83,5,3,2
47,3,0,74,5,3,2
47,4,0,88,5,3,2
48,1,0,1,5,3,2
48,2,0,0,5,3,2
48,3,0,0,5,3,2
48,4,0,0,5,3,2
49,1,0,361,5,3,2
49,2,0,342,5,3,2
49,3,0,370,5,3,2
49,4,0,381,5,3,2
50,1,0,76,5,3,2
50,2,0,71,5,3,2
50,3,0,68,5,3,2
50,4,0,68,5,3,2
51,1,1,3622,5,3,2
51,2,1,3658,5,3,2
51,3,1,3816,5,3,2
51,4,1,3639,5,3,2
52,1,1,20478,5,3,2
52,2,1,20695,5,3,2
52,3,1,20674,5,3,2
52,4,1,20844,5,3,2
53,1,0,79,5,3,2
53,2,0,78,5,3,2
53,3,0,82,5,3,2
53,4,0,59,5,3,2
54,1,0,2004,5,3,2
54,2,0,1995,5,3,2
54,3,0,2090,5,3,2
54,4,0,1990,5,3,2
55,1,0,3139,5,3,2
55,2,0,3069,5,3,2
55,3,0,3158,5,3,2
55,4,0,3148,5,3,2
56,1,1,1945,5,3,2
56,2,1,1941,5,3,2
56,3,1,2060,5,3,2
56,4,1,2013,5,3,2
57,1,1,1954,5,3,2
57,2,1,2048,5,3,2
57,3,1,1994,5,3,2
57,4,1,2000,5,3,2
58,1,1,92043,5,3,2
58,2,1,92691,5,3,2
58,3,1,92611,5,3,2
58,4,1,92472,5,3,2
59,1,0,442,5,3,2
59,2,0,414,5,3,2
59,3,0,451,5,3,2
59,4,0,473,5,3,2
60,1,1,4108,5,3,2
60,2,1,4043,5,3,2
60,3,1,4111,5,3,2
60,4,1,4026,5,3,2
61,1,0,98,5,3,2
61,2,0,105,5,3,2
61,3,0,71,5,3,2
61,4,0,94,5,3,2
62,1,0,799,5,3,2
62,2,0,811,5,3,2
62,3,0,766,5,3,2
62,4,0,769,5,3,2
63,1,0,972,5,3,2
63,2,0,963,5,3,2
63,3,0,913,5,3,2
63,4,0,958,5,3,2
64,1,1,18558,5,3,2
64,2,1,18626,5,3,2
64,3,1,18616,5,3,2
