"G","R","X","Y","alpha","beta","gamma"
1,1,0,168,5,3,1
1,2,0,172,5,3,1
1,3,0,150,5,3,1
2,1,1,3525,5,3,1
2,2,1,3665,5,3,1
2,3,1,3614,5,3,1
3,1,1,5279,5,3,1
3,2,1,5221,5,3,1
3,3,1,5209,5,3,1
4,1,1,1661,5,3,1
4,2,1,1679,5,3,1
4,3,1,1644,5,3,1
5,1,1,1139,5,3,1
5,2,1,1152,5,3,1
5,3,1,1104,5,3,1
6,1,0,247,5,3,1
6,2,0,239,5,3,1
6,3,0,220,5,3,1
7,1,1,5071,5,3,1
7,2,1,5116,5,3,1
7,3,1,5098,5,3,1
8,1,1,3411,5,3,1
8,2,1,3312,5,3,1
8,3,1,3424,5,3,1
9,1,1,7277,5,3,1
9,2,1,7174,5,3,1
9,3,1,7408,5,3,1
10,1,0,268,5,3,1
10,2,0,283,5,3,1
10,3,0,260,5,3,1
11,1,1,3246,5,3,1
11,2,1,3502,5,3,1
11,3,1,3353,5,3,1
12,1,0,13,5,3,1
12,2,0,18,5,3,1
12,3,0,9,5,3,1
13,1,0,85,5,3,1
13,2,0,88,5,3,1
13,3,0,68,5,3,1
14,1,0,22,5,3,1
14,2,0,27,5,3,1
14,3,0,20,5,3,1
15,1,1,2995,5,3,1
15,2,1,2922,5,3,1
15,3,1,2914,5,3,1
16,1,1,938,5,3,1
16,2,1,956,5,3,1
16,3,1,904,5,3,1
17,1,0,166,5,3,1
17,2,0,149,5,3,1
17,3,0,165,5,3,1
18,1,1,2929,5,3,1
18,2,1,3111,5,3,1
18,3,1,3015,5,3,1
19,1,1,1299,5,3,1
19,2,1,1245,5,3,1
19,3,1,1281,5,3,1
20,1,1,2500,5,3,1
20,2,1,2494,5,3,1
20,3,1,2526,5,3,1
21,1,0,78,5,3,1
21,2,0,75,5,3,1
21,3,0,82,5,3,1
22,1,0,519,5,3,1
22,2,0,537,5,3,1
22,3,0,506,5,3,1
23,1,0,123,5,3,1
23,2,0,124,5,3,1
23,3,0,111,5,3,1
24,1,1,5613,5,3,1
24,2,1,5614,5,3,1
24,3,1,5502,5,3,1
25,1,1,20704,5,3,1
25,2,1,20749,5,3,1
25,3,1,20717,5,3,1
26,1,0,170,5,3,1
26,2,0,159,5,3,1
26,3,0,177,5,3,1
27,1,1,1120,5,3,1
27,2,1,1151,5,3,1
27,3,1,1141,5,3,1
28,1,1,6745,5,3,1
28,2,1,6587,5,3,1
28,3,1,6792,5,3,1
29,1,1,1422,5,3,1
29,2,1,1391,5,3,1
