"G","R","X","Y","alpha","beta","gamma"
1,1,0,10,5,3,2
1,2,0,13,5,3,2
2,1,1,1624,5,3,2
2,2,1,1580,5,3,2
3,1,1,2843,5,3,2
3,2,1,2940,5,3,2
4,1,0,17,5,3,2
4,2,0,19,5,3,2
5,1,0,265,5,3,2
5,2,0,276,5,3,2
6,1,0,113,5,3,2
6,2,0,99,5,3,2
7,1,0,61,5,3,2
7,2,0,74,5,3,2
8,1,1,7181,5,3,2
8,2,1,7254,5,3,2
9,1,1,1633,5,3,2
9,2,1,1696,5,3,2
10,1,0,346,5,3,2
10,2,0,361,5,3,2
11,1,0,739,5,3,2
11,2,0,803,5,3,2
12,1,0,121,5,3,2
12,2,0,131,5,3,2
13,1,1,6571,5,3,2
13,2,1,6486,5,3,2
14,1,1,127611,5,3,2
14,2,1,127148,5,3,2
15,1,1,295,5,3,2
15,2,1,283,5,3,2
16,1,1,15946,5,3,2
16,2,1,15964,5,3,2
17,1,1,822,5,3,2
17,2,1,790,5,3,2
18,1,1,1179,5,3,2
18,2,1,1145,5,3,2
19,1,1,465,5,3,2
19,2,1,465,5,3,2
20,1,0,3,5,3,2
20,2,0,2,5,3,2
21,1,0,28,5,3,2
21,2,0,27,5,3,2
22,1,1,14977,5,3,2
22,2,1,14896,5,3,2
23,1,1,8406,5,3,2
23,2,1,8249,5,3,2
24,1,1,174,5,3,2
24,2,1,180,5,3,2
25,1,0,28,5,3,2
25,2,0,19,5,3,2
26,1,0,109,5,3,2
26,2,0,85,5,3,2
27,1,0,858,5,3,2
27,2,0,851,5,3,2
28,1,0,88,5,3,2
28,2,0,79,5,3,2
29,1,1,8001,5,3,2
29,2,1,7959,5,3,2
30,1,1,35293,5,3,2
30,2,1,35338,5,3,2
31,1,0,92,5,3,2
31,2,0,106,5,3,2
32,1,0,344,5,3,2
32,2,0,338,5,3,2
33,1,1,7431,5,3,2
33,2,1,7350,5,3,2
34,1,1,4709,5,3,2
34,2,1,4673,5,3,2
35,1,1,5396,5,3,2
35,2,1,5282,5,3,2
36,1,1,356,5,3,2
36,2,1,377,5,3,2
37,1,1,916,5,3,2
37,2,1,924,5,3,2
38,1,1,5717,5,3,2
38,2,1,5667,5,3,2
39,1,0,67,5,3,2
39,2,0,61,5,3,2
40,1,0,990,5,3,2
40,2,0,940,5,3,2
41,1,1,23644,5,3,2
41,2,1,23619,5,3,2
42,1,1,43,5,3,2
42,2,1,31,5,3,2
43,1,1,3627,5,3,2
43,2,1,3550,5,3,2
44,1,1,3213,5,3,2
44,2,1,3205,5,3,2
45,1,1,1915,5,3,2
45,2,1,1989,5,3,2
46,1,1,1911,5,3,2
46,2,1,1952,5,3,2
47,1,0,250,5,3,2
47,2,0,278,5,3,2
48,1,1,37258,5,3,2
48,2,1,36604,5,3,2
49,1,1,57644,5,3,2
49,2,1,57190,5,3,2
