"G","R","X","Y","alpha","beta","gamma"
1,1,0,279,5,3,2
1,2,0,299,5,3,2
1,3,0,284,5,3,2
1,4,0,298,5,3,2
2,1,1,1416,5,3,2
2,2,1,1336,5,3,2
2,3,1,1351,5,3,2
2,4,1,1440,5,3,2
3,1,1,54867,5,3,2
3,2,1,54840,5,3,2
3,3,1,54869,5,3,2
3,4,1,54950,5,3,2
4,1,0,293,5,3,2
4,2,0,329,5,3,2
4,3,0,316,5,3,2
4,4,0,310,5,3,2
5,1,0,55,5,3,2
5,2,0,77,5,3,2
5,3,0,84,5,3,2
5,4,0,65,5,3,2
6,1,1,842,5,3,2
6,2,1,837,5,3,2
6,3,1,822,5,3,2
6,4,1,831,5,3,2
7,1,0,199,5,3,2
7,2,0,187,5,3,2
7,3,0,191,5,3,2
7,4,0,222,5,3,2
8,1,1,121533,5,3,2
8,2,1,121039,5,3,2
8,3,1,120777,5,3,2
8,4,1,120889,5,3,2
9,1,1,1516,5,3,2
9,2,1,1607,5,3,2
9,3,1,1554,5,3,2
9,4,1,1587,5,3,2
10,1,0,78,5,3,2
10,2,0,105,5,3,2
10,3,0,66,5,3,2
10,4,0,77,5,3,2
11,1,1,1384,5,3,2
11,2,1,1329,5,3,2
11,3,1,1321,5,3,2
11,4,1,1357,5,3,2
12,1,1,17162,5,3,2
12,2,1,17459,5,3,2
12,3,1,17356,5,3,2
12,4,1,17223,5,3,2
13,1,0,23,5,3,2
13,2,0,29,5,3,2
13,3,0,10,5,3,2
13,4,0,24,5,3,2
14,1,1,11589,5,3,2
14,2,1,11700,5,3,2
14,3,1,11592,5,3,2
14,4,1,11668,5,3,2
15,1,0,387,5,3,2
15,2,0,351,5,3,2
15,3,0,374,5,3,2
15,4,0,386,5,3,2
16,1,1,72,5,3,2
16,2,1,67,5,3,2
16,3,1,72,5,3,2
16,4,1,72,5,3,2
17,1,1,3991,5,3,2
17,2,1,3925,5,3,2
17,3,1,3916,5,3,2
17,4,1,3971,5,3,2
18,1,0,9,5,3,2
18,2,0,10,5,3,2
18,3,0,9,5,3,2
18,4,0,6,5,3,2
19,1,0,75,5,3,2
19,2,0,72,5,3,2
19,3,0,74,5,3,2
19,4,0,78,5,3,2
