"G","R","X","Y","alpha","beta","gamma"
1,1,0,118,5,3,2
1,2,0,85,5,3,2
1,3,0,91,5,3,2
1,4,0,89,5,3,2
1,5,0,107,5,3,2
1,6,0,85,5,3,2
1,7,0,87,5,3,2
1,8,0,104,5,3,2
2,1,1,865,5,3,2
2,2,1,931,5,3,2
2,3,1,859,5,3,2
2,4,1,891,5,3,2
2,5,1,918,5,3,2
2,6,1,923,5,3,2
2,7,1,899,5,3,2
2,8,1,903,5,3,2
3,1,0,779,5,3,2
3,2,0,738,5,3,2
3,3,0,747,5,3,2
3,4,0,720,5,3,2
3,5,0,686,5,3,2
3,6,0,688,5,3,2
3,7,0,714,5,3,2
3,8,0,763,5,3,2
4,1,1,7306,5,3,2
4,2,1,7172,5,3,2
4,3,1,7034,5,3,2
4,4,1,7037,5,3,2
4,5,1,7121,5,3,2
4,6,1,7059,5,3,2
4,7,1,7124,5,3,2
4,8,1,7153,5,3,2
5,1,1,257688,5,3,2
5,2,1,257279,5,3,2
5,3,1,257649,5,3,2
5,4,1,256518,5,3,2
5,5,1,256993,5,3,2
5,6,1,257151,5,3,2
5,7,1,257769,5,3,2
5,8,1,256827,5,3,2
6,1,0,211,5,3,2
6,2,0,247,5,3,2
6,3,0,189,5,3,2
6,4,0,210,5,3,2
6,5,0,203,5,3,2
6,6,0,223,5,3,2
6,7,0,191,5,3,2
6,8,0,230,5,3,2
7,1,1,19428,5,3,2
7,2,1,19402,5,3,2
7,3,1,19537,5,3,2
7,4,1,19306,5,3,2
7,5,1,19345,5,3,2
7,6,1,19353,5,3,2
7,7,1,19439,5,3,2
7,8,1,19217,5,3,2
8,1,0,4634,5,3,2
8,2,0,4780,5,3,2
8,3,0,4571,5,3,2
8,4,0,4706,5,3,2
8,5,0,4676,5,3,2
8,6,0,4508,5,3,2
8,7,0,4644,5,3,2
8,8,0,4610,5,3,2
9,1,1,105,5,3,2
9,2,1,119,5,3,2
9,3,1,96,5,3,2
9,4,1,110,5,3,2
9,5,1,102,5,3,2
9,6,1,110,5,3,2
9,7,1,113,5,3,2
9,8,1,136,5,3,2
10,1,0,849,5,3,2
10,2,0,795,5,3,2
10,3,0,814,5,3,2
10,4,0,804,5,3,2
10,5,0,781,5,3,2
10,6,0,760,5,3,2
10,7,0,768,5,3,2
10,8,0,810,5,3,2
11,1,0,44,5,3,2
11,2,0,36,5,3,2
11,3,0,47,5,3,2
11,4,0,41,5,3,2
11,5,0,37,5,3,2
11,6,0,45,5,3,2
11,7,0,34,5,3,2
