"G","R","X","Y","alpha","beta","gamma"
1,1,0,6.19227139991279,5,3,2
1,2,0,6.5729425304973,5,3,2
1,3,0,6.97707774302974,5,3,2
1,4,0,6.95430326552343,5,3,2
1,5,0,7.28487465235712,5,3,2
1,6,0,6.94702029635606,5,3,2
1,7,0,5.5993245110693,5,3,2
1,8,0,7.42445958939963,5,3,2
1,9,0,7.15857247808939,5,3,2
1,10,0,6.6930446832391,5,3,2
2,1,1,8.19812827906108,5,3,2
2,2,1,9.43924488200804,5,3,2
2,3,1,7.64648649761061,5,3,2
2,4,1,8.93666742510386,5,3,2
2,5,1,8.1036701766332,5,3,2
2,6,1,7.7861768212254,5,3,2
2,7,1,7.90069291235783,5,3,2
2,8,1,8.29727932856793,5,3,2
2,9,1,8.37101074482858,5,3,2
2,10,1,8.09022481245694,5,3,2
3,1,1,5.89731086075196,5,3,2
3,2,1,6.62850545362124,5,3,2
3,3,1,4.64276576483833,5,3,2
3,4,1,5.93178467695465,5,3,2
3,5,1,5.72424606355311,5,3,2
3,6,1,5.47451163725803,5,3,2
3,7,1,5.94484851104514,5,3,2
3,8,1,6.05292695875181,5,3,2
3,9,1,5.85978820452444,5,3,2
3,10,1,5.34440165748116,5,3,2
4,1,0,5.98887978106455,5,3,2
4,2,0,8.30869356662575,5,3,2
4,3,0,7.79588764889009,5,3,2
4,4,0,7.44786389722713,5,3,2
4,5,0,6.76758846186963,5,3,2
4,6,0,7.23527912285129,5,3,2
4,7,0,7.23237136556091,5,3,2
4,8,0,7.59255926568638,5,3,2
4,9,0,7.44094089784363,5,3,2
4,10,0,7.54734071902677,5,3,2
5,1,0,6.3561835939429,5,3,2
5,2,0,5.22116913928578,5,3,2
5,3,0,5.80870590790002,5,3,2
5,4,0,5.27095492627984,5,3,2
5,5,0,6.06164358221433,5,3,2
5,6,0,6.86050510994263,5,3,2
5,7,0,4.99239690367176,5,3,2
5,8,0,5.57775305830165,5,3,2
5,9,0,5.97429315264955,5,3,2
5,10,0,5.03304248364366,5,3,2
6,1,1,11.4032674494803,5,3,2
6,2,1,10.8661100101497,5,3,2
6,3,1,11.1866442904604,5,3,2
6,4,1,11.0317296415334,5,3,2
6,5,1,11.3123265646369,5,3,2
6,6,1,12.1132852221382,5,3,2
6,7,1,10.9560013634315,5,3,2
6,8,1,10.5497226667545,5,3,2
6,9,1,11.0974529627513,5,3,2
6,10,1,10.5304089918204,5,3,2
7,1,0,3.73946281472054,5,3,2
