"G","R","X","Y","alpha","beta","gamma"
1,1,1,152658,5,5,2
1,2,1,152035,5,5,2
2,1,0,7,5,5,2
2,2,0,5,5,5,2
3,1,0,235,5,5,2
3,2,0,232,5,5,2
4,1,1,301,5,5,2
4,2,1,331,5,5,2
5,1,0,4387,5,5,2
5,2,0,4474,5,5,2
6,1,0,6,5,5,2
6,2,0,11,5,5,2
7,1,1,9949,5,5,2
7,2,1,9888,5,5,2
8,1,0,24,5,5,2
8,2,0,33,5,5,2
9,1,0,740,5,5,2
9,2,0,707,5,5,2
10,1,0,1555,5,5,2
10,2,0,1573,5,5,2
11,1,1,188714,5,5,2
11,2,1,189927,5,5,2
12,1,1,40196,5,5,2
12,2,1,40271,5,5,2
13,1,0,449,5,5,2
13,2,0,471,5,5,2
14,1,0,654,5,5,2
14,2,0,597,5,5,2
15,1,0,523,5,5,2
15,2,0,534,5,5,2
16,1,1,18871,5,5,2
16,2,1,18553,5,5,2
17,1,1,3572,5,5,2
17,2,1,3642,5,5,2
18,1,0,18,5,5,2
18,2,0,23,5,5,2
19,1,0,539,5,5,2
19,2,0,566,5,5,2
20,1,1,226783,5,5,2
20,2,1,227183,5,5,2
21,1,1,2626656,5,5,2
21,2,1,2627007,5,5,2
22,1,0,644,5,5,2
22,2,0,617,5,5,2
23,1,1,118133,5,5,2
23,2,1,118143,5,5,2
24,1,1,86058,5,5,2
24,2,1,86100,5,5,2
25,1,0,2,5,5,2
25,2,0,2,5,5,2
26,1,0,10160,5,5,2
26,2,0,10083,5,5,2
27,1,0,234,5,5,2
27,2,0,213,5,5,2
28,1,1,8015,5,5,2
28,2,1,8137,5,5,2
29,1,1,1146852,5,5,2
29,2,1,1148642,5,5,2
30,1,1,51401,5,5,2
30,2,1,51874,5,5,2
31,1,1,10126,5,5,2
31,2,1,9959,5,5,2
32,1,1,8777,5,5,2
32,2,1,8912,5,5,2
33,1,1,68754,5,5,2
33,2,1,69394,5,5,2
34,1,1,7465,5,5,2
34,2,1,7223,5,5,2
35,1,1,27,5,5,2
